time,input_base_ax,input_base_ax_g,input_base_vx,base_vx,base_ax,base_ax_g,base_xdisp,top_vx,top_ax,top_ax_g,top_xdisp,stress_point_vx,stress_point_ax,stress_point_ax_g,stress_point_xdisp,stress_point_strain,stress_point_shear_stress
10.58,-0.66267711408,-0.0675742597197,0.00361062578353,0.00347823125675,-0.656887310117,-0.0669838640225,0.00244511594197,0,0,0,0,0,0,0,0,0,0
10.59,-0.654011846917,-0.0666906483781,-0.00298743738737,-0.00311694002768,-0.659517128445,-0.0672520308612,0.00244692239812,0,0,0,0,0,0,0,0,0,0
10.6,-0.622432752251,-0.0634704768959,-0.00938362166621,-0.00950571206811,-0.638877204044,-0.0651473443066,0.00238380913764,0,0,0,0,0,0,0,0,0,0
10.61,-0.569381128776,-0.0580607168376,-0.0153555127027,-0.0154659965163,-0.596028444816,-0.0607779868575,0.00225895059472,0,0,0,0,0,0,0,0,0,0
10.62,-0.497034283975,-0.0506833917775,-0.0206988362695,-0.0207939882769,-0.532799176068,-0.0543303958098,0.00207765067075,0,0,0,0,0,0,0,0,0,0
10.63,-0.408218229649,-0.0416266747207,-0.0252343965044,-0.0253110851605,-0.451709688359,-0.0460615692779,0.00184712530357,0,0,0,0,0,0,0,0,0,0
10.64,-0.306298761344,-0.0312337812957,-0.0288140306382,-0.0288698198979,-0.35587347374,-0.0362889950942,0.00157622077828,0,0,0,0,0,0,0,0,0,0
10.65,-0.195055072613,-0.0198900819967,-0.0313253844034,-0.0313586095726,-0.248878967475,-0.0253785918204,0.00127507863092,0,0,0,0,0,0,0,0,0,0
10.66,-0.0785406114121,-0.00800891348341,-0.0326953567139,-0.0327051720229,-0.134656245022,-0.0137311156228,0.000954759722947,0,0,0,0,0,0,0,0,0,0
10.67,0.0390637318139,0.003983392067,-0.032892111302,-0.0328785079303,-0.0173335907409,-0.00176753435076,0.000626841323182,0,0,0,0,0,0,0,0,0,0
10.68,0.153598817471,0.0156627204469,-0.0319256049999,-0.0318893993435,0.0989108586783,0.0100861006234,0.000303001786814,0,0,0,0,0,0,0,0,0,0
10.69,0.261073536788,0.0266220918242,-0.0298466353803,-0.0297894284018,0.209997094174,0.0214137441607,-5.39235191118e-06,0,0,0,0,0,0,0,0,0,0
10.7,0.357803062536,0.0364857583921,-0.0267444626374,-0.0266685721485,0.312085625327,0.0318238771984,-0.000287682354662,0,0,0,0,0,0,0,0,0,0
10.71,0.440534311423,0.0449219979731,-0.0227431100717,-0.0226514787263,0.401709342218,0.0409629529164,-0.000534282609035,0,0,0,0,0,0,0,0,0,0
10.72,0.506554378648,0.0516541712662,-0.0179964926331,-0.0178925752227,0.475890350365,0.0485273105867,-0.00073700287878,0,0,0,0,0,0,0,0,0,0
10.73,0.553778366682,0.0564696778902,-0.0126825621408,-0.0125701964652,0.532237875752,0.0542731591065,-0.000889316737219,0,0,0,0,0,0,0,0,0,0
10.74,0.580813808618,0.0592265257369,-0.00699668975576,-0.00687995585764,0.569024060755,0.0580243060326,-0.000986567498833,0,0,0,0,0,0,0,0,0,0
10.75,0.586999752239,0.0598573164372,-0.00114452999087,-0.00102760288406,0.58523529736,0.0596773921124,-0.00102610529254,0,0,0,0,0,0,0,0,0,0
10.76,0.572419492449,0.0583705437075,0.00466537470031,0.00477837352288,0.580597640695,0.0592044827433,-0.00100735143935,0,0,0,0,0,0,0,0,0,0
10.77,0.537886883662,0.0548491976019,0.0102289843066,0.0103341313331,0.555575781019,0.0566529631443,-0.000931788915067,0,0,0,0,0,0,0,0,0,0
10.78,0.48490709643,0.0494467628017,0.0153538861623,0.0154475912562,0.511345992312,0.0521427798802,-0.000802880302122,0,0,0,0,0,0,0,0,0,0
10.79,0.415613571347,0.0423807897036,0.0198659070429,0.0199450351293,0.449744387317,0.0458611643443,-0.000625917170195,0,0,0,0,0,0,0,0,0,0
10.8,0.332683737333,0.0339243000752,0.0236149867807,0.023676961734,0.373192660464,0.0380550606439,-0.000407807185879,0,0,0,0,0,0,0,0,0,0
10.81,0.239236773137,0.0243953616308,0.0264801170319,0.0265230043587,0.28460426247,0.0290215580724,-0.000156807355416,0,0,0,0,0,0,0,0,0,0
10.82,0.138717276704,0.0141452256075,0.0283731846261,0.0283957503376,0.187274597899,0.0190966943756,0.000117786418064,0,0,0,0,0,0,0,0,0,0
10.83,0.0347691480496,0.00354546639776,0.029241599879,0.0292433438215,0.0847593483849,0.00864304817495,0.000405981888859,0,0,0,0,0,0,0,0,0,0
10.84,-0.0688957259486,-0.00702540887547,0.0290696348191,0.0290507976575,-0.0192546163998,-0.00196342445175,0.000697452596253,0,0,0,0,0,0,0,0,0,0
10.85,-0.168629279644,-0.0171954010436,0.0278784428541,0.0278399868449,-0.121081081261,-0.0123468341646,0.000981906518765,0,0,0,0,0,0,0,0,0,0
10.86,-0.260974915206,-0.0266120352216,0.0257247783026,0.025668342914,-0.217164393092,-0.0221446052518,0.00124944816756,0,0,0,0,0,0,0,0,0,0
10.87,-0.342786547581,-0.0349545000159,0.0226984797906,0.0226263140995,-0.304202881447,-0.0310200610246,0.00149092145262,0,0,0,0,0,0,0,0,0,0
10.88,-0.41133497549,-0.0419444943472,0.0189188241667,0.0188336987524,-0.379261534711,-0.0386739135904,0.00169822151688,0,0,0,0,0,0,0,0,0,0
10.89,-0.464398012133,-0.0473554182246,0.0145298958617,0.0144349976001,-0.439870115232,-0.0448542688107,0.00186456499865,0,0,0,0,0,0,0,0,0,0
10.9,-0.500331433829,-0.0510196074938,0.00969514922839,0.00959396294371,-0.484103465638,-0.049364815267,0.00198470980136,0,0,0,0,0,0,0,0,0,0
10.91,-0.51811852394,-0.0528333859105,0.00459136726905,0.00448754860595,-0.510641433777,-0.052070934904,0.00205511735911,0,0,0,0,0,0,0,0,0,0
10.92,-0.517396776572,-0.0527597881613,-0.000597761517342,-0.000700517392209,-0.518806599817,-0.0529035501234,0.00207405251518,0,0,0,0,0,0,0,0,0,0
10.93,-0.498461150858,-0.050828891707,-0.00568821619638,-0.00578630537462,-0.508578798243,-0.0518606046145,0.00204161840135,0,0,0,0,0,0,0,0,0,0
10.94,-0.462244102356,-0.0471357805526,-0.0105021324875,-0.0105921679785,-0.480586260391,-0.0490061601455,0.00195972603458,0,0,0,0,0,0,0,0,0,0
10.95,-0.410273433746,-0.0418362472145,-0.0148739803656,-0.0149529082804,-0.436074030184,-0.0444671758637,0.00183200065329,0,0,0,0,0,0,0,0,0,0
10.96,-0.344609773962,-0.035140417366,-0.018656216954,-0.0187214192562,-0.376851097588,-0.0384281174089,0.00166362901561,0,0,0,0,0,0,0,0,0,0
10.97,-0.26776618689,-0.027304552206,-0.021724223096,-0.0217736034939,-0.305218423769,-0.0311236175217,0.00146115390185,0,0,0,0,0,0,0,0,0,0
10.98,-0.182613004481,-0.018621344137,-0.0239803600365,-0.0240124102344,-0.22388067405,-0.0228294753101,0.00123222383321,0,0,0,0,0,0,0,0,0,0
10.99,-0.0922714549757,-0.00940906986338,-0.0253570160565,-0.0253708603163,-0.135845008188,-0.0138523357301,0.000985307480461,0,0,0,0,0,0,0,0,0,0
11,9.54132562507e-12,9.72944443318e-13,-0.0258185504071,-0.0258139671667,-0.0443106850423,-0.00451843239457,0.000729383343047,0,0,0,0,0,0,0,0,0,0
11.01,0.0909225058478,0.00927151533376,-0.0253620821231,-0.0253395022444,0.0474464922299,0.00483819573757,0.000473615995992,0,0,0,0,0,0,0,0,0,0
11.02,0.177312667053,0.018080860136,-0.0240171127834,-0.0239775948326,0.136190741185,0.0138875906844,0.000227030510608,0,0,0,0,0,0,0,0,0,0
11.03,0.256193341257,0.0261244503737,-0.0218440135545,-0.0217891973225,0.218839751005,0.0223154442144,-1.80345016706e-06,0,0,0,0,0,0,0,0,0,0
11.04,0.324895542917,0.0331301252637,-0.0189314464518,-0.0188634866714,0.292571065107,0.0298339458538,-0.000205066870136,0,0,0,0,0,0,0,0,0,0
11.05,0.38114799416,0.0388662789189,-0.0153928263038,-0.0153143091886,0.354917748286,0.0361915382201,-0.000375955849436,0,0,0,0,0,0,0,0,0,0
11.06,0.423151346436,0.0431494288504,-0.0113619621644,-0.0112758079643,0.403850122434,0.0411812517459,-0.0005089064352,0,0,0,0,0,0,0,0,0,0
11.07,0.449634680714,0.0458499773841,-0.00698804382144,-0.00689739903278,0.437840893149,0.0446473457449,-0.000599772470185,0,0,0,0,0,0,0,0,0,0
11.08,0.459892553888,0.0468959893427,-0.0024301597056,-0.00233828288834,0.455911614446,0.0464900464935,-0.000645950879791,0,0,0,0,0,0,0,0,0,0
11.09,0.453801570377,0.0462748818789,0.002148453699,0.00223830838004,0.457659126839,0.0466682431655,-0.000646450752332,0,0,0,0,0,0,0,0,0,0
11.1,0.431816194842,0.0440329974907,0.00658622431213,0.0066709216827,0.443261330266,0.0452000765059,-0.000601904602018,0,0,0,0,0,0,0,0,0,0
11.11,0.394944258062,0.0402731063169,0.0107289129987,0.0108055455958,0.41346239131,0.0421614303876,-0.000514522265626,0,0,0,0,0,0,0,0,0,0
11.12,0.34470331744,0.0351499561461,0.014434940503,0.0145009276748,0.369538207903,0.0376824101913,-0.000387989899273,0,0,0,0,0,0,0,0,0,0
11.13,0.283059691594,0.0288640556759,0.0175801900291,0.0176333640622,0.313243638739,0.0319419617034,-0.000227318440589,0,0,0,0,0,0,0,0,0,0
11.14,0.212352572747,0.0216539361298,0.0200621238879,0.020100800317,0.246743625477,0.0251608475348,-3.86476186936e-05,0,0,0,0,0,0,0,0,0,0
11.15,0.135206111423,0.0137871863912,0.0218030791883,0.0218261090421,0.172530872516,0.0175932527944,0.000170986928101,0,0,0,0,0,0,0,0,0,0
11.16,0.05443274957,0.00555059572535,0.0227526384735,0.0227594408815,0.0933331839394,0.00951733608719,0.000393914677719,0,0,0,0,0,0,0,0,0,0
11.17,-0.0270686613819,-0.00276023528747,0.0228890053461,0.0228795796453,0.0120138763752,0.00122507445205,0.000622109780352,0,0,0,0,0,0,0,0,0,0
11.18,-0.106416289141,-0.0108514415362,0.0222193512327,0.022194268449,-0.0685311196217,-0.00698822937718,0.000847479020823,0,0,0,0,0,0,0,0,0,0
11.19,-0.180846626906,-0.0184412237518,0.0207791362051,0.0207395105146,-0.145475793443,-0.014834402517,0.00106214791564,0,0,0,0,0,0,0,0,0,0
11.2,-0.247810137333,-0.0252696014779,0.0186304429031,0.0185778843718,-0.216162614287,-0.0220424522428,0.00125873489007,0,0,0,0,0,0,0,0,0,0
11.21,-0.305057945807,-0.0311072533237,0.0158593968161,0.0157959473617,-0.278193701003,-0.0283678627261,0.00143060404874,0,0,0,0,0,0,0,0,0,0
11.22,-0.350716658706,-0.0357631463043,0.0125727773146,0.0125008323937,-0.329511496805,-0.0336008215655,0.00157208794752,0,0,0,0,0,0,0,0,0,0
11.23,-0.383348844194,-0.0390907031651,0.00889395080685,0.00881616979848,-0.368466259521,-0.0375731018769,0.00167867295848,0,0,0,0,0,0,0,0,0,0
11.24,-0.401997254878,-0.0409923118372,0.0049582793616,0.00487748797251,-0.393868182597,-0.0401633771571,0.00174714124733,0,0,0,0,0,0,0,0,0,0
11.25,-0.406211473245,-0.0414220425165,0.000908174361462,0.000827262610912,-0.405022536161,-0.0413008046745,0.00177566500025,0,0,0,0,0,0,0,0,0,0
11.26,-0.396056300019,-0.0403865030382,-0.00311202523297,-0.00319020578833,-0.401746839925,-0.0409667766184,0.00176385028436,0,0,0,0,0,0,0,0,0,0
11.27,-0.372101859326,-0.0379438298833,-0.00696116689924,-0.00703390306655,-0.384369727823,-0.0391948043239,0.00171272974009,0,0,0,0,0,0,0,0,0,0
11.28,-0.335396039559,-0.0342008779307,-0.0105062107157,-0.0105710212147,-0.353711814811,-0.0360685672284,0.00162470511868,0,0,0,0,0,0,0,0,0,0
11.29,-0.287420502543,-0.0293087346386,-0.0136267968213,-0.0136815162771,-0.311049506247,-0.0317182224559,0.00150344243122,0,0,0,0,0,0,0,0,0,0
11.3,-0.230032054669,-0.0234567415651,-0.0162192984934,-0.0162621490551,-0.258063277794,-0.026315130834,0.00135372410456,0,0,0,0,0,0,0,0,0,0
11.31,-0.165391663302,-0.016865256056,-0.0182002255995,-0.0182298738421,-0.196772478701,-0.0200652086799,0.00118126399008,0,0,0,0,0,0,0,0,0,0
11.32,-0.0958838035565,-0.00977742690486,-0.0195088680803,-0.0195244654036,-0.129459156156,-0.0132011600451,0.000992492293849,0,0,0,0,0,0,0,0,0,0
11.33,-0.0240291217189,-0.00245028850004,-0.020109097544,-0.0201103028884,-0.0585837484825,-0.00597387981446,0.000794318452389,0,0,0,0,0,0,0,0,0,0
11.34,0.0476064069705,0.00485450250295,-0.0199902759435,-0.0199772602836,0.0133042604823,0.00135665701154,0.000593880636529,0,0,0,0,0,0,0,0,0,0
11.35,0.116502571947,0.0118799561468,-0.0191672525383,-0.0191406852671,0.0836575016513,0.0085306910771,0.000398290908776,0,0,0,0,0,0,0,0,0,0
11.36,0.180273057491,0.0183827359487,-0.0176794627641,-0.017640480715,0.150020455213,0.0152978290459,0.000214385078866,0,0,0,0,0,0,0,0,0,0
11.37,0.236747546719,0.0241415311772,-0.0155891740849,-0.0155393345418,0.210114617323,0.0214257281868,4.8486002583e-05,0,0,0,0,0,0,0,0,0,0
11.38,0.284044994551,0.0289645286159,-0.012978953308,-0.0129201728965,0.261916164524,0.0267080159406,-9.38115346081e-05,0,0,0,0,0,0,0,0,0,0
11.39,0.32063561781,0.0326957337939,-0.0099484561778,-0.0098829380018,0.303723489473,0.0309711766478,-0.000207827089099,0,0,0,0,0,0,0,0,0,0
11.4,0.345389584766,0.035219935938,-0.00661066246033,-0.00654081422505,0.334212377675,0.0340801780093,-0.000289945850234,0,0,0,0,0,0,0,0,0,0
11.41,0.357610885365,0.0364661617744,-0.00308769744497,-0.00301604358778,0.352477063728,0.0359426576587,-0.000337730139298,0,0,0,0,0,0,0,0,0,0
11.42,0.357055408397,0.0364095188874,0.00049360672216,0.000564515708376,0.358055929617,0.0365115436583,-0.000349987778695,0,0,0,0,0,0,0,0,0,0
11.43,0.343932823151,0.0350713875942,0.00400624956987,0.00407392738278,0.350941167441,0.0357860398241,-0.000326795563239,0,0,0,0,0,0,0,0,0,0
11.44,0.318892440072,0.0325179791338,0.0073275392574,0.00738965042659,0.331572304382,0.0338109654553,-0.000269477674192,0,0,0,0,0,0,0,0,0,0
11.45,0.282993787175,0.0288573352954,0.0103433510847,0.0103977910085,0.300814058188,0.0306744972226,-0.000180540467017,0,0,0,0,0,0,0,0,0,0
11.46,0.237663166872,0.0242348984487,0.0129520207228,0.0129969863778,0.259919536934,0.0265044165881,-6.3566580086e-05,0,0,0,0,0,0,0,0,0,0
11.47,0.184637933313,0.018827829413,0.0150677403912,0.0151017893621,0.210480298431,0.0214630172822,7.69272986132e-05,0,0,0,0,0,0,0,0,0,0
11.48,0.125900637343,0.0128382921123,0.0166233456937,0.0166454416156,0.154365225352,0.0157408723012,0.000235663453501,0,0,0,0,0,0,0,0,0,0
11.49,0.0636055114136,0.00648595712232,0.0175724039729,0.0175819469889,0.0936505373308,0.00954969712703,0.000406800396524,0,0,0,0,0,0,0,0,0,0
11.5,7.93101695429e-13,8.08738657369e-14,0.0178905409974,0.0178873823804,0.0305435391427,0.00311457420656,0.00058414704337,0,0,0,0,0,0,0,0,0,0
11.51,-0.0626558246009,-0.00638911601831,0.0175759705834,0.0175604112424,-0.0326971137933,-0.00333417770526,0.000761386011483,0,0,0,0,0,0,0,0,0,0
11.52,-0.122169089032,-0.012457780081,0.0166492203752,0.0166219935415,-0.0938417700933,-0.00956919744186,0.000932298035402,0,0,0,0,0,0,0,0,0,0
11.53,-0.176490385666,-0.0179970107699,0.0151520754488,0.0151143143857,-0.15076791558,-0.0153740487914,0.00109097957504,0,0,0,0,0,0,0,0,0,0
11.54,-0.223783844301,-0.0228196014236,0.0131457886459,0.0130989807456,-0.201533364011,-0.0205506838738,0.00123204605069,0,0,0,0,0,0,0,0,0,0
11.55,-0.262488631317,-0.0267663913076,0.0107086316645,0.0106545607527,-0.244441999286,-0.0249261469805,0.00135081375819,0,0,0,0,0,0,0,0,0,0
11.56,-0.291369836672,-0.0297114546427,0.00793288306414,0.00787356212176,-0.278099863097,-0.0283582939227,0.00144345437256,0,0,0,0,0,0,0,0,0,0
11.57,-0.309557113663,-0.0315660407645,0.00492136775235,0.0048589645686,-0.301459755317,-0.0307403400057,0.00150711700601,0,0,0,0,0,0,0,0,0,0
11.58,-0.316569892629,-0.0322811452055,0.00178367661736,0.00172043510085,-0.313852946776,-0.0320040938318,0.00154001400436,0,0,0,0,0,0,0,0,0,0
11.59,-0.312328480722,-0.0318486415567,-0.00136779567835,-0.00142963569314,-0.3150070794,-0.0321217826067,0.00154146800139,0,0,0,0,0,0,0,0,0,0
11.6,-0.297150867731,-0.0303009557525,-0.00442185238565,-0.00448013398746,-0.305049829433,-0.0311064256839,0.00151191915299,0,0,0,0,0,0,0,0,0,0
11.61,-0.271735564577,-0.0277093160842,-0.00727239421826,-0.00732511816502,-0.284498417756,-0.0290107649152,0.00145289289223,0,0,0,0,0,0,0,0,0,0
11.62,-0.237131288587,-0.0241806619576,-0.00982208086589,-0.00986747365493,-0.254235548992,-0.0259248111223,0.00136692993313,0,0,0,0,0,0,0,0,0,0
11.63,-0.194694761158,-0.0198533404534,-0.0119856289992,-0.0120222019629,-0.215472830797,-0.021972113902,0.00125748155504,0,0,0,0,0,0,0,0,0,0
11.64,-0.146038283566,-0.0148917605468,-0.0136926359882,-0.0137192334666,-0.169703150375,-0.0173049053831,0.00112877437789,0,0,0,0,0,0,0,0,0,0
11.65,-0.0929690920076,-0.0094802090426,-0.0148898369328,-0.0149056719905,-0.118643852387,-0.012098305985,0.000985649850608,0,0,0,0,0,0,0,0,0,0
11.66,-0.0374227527944,-0.00381605877587,-0.0155427239678,-0.0155474005812,-0.0641728590689,-0.00654381048257,0.00083338448775,0,0,0,0,0,0,0,0,0,0
11.67,0.0186069652175,0.00189738241066,-0.0156364803429,-0.0156300014816,-0.00826009003945,-0.000842294773388,0.000677497477436,0,0,0,0,0,0,0,0,0,0
11.68,0.0731392162731,0.00745812446382,-0.0151762066507,-0.015158968178,0.0471033303596,0.0048032029653,0.000523552629139,0,0,0,0,0,0,0,0,0,0
11.69,0.124275679475,0.012672592524,-0.0141864418588,-0.0141592126805,0.0999755497518,0.0101946688983,0.000376961724847,0,0,0,0,0,0,0,0,0,0
11.7,0.170266206298,0.0173623211084,-0.0127100066229,-0.0126738959897,0.148531669083,0.0151460151105,0.000242796181496,0,0,0,0,0,0,0,0,0,0
11.71,0.209568259416,0.0213700151852,-0.0108062198283,-0.0107626331386,0.191126285104,0.0194894571646,0.000125613535855,0,0,0,0,0,0,0,0,0,0
11.72,0.240898141199,0.0245647740257,-0.00854856063832,-0.00849914547056,0.226348766807,0.0230811507301,2.93046428093e-05,0,0,0,0,0,0,0,0,0,0
11.73,0.263272329713,0.0268463063037,-0.00602186677846,-0.00596845120257,0.253069426799,0.0258058997516,-4.30333405562e-05,0,0,0,0,0,0,0,0,0,0
11.74,0.276037614173,0.0281480030564,-0.00331917477254,-0.00326370023062,0.270475097195,0.0275807841817,-8.9194097722e-05,0,0,0,0,0,0,0,0,0,0
11.75,0.278889136271,0.0284387773879,-0.000538318871342,-0.000482770074564,0.278093015607,0.028357595673,-0.000107926449248,0,0,0,0,0,0,0,0,0,0
11.76,0.271875883626,0.0277236246451,0.0022215878359,0.00227525347873,0.27580235533,0.0281240133308,-9.89640322271e-05,0,0,0,0,0,0,0,0,0,0
11.77,0.255393630781,0.0260429025998,0.0048636643451,0.00491358527325,0.263833179453,0.026903497061,-6.30198384673e-05,0,0,0,0,0,0,0,0,0,0
11.78,0.230165765717,0.0234703762974,0.00729664108988,0.00734111572571,0.242753045247,0.0247539215988,-1.74633347257e-06,0,0,0,0,0,0,0,0,0,0
11.79,0.197212860327,0.0201101151083,0.00943799061752,0.00947553489711,0.21344191714,0.0217650183437,8.23369196414e-05,0,0,0,0,0,0,0,0,0,0
11.8,0.157812227129,0.0160923686609,0.0112167030134,0.0112460993851,0.177056448803,0.0180547331457,0.000185945091052,0,0,0,0,0,0,0,0,0,0
11.81,0.113449038766,0.0115685824177,0.0125756136281,0.0125959499212,0.134985053603,0.0137646447669,0.000305155337584,0,0,0,0,0,0,0,0,0,0
11.82,0.0657608604685,0.00670574155991,0.0134732078353,0.0134839047815,0.0887954860339,0.00905461967481,0.000435554611097,0,0,0,0,0,0,0,0,0,0
11.83,0.0164776499118,0.00168025267668,0.0138848471183,0.0138856737284,0.0401768946922,0.00409690309047,0.000572402503646,0,0,0,0,0,0,0,0,0,0
11.84,-0.0326405923155,-0.00332841411853,0.0138033820184,0.013794458455,-0.0091215273389,-0.00093013693146,0.000710803164563,0,0,0,0,0,0,0,0,0,0
11.85,-0.0798662886213,-0.00814409493775,0.0132391396105,0.0132209276451,-0.0573530809979,-0.00584838665578,0.000845880095063,0,0,0,0,0,0,0,0,0,0
11.86,-0.123564663305,-0.0126000890523,0.0122192954024,0.0121925769801,-0.102835066498,-0.010486258457,0.000972947618189,0,0,0,0,0,0,0,0,0,0
11.87,-0.162249937941,-0.0165448892273,0.0107866611,0.0107525059483,-0.144007103182,-0.0146846377899,0.00108767303283,0,0,0,0,0,0,0,0,0,0
11.88,-0.194635425933,-0.0198472899443,0.00899793979369,0.00895766338141,-0.179484256686,-0.0183023006517,0.00118622387948,0,0,0,0,0,0,0,0,0,0
11.89,-0.219675852985,-0.0224007028889,0.00692151811177,0.00687663158643,-0.208103179499,-0.0212206186107,0.00126539535432,0,0,0,0,0,0,0,0,0,0
11.9,-0.236600529619,-0.0241265396051,0.00463488015281,0.00458703414166,-0.228959744478,-0.0233473963564,0.00132271368296,0,0,0,0,0,0,0,0,0,0
11.91,-0.244936345099,-0.0249765562245,0.002221740056,0.0021726644043,-0.241436973736,-0.0246197196531,0.00135651217569,0,0,0,0,0,0,0,0,0,0
11.92,-0.244519926597,-0.0249340933547,-0.000231001482937,-0.00027955985131,-0.245222425561,-0.0250057283131,0.00136597769845,0,0,0,0,0,0,0,0,0,0
11.93,-0.235498699226,-0.0240141841736,-0.00263636683303,-0.00268270571454,-0.240314586323,-0.0245052679889,0.00135116637062,0,0,0,0,0,0,0,0,0,0
11.94,-0.218320977886,-0.0222625440784,-0.00491036660472,-0.00495288780207,-0.227018208754,-0.0231494148107,0.00131298840304,0,0,0,0,0,0,0,0,0,0
11.95,-0.19371560647,-0.0197534944624,-0.00697491304325,-0.00701217708725,-0.205928928519,-0.0209989067132,0.00125316307859,0,0,0,0,0,0,0,0,0,0
11.96,-0.162662020611,-0.0165869099653,-0.00876048127798,-0.00879125572627,-0.177907863902,-0.0181415533237,0.00117414591453,0,0,0,0,0,0,0,0,0,0
11.97,-0.126351934447,-0.0128843116097,-0.0102084284762,-0.0102317281844,-0.144047245817,-0.0146887311994,0.00107903099497,0,0,0,0,0,0,0,0,0,0
11.98,-0.0861441288704,-0.0087842564862,-0.0112728943727,-0.0112880124409,-0.105628425651,-0.0107711018188,0.000971432291846,0,0,0,0,0,0,0,0,0,0
11.99,-0.0435140394878,-0.00443719715579,-0.0119222225617,-0.0119287510075,-0.0640738566558,-0.006533715046,0.000855348474604,0,0,0,0,0,0,0,0,0,0
12,-5.61721155701e-12,-5.72796169641e-13,-0.0121398597503,-0.0121376993353,-0.0208948327851,-0.00213067997585,0.00073501622289,0,0,0,0,0,0,0,0,0,0
12.01,0.0428519135429,0.00436967909968,-0.0119247092185,-0.0119140682487,0.0223631086646,0.00228040244778,0.00061475738497,0,0,0,0,0,0,0,0,0,0
12.02,0.0835424725747,0.00851896137566,-0.0112909343319,-0.0112723166397,0.0641751608972,0.00654404520374,0.000498825460529,0,0,0,0,0,0,0,0,0,0
12.03,0.12067140442,0.0123050587529,-0.0102672273944,-0.0102414100922,0.103090654753,0.0105123212058,0.000391256826869,0,0,0,0,0,0,0,0,0,0
12.04,0.152985220753,0.0156001509948,-0.0088955777414,-0.00886357968492,0.137783040729,0.0140499600505,0.000295731877984,0,0,0,0,0,0,0,0,0,0
12.05,0.179419145524,0.0182956611609,-0.00722959010459,-0.00719263232006,0.167094736486,0.0170389211898,0.000215450817959,0,0,0,0,0,0,0,0,0,0
12.06,0.199131754557,0.0203057878641,-0.00533241935474,-0.00529187894556,0.190075337451,0.0193822903286,0.000153028261631,0,0,0,0,0,0,0,0,0,0
12.07,0.211531217056,0.0215701811583,-0.00327440023903,-0.00323175949618,0.206011944939,0.0210073720321,0.000110410069422,0,0,0,0,0,0,0,0,0,0
12.08,0.216292342139,0.0220556808022,-0.00113046028353,-0.0010872528658,0.214450663038,0.0218678817984,8.88150076126e-05,0,0,0,0,0,0,0,0,0,0
12.09,0.213363969821,0.0217570699292,0.00102258967195,0.00106483354668,0.215208641249,0.0219451740654,8.8702911017e-05,0,0,0,0,0,0,0,0,0,0
12.1,0.202966593194,0.0206968325773,0.00310878996652,0.00314859737264,0.208376382597,0.0212484775736,0.000109770065614,0,0,0,0,0,0,0,0,0,0
12.11,0.185580444626,0.0189239388196,0.00505569490101,0.00509170121621,0.194310384357,0.0198141449279,0.000150971558558,0,0,0,0,0,0,0,0,0,0
12.12,0.161924611357,0.0165117151481,0.00679687107683,0.00682786639855,0.173616518235,0.0177039578485,0.000210569396631,0,0,0,0,0,0,0,0,0,0
12.13,0.132928053469,0.0135548891282,0.00827414576714,0.00829911516928,0.147124877073,0.0150025622483,0.00028620430447,0,0,0,0,0,0,0,0,0,0
12.14,0.0996936692436,0.0101659250859,0.00943952991229,0.0094576862175,0.115857104823,0.0118141368176,0.000374988311404,0,0,0,0,0,0,0,0,0,0
12.15,0.0634567805606,0.0064707907961,0.0102567529498,0.0102675609771,0.0809874759609,0.00825842422855,0.000473614547377,0,0,0,0,0,0,0,0,0,0
12.16,0.0255395866375,0.0026043130567,0.0107023613284,0.0107055528919,0.0437991914764,0.00446627456638,0.000578480116722,0,0,0,0,0,0,0,0,0,0
12.17,-0.0126967471043,-0.00129470788743,0.0107663486677,0.0107619279395,0.00563750476497,0.000574865500958,0.000685817520878,0,0,0,0,0,0,0,0,0,0
12.18,-0.0499006404164,-0.00508844920705,0.0104523025223,0.0104405417177,-0.0321386221775,-0.00327722740972,0.000791829869164,0,0,0,0,0,0,0,0,0,0
12.19,-0.0847775690147,-0.00864490616211,0.00977706997139,0.00975849565712,-0.068204606063,-0.00695493426022,0.000892825056038,0,0,0,0,0,0,0,0,0,0
12.2,-0.116134798373,-0.0118424536792,0.00876996118294,0.00874533183342,-0.10131638237,-0.0103313957743,0.000985344193491,0,0,0,0,0,0,0,0,0,0
12.21,-0.142921845934,-0.0145739723488,0.00747152608675,0.00744180181429,-0.130353001913,-0.0132923069461,0.00106627986173,0,0,0,0,0,0,0,0,0,0
12.22,-0.164265311199,-0.0167504001059,0.00593195379957,0.00589825944424,-0.154354237006,-0.0157397518016,0.00113298016802,0,0,0,0,0,0,0,0,0,0
12.23,-0.179496932521,-0.0183035932272,0.0042091569788,0.00417273996054,-0.17255194837,-0.0175954019334,0.00118333516505,0,0,0,0,0,0,0,0,0,0
12.24,-0.188173985642,-0.0191884064019,0.00236661343244,0.00232879793082,-0.184394202972,-0.018802975835,0.0012158428545,0,0,0,0,0,0,0,0,0,0
12.25,-0.190091422487,-0.0193839305458,0.000471044758998,0.000433183891371,-0.189561403945,-0.0193298836958,0.00122965276361,0,0,0,0,0,0,0,0,0,0
12.26,-0.185285449114,-0.018893857649,-0.00140998368888,-0.00144655597503,-0.187973986641,-0.0191680121796,0.00122458590319,0,0,0,0,0,0,0,0,0,0
