time,base_acceleration_mps2,base_acceleration_g,integrated_base_velocity,integrated_base_displacement
1.141000000000000014e+01,3.576108853652230635e-01,3.646616177443093298e-02,-3.087697445002566838e-03,-3.395271316822518577e-04
1.141500000000000092e+01,3.589276865469847588e-01,3.660043812586202122e-02,-1.296351015221767263e-03,-3.504872528328143843e-04
1.141999999999999993e+01,3.570554083969824655e-01,3.640951888738585412e-02,4.936067221377946068e-04,-3.524941135655239180e-04
1.142500000000000071e+01,3.520344537704193089e-01,3.589752400365255752e-02,2.266331377556576182e-03,-3.455942683162868982e-04
1.142999999999999972e+01,3.439328231511196710e-01,3.507138759424673069e-02,4.006249569860077450e-03,-3.299128159477484083e-04
1.143500000000000050e+01,3.328453058960678113e-01,3.394077548358184065e-02,5.698194892478310181e-03,-3.056517047918986619e-04
1.143999999999999950e+01,3.188924400722222829e-01,3.251797913377374449e-02,7.327539257398710953e-03,-2.730873694172125687e-04
1.144500000000000028e+01,3.022192518354921420e-01,3.081778709707108654e-02,8.880318487168239669e-03,-2.325677250557888571e-04
1.145000000000000107e+01,2.829937871748580691e-01,2.885733529542280906e-02,1.034335108469434418e-02,-1.845085511261248829e-04
1.145500000000000007e+01,2.614054505897214220e-01,2.665593761271396744e-02,1.170434917910552139e-02,-1.293893004666361814e-04
1.146000000000000085e+01,2.376631668715200596e-01,2.423489844865678658e-02,1.295202072275881966e-02,-6.774837571196569181e-05
1.146499999999999986e+01,2.119933836084688938e-01,2.161730903096051315e-02,1.407616209895856847e-02,-1.779186576856704640e-07
1.147000000000000064e+01,1.846379333123859823e-01,1.882782941293775075e-02,1.506774039126086012e-02,7.268183756787428677e-05
1.147499999999999964e+01,1.558517751705111865e-01,1.589245819627611855e-02,1.591896466246793540e-02,1.501486002021808837e-04
1.148000000000000043e+01,1.259006373421866221e-01,1.283829211220820915e-02,1.662334569374979143e-02,2.315043760927379239e-04
1.148499999999999943e+01,9.505858144634554696e-02,9.693277668352144605e-03,1.717574374072101256e-02,3.160020996788981255e-04
1.149000000000000021e+01,6.360551141300758993e-02,6.485957122259649980e-03,1.757240397286945893e-02,4.028724689628878654e-04
1.149500000000000099e+01,3.182464919985639878e-02,3.245211076142862430e-03,1.781097937440165660e-02,4.913309273310794388e-04
1.150000000000000000e+01,1.649922518465825418e-15,1.682452742236977459e-16,1.789054099740128648e-02,5.805847282605690199e-04
1.150500000000000078e+01,-3.158617050921978114e-02,-3.220893017413671480e-03,1.781157557112822767e-02,6.698400196819068175e-04
1.150999999999999979e+01,-6.265582460185524505e-02,-6.389116018401314566e-03,1.757597058335058637e-02,7.583088850680862756e-04
1.151500000000000057e+01,-9.293758482052631720e-02,-9.476996203650209227e-03,1.718698705979457286e-02,8.452162791759627088e-04
1.151999999999999957e+01,-1.221690890325055207e-01,-1.245778008111898816e-02,1.664922037516209860e-02,9.298067977633375216e-04
1.152500000000000036e+01,-1.500992479263995316e-01,-1.530586366663432875e-02,1.596854953276473019e-02,1.011351222533167418e-03
1.152999999999999936e+01,-1.764903856673949722e-01,-1.799701076997700308e-02,1.515207544878040616e-02,1.089152784987014759e-03
1.153500000000000014e+01,-2.011202456103848568e-01,-2.050855752070124619e-02,1.420804887058580920e-02,1.162553095785441842e-03
1.154000000000000092e+01,-2.237838443017217127e-01,-2.281960142369940034e-02,1.314578864580537645e-02,1.230937689576430552e-03
1.154499999999999993e+01,-2.442951584720206848e-01,-2.491117338459317848e-02,1.197559113887125375e-02,1.293741139038109529e-03
1.155000000000000071e+01,-2.624886313173994679e-01,-2.676639130767382094e-02,1.070863166439750547e-02,1.350451696046290392e-03
1.155499999999999972e+01,-2.782204860718615058e-01,-2.837059404300770749e-02,9.356858870924621499e-03,1.400615422384585661e-03
1.156000000000000050e+01,-2.913698366723621591e-01,-2.971145464275386228e-02,7.932883064063839251e-03,1.443839777222063548e-03
1.156499999999999950e+01,-3.018395871933467478e-01,-3.077907207796207190e-02,6.449859504399862650e-03,1.479796633643215608e-03
1.157000000000000028e+01,-3.095571136633968323e-01,-3.156604076452171337e-02,4.921367752257765037e-03,1.508224701784864012e-03
1.157500000000000107e+01,-3.144747238536315104e-01,-3.206749744853049089e-02,3.361288158464949966e-03,1.528931341561673993e-03
1.158000000000000007e+01,-3.165698926295805737e-01,-3.228114520550652566e-02,1.783676617257233706e-03,1.541793753500976961e-03
1.158500000000000085e+01,-3.158452724661282018e-01,-3.220725451261421957e-02,2.026387045177145598e-04,1.546759541805415184e-03
1.158999999999999986e+01,-3.123284807216825665e-01,-3.184864155666640440e-02,-1.367795678451499833e-03,1.543846649370581373e-03
1.159500000000000064e+01,-3.060716672351251333e-01,-3.121062414128424750e-02,-2.913796048343761033e-03,1.533142670053591530e-03
1.159999999999999964e+01,-2.971508677300420120e-01,-3.030095575247837222e-02,-4.421852385756378651e-03,1.514803548968344854e-03
1.160500000000000043e+01,-2.856651503685841420e-01,-2.912973853136230709e-02,-5.878892431003171666e-03,1.489051686926441860e-03
1.160999999999999943e+01,-2.717355645762848382e-01,-2.770931608411484476e-02,-7.272394218365067081e-03,1.456173470303027701e-03
1.161500000000000021e+01,-2.555039029434625353e-01,-2.605414723105877600e-02,-8.590492887164642016e-03,1.416516252539197279e-03
1.162000000000000099e+01,-2.371312885851890595e-01,-2.418066195746652186e-02,-9.822080865986463488e-03,1.370484818156312385e-03
1.162500000000000000e+01,-2.167966017959228331e-01,-2.210710097698223575e-02,-1.095690059193901722e-02,1.318537364511508918e-03
1.163000000000000078e+01,-1.946947611558989821e-01,-1.985334045325355679e-02,-1.198562899931873184e-02,1.261181040533355642e-03
1.163499999999999979e+01,-1.710348754226566348e-01,-1.744070354531431638e-02,-1.289995309076493943e-02,1.198967085308158759e-03
1.164000000000000057e+01,-1.460382835637326904e-01,-1.489176054654063261e-02,-1.369263598823103681e-02,1.132485612610658514e-03
1.164499999999999957e+01,-1.199365011479138349e-01,-1.223011947483736497e-02,-1.435757295001002104e-02,1.062360090265069765e-03
1.165000000000000036e+01,-9.296909200506467408e-02,-9.480209042340113912e-03,-1.488983693289255145e-02,9.892415655578018410e-04
1.165499999999999936e+01,-6.538148458532434815e-02,-6.667055986022174356e-03,-1.528571337436844535e-02,9.138026897896643153e-04
1.166000000000000014e+01,-3.742275279163019552e-02,-3.816058775589033746e-03,-1.554272396781087272e-02,8.367315964342039551e-04
1.166500000000000092e+01,-9.343381226295452424e-03,-9.527597320487070972e-04,-1.565963930285570530e-02,7.587256882575253237e-04
1.166999999999999993e+01,1.860696522040452411e-02,1.897382410956292408e-03,-1.563648034287043811e-02,6.804853891432255516e-04
1.167500000000000071e+01,4.618164769988891000e-02,4.709217490161157239e-03,-1.547450881056967875e-02,6.027079162596130643e-04
1.167999999999999972e+01,7.313921627606527476e-02,7.458124464120293416e-03,-1.517620665062985319e-02,5.260811276066294393e-04
1.168500000000000050e+01,9.924551049159432980e-02,1.012022561135498232e-02,-1.474524483371063635e-02,4.512774988957665321e-04
1.168999999999999950e+01,1.242756794782810259e-01,1.267259252428515684e-02,-1.418644185878605891e-02,3.789482821645391748e-04
1.169500000000000028e+01,1.480161043108139396e-01,1.509344213475691948e-02,-1.350571239931321575e-02,3.097178965192801895e-04
1.170000000000000107e+01,1.702662063001468551e-01,1.736232110865044281e-02,-1.271000662278568873e-02,2.441785989640226999e-04
1.170500000000000007e+01,1.908401260572980263e-01,1.946027706273784075e-02,-1.180724079189225673e-02,1.828854804273400358e-04
1.171000000000000085e+01,2.095682594185183933e-01,2.137001518546276235e-02,-1.080621982820255920e-02,1.263518288770941553e-04
1.171499999999999986e+01,2.262986376969162994e-01,2.307603898343637411e-02,-9.716552585414189175e-03,7.504489784306250626e-05
1.172000000000000064e+01,2.408981412005902489e-01,2.456477402584881370e-02,-8.548560638170240797e-03,2.938211478409429565e-05
1.172499999999999964e+01,2.532535365190518584e-01,2.582467371824750252e-02,-7.313181443871381686e-03,-1.027224042100187244e-05
1.173000000000000043e+01,2.632723297141020824e-01,2.684630630379406663e-02,-6.021866778288294773e-03,-4.360986097640627400e-05
1.173499999999999943e+01,2.708834292428089485e-01,2.762242246259517461e-02,-4.686477380896282921e-03,-7.038072137436238531e-05
1.174000000000000021e+01,2.760376141739914746e-01,2.814800305649651016e-02,-3.319174772354068111e-03,-9.039485175749139027e-05
1.174500000000000099e+01,2.787078050193790291e-01,2.842028674617520095e-02,-1.932311224370425158e-03,-1.035235667493046775e-04
1.175000000000000000e+01,2.788891362709560728e-01,2.843877738789047163e-02,-5.383188711448646645e-04,-1.097001419880916774e-04
1.175500000000000078e+01,2.765988315009531018e-01,2.820523129722719846e-02,8.504010482851252252e-04,-1.089199365452409008e-04
1.175999999999999979e+01,2.718758836250133037e-01,2.772362464501265319e-02,2.221587836099768107e-03,-1.012399643342801918e-04
1.176500000000000057e+01,2.647805446368129423e-01,2.700010142472842115e-02,3.563228906754543727e-03,-8.677792247714215821e-05
1.176999999999999957e+01,2.553936307791238036e-01,2.604290259967714100e-02,4.863664345294126806e-03,-6.571068934702467286e-05
1.177500000000000036e+01,2.438156507074299151e-01,2.486227720041297648e-02,6.111687549010706016e-03,-3.827230961125830495e-05
1.177999999999999936e+01,2.301657657145758373e-01,2.347037629716323612e-02,7.296641090065484128e-03,-4.751488013574499869e-06
1.178500000000000014e+01,2.145805925049912855e-01,2.188113091677497402e-02,8.408506985614575685e-03,3.451138217563179411e-05
1.179000000000000092e+01,1.972128603238692823e-01,2.011011510800011018e-02,9.437990617686888017e-03,7.912762618389243400e-05
1.179499999999999993e+01,1.782299354483468656e-01,1.817439548146888850e-02,1.037659760711724145e-02,1.286640967458928860e-04
1.180000000000000071e+01,1.578122271252934694e-01,1.609236866058169624e-02,1.121670301355147392e-02,1.826473482975731030e-04
1.180499999999999972e+01,1.361514899848636495e-01,1.388358817586674877e-02,1.195161230632672128e-02,2.405681365972570833e-04
1.181000000000000050e+01,1.134490387625422952e-01,1.156858241729258156e-02,1.257561362819533367e-02,3.018862014335718246e-04
1.181499999999999950e+01,8.991389182043507677e-02,9.168665326124118484e-03,1.308402095465267638e-02,3.660352878906790843e-04
1.182000000000000028e+01,6.576086046426064813e-02,6.705741559478583559e-03,1.347320783536447644e-02,4.324283598657323205e-04
1.182500000000000107e+01,4.120860140482865419e-02,4.202107896664881298e-03,1.374063149003724137e-02,5.004629581792472293e-04
1.183000000000000007e+01,1.647764990736279300e-02,1.680252676231209835e-03,1.388484711831769122e-02,5.695266547001208261e-04
1.183500000000000085e+01,-8.211548789325825992e-03,-8.373449434134822749e-04,1.390551237111278642e-02,6.390025534237078536e-04
1.183999999999999986e+01,-3.264059231996496030e-02,-3.328414118987111855e-03,1.380338201833957931e-02,7.082747893973250159e-04
1.184500000000000064e+01,-5.659504111466313880e-02,-5.771088099877444595e-03,1.358029293475297369e-02,7.767339767800671407e-04
1.184999999999999964e+01,-7.986628862569686294e-02,-8.144094938199779310e-03,1.323913961040214075e-02,8.437825581429415391e-04
1.185500000000000043e+01,-1.022533656580687927e-01,-1.042694147930932520e-02,1.278384047469265615e-02,9.088400083556887055e-04
1.185999999999999943e+01,-1.235646633091660451e-01,-1.260008905275155668e-02,1.221929540227468212e-02,9.713478480480946479e-04
1.186500000000000021e+01,-1.436195598627522940e-01,-1.464511936928026420e-02,1.155133484434478150e-02,1.030774423664652549e-03
1.187000000000000099e+01,-1.622499379447419066e-01,-1.654488922769160875e-02,1.078666109982592651e-02,1.086619413525088127e-03
1.187500000000000000e+01,-1.793015793257565771e-01,-1.828367274510220991e-02,9.932782306649850720e-03,1.138418022041267231e-03
1.188000000000000078e+01,-1.946354259356021243e-01,-1.984728994463982529e-02,8.997939793496308528e-03,1.185744827291640002e-03
1.188499999999999979e+01,-2.081286969280247423e-01,-2.122322066434763690e-02,7.991029486337442728e-03,1.228217250491215858e-03
1.189000000000000057e+01,-2.196758529877247124e-01,-2.240070288913387567e-02,6.921518111547901760e-03,1.265498619485935089e-03
1.189499999999999957e+01,-2.291894004925497386e-01,-2.337081475249445581e-02,5.799354977847438926e-03,1.297300802209417096e-03
1.190000000000000036e+01,-2.366005296202073338e-01,-2.412653960528899841e-02,4.634880152565364064e-03,1.323386390035453117e-03
1.190499999999999936e+01,-2.418595820056261836e-01,-2.466281370352018179e-02,3.438729873501018223e-03,1.343570415100615000e-03
1.191000000000000014e+01,-2.449363450999902936e-01,-2.497655622460170574e-02,2.221740055736786540e-03,1.357721589923711761e-03
1.191500000000000092e+01,-2.458201719403822205e-01,-2.506668148046297534e-02,9.948487631356636024e-04,1.365763061970894218e-03
1.191999999999999993e+01,-2.445199265968480418e-01,-2.493409335469789004e-02,-2.310014832071680645e-04,1.367672680170715005e-03
1.192500000000000071e+01,-2.410637571070571028e-01,-2.458166214834394195e-02,-1.444960692467120661e-03,1.363482774731528558e-03
1.192999999999999972e+01,-2.354986992245194088e-01,-2.401418417344551234e-02,-2.636366833295824934e-03,1.353279455917123265e-03
1.193500000000000050e+01,-2.278901157809081757e-01,-2.323832458392093014e-02,-3.794838870809575087e-03,1.337201441656857238e-03
1.193999999999999950e+01,-2.183209778840087545e-01,-2.226254407815194541e-02,-4.910366604971645038e-03,1.315438427967408411e-03
1.194500000000000028e+01,-2.068909955275568813e-01,-2.109701024585938084e-02,-5.973396538500725522e-03,1.288229020108723174e-03
1.195000000000000107e+01,-1.937156064667760191e-01,-1.975349446210235282e-02,-6.974913043486714349e-03,1.255858246153749615e-03
1.195500000000000007e+01,-1.789248334023920417e-01,-1.824525535247939478e-02,-7.906514143159449476e-03,1.218654678187141649e-03
1.196000000000000085e+01,-1.626620206071024421e-01,-1.658690996488122391e-02,-8.760481278183318912e-03,1.176987189633778297e-03
1.196499999999999986e+01,-1.450824621123650016e-01,-1.479429388347346108e-02,-9.529842484981834380e-03,1.131261380225874599e-03
1.197000000000000064e+01,-1.263519344423805757e-01,-1.288431160920197778e-02,-1.020842847636880407e-02,1.081915702822490227e-03
1.197499999999999964e+01,-1.066451476295532941e-01,-1.087477860732801761e-02,-1.079092118154852294e-02,1.029417328677707365e-03
1.198000000000000043e+01,-8.614412886530380120e-02,-8.784256485681023879e-03,-1.127289437278574183e-02,9.742577897918630603e-04
1.198499999999999943e+01,-6.503655362803835438e-02,-6.631882817071921808e-03,-1.165084607901902165e-02,9.169484386623625140e-04
1.199000000000000021e+01,-4.351403948235039315e-02,-4.437197155231439177e-03,-1.192222256179503552e-02,8.580157670603182074e-04
1.199500000000000099e+01,-2.177041795877527469e-02,-2.219964815586900151e-03,-1.208543370539787512e-02,7.979966263923264982e-04
1.200000000000000000e+01,-2.031970883939211247e-15,-2.072033654651905905e-16,-1.213985975029480829e-02,7.374333927531068504e-04
1.200500000000000078e+01,2.160414960171887222e-02,2.203010161647338781e-03,-1.208584937629050837e-02,6.768691199366340568e-04
1.200999999999999979e+01,4.285191354846087930e-02,4.369679100249410780e-03,-1.192470921841509018e-02,6.168427234498819649e-04
1.201500000000000057e+01,6.355778426561721484e-02,6.481090307660334823e-03,-1.165868497387985425e-02,5.578842379691354185e-04
1.201999999999999957e+01,8.354247257999536380e-02,8.518961376208528113e-03,-1.129093433176589674e-02,5.005101897050325162e-04
1.202500000000000036e+01,1.026344489962941475e-01,1.046580116515774019e-02,-1.082549202782510066e-02,4.452191238060463686e-04
1.203000000000000114e+01,1.206714044244396045e-01,1.230505875344175756e-02,-1.026722739427317864e-02,3.924873252507924022e-04
1.203500000000000014e+01,1.375016180249524489e-01,1.402126292107421651e-02,-9.621794838149826806e-03,3.427647696697447809e-04
1.204000000000000092e+01,1.529852207571677780e-01,1.560015099520914786e-02,-8.895577741194413135e-03,2.964713382213769320e-04
1.204499999999999993e+01,1.669953442269141164e-01,1.702878600000144044e-02,-8.095626328734367716e-03,2.539933280465634302e-04
1.205000000000000071e+01,1.794191455270343349e-01,1.829566116125632552e-02,-7.229590104349360898e-03,2.156802869638481325e-04
1.205499999999999972e+01,1.901586999342393669e-01,1.939079093617487870e-02,-6.305645490696360628e-03,1.818421979762405562e-04
1.206000000000000050e+01,1.991317545599584071e-01,2.030578786435310867e-02,-5.332419354460713953e-03,1.527470358633433345e-04
1.206499999999999950e+01,2.062723373380188907e-01,2.103392466724303411e-02,-4.318909124715972041e-03,1.286187146654064106e-04
1.207000000000000028e+01,2.115312170578246276e-01,2.157018115848170769e-02,-3.274400238726200060e-03,1.096354412567980172e-04
1.207500000000000107e+01,2.148762115048118149e-01,2.191127566547310460e-02,-2.208381667319442472e-03,9.592848649168177178e-05
1.208000000000000007e+01,2.162923421392898560e-01,2.205568080224030308e-02,-1.130460283209402776e-03,8.758138161536131424e-05
1.208500000000000085e+01,2.157818351171857385e-01,2.200362357351243886e-02,-5.027484006804496669e-05,8.462954380716723084e-05
1.208999999999999986e+01,2.133639698200318069e-01,2.175706992908198190e-02,1.022589672274785500e-03,8.706033088768359591e-05
1.209500000000000064e+01,2.090747774045337570e-01,2.131969402441544897e-02,2.078686540336364356e-03,9.481352141921268594e-05
1.209999999999999964e+01,2.029665931924687083e-01,2.069683257712559565e-02,3.108789966828665562e-03,1.077822126871226803e-04
1.210500000000000043e+01,1.951074679881733831e-01,1.989542483806125417e-02,4.103975119780426187e-03,1.258141254036482389e-04
1.210999999999999943e+01,1.855804446226910764e-01,1.892393881934106847e-02,5.055694901307397973e-03,1.487133004563632370e-04
1.211500000000000021e+01,1.744827071700564558e-01,1.779228453855867878e-02,5.955852780789407282e-03,1.762421696616095609e-04
1.212000000000000099e+01,1.619246113531739584e-01,1.651171514769814164e-02,6.796871077097615087e-03,2.081239793063320988e-04
1.212500000000000000e+01,1.480286056446002974e-01,1.509471691603150000e-02,7.571754119591896266e-03,2.440455422980487236e-04
1.213000000000000078e+01,1.329280534637949651e-01,1.355488912766285824e-02,8.274145767362994439e-03,2.836602920154421325e-04
1.213499999999999979e+01,1.167659676695981391e-01,1.190681503567458249e-02,8.898380820196352681e-03,3.265916084843319763e-04
1.214000000000000057e+01,9.969366923805191016e-02,1.016592508533004785e-02,9.439529912465561765e-03,3.724363853159939246e-04
1.214499999999999957e+01,8.186938259702032650e-02,8.348353678067467823e-03,9.893437542053152081e-03,4.207688039522810707e-04
1.215000000000000036e+01,6.345678055454208322e-02,6.470790795484909416e-03,1.025675294993211480e-02,4.711442801822521287e-04
1.215500000000000114e+01,4.462349210590699222e-02,4.550329838008595335e-03,1.052695363158327908e-02,5.231035466360487319e-04
1.216000000000000014e+01,2.553958663112528699e-02,2.604313056051280398e-03,1.070236132842582524e-02,5.761768340360609933e-04
1.216500000000000092e+01,6.376048100418698142e-03,6.501759622724068459e-04,1.078215041525469771e-02,6.298881133952707097e-04
1.216999999999999993e+01,-1.269674711068949011e-02,-1.294707888085073989e-03,1.076634866772902335e-02,6.837593611027192701e-04
1.217500000000000071e+01,-3.151053533175074417e-02,-3.213180375740007626e-03,1.065583046162290465e-02,7.373148089261075035e-04
1.217999999999999972e+01,-4.990064042264451272e-02,-5.088449207695238709e-03,1.045230252223695692e-02,7.900851413857466927e-04
1.218500000000000050e+01,-6.770740547363846007e-02,-6.904233910013966163e-03,1.015828240749620283e-02,8.416116037100877020e-04
1.218999999999999950e+01,-8.477756902058401767e-02,-8.644906162714486794e-03,9.777069971260722234e-03,8.914499846569701050e-04
1.219500000000000028e+01,-1.009655740029524462e-01,-1.029562327634334432e-02,9.312712113701809152e-03,9.391744398693838407e-04
1.220000000000000107e+01,-1.161347983786585325e-01,-1.184245367976409329e-02,8.769961182747696912e-03,9.843811231105147226e-04
1.220500000000000007e+01,-1.301586970898593321e-01,-1.327249336826126502e-02,8.154227444076525555e-03,1.026691594677566887e-03
1.221000000000000085e+01,-1.429218459386817075e-01,-1.457397234924074150e-02,7.471526086505066166e-03,1.065755978504026981e-03
1.221499999999999986e+01,-1.543208788741835258e-01,-1.573635021890079991e-02,6.728419274473051298e-03,1.101255841906465319e-03
1.222000000000000064e+01,-1.642653112021844886e-01,-1.675040010627324230e-02,5.931953799282007125e-03,1.132906774590857965e-03
1.222499999999999964e+01,-1.726782422984667886e-01,-1.760828033002776599e-02,5.089594915530546576e-03,1.160460646377883820e-03
1.223000000000000043e+01,-1.794969325235560020e-01,-1.830359322740752678e-02,4.209156978475352313e-03,1.183707526112902147e-03
1.223499999999999943e+01,-1.846732501932243364e-01,-1.883143073253601765e-02,3.298731521683582676e-03,1.202477247363295835e-03
1.224000000000000021e+01,-1.881739856429227031e-01,-1.918840640207641890e-02,2.366613432093069274e-03,1.216640609747739665e-03
1.224500000000000099e+01,-1.899810306252229797e-01,-1.937267370867961844e-02,1.421225891422557217e-03,1.226110208056530211e-03
1.225000000000000000e+01,-1.900914224869545976e-01,-1.938393054579847299e-02,4.710447586423022973e-04,1.230840884681691375e-03
1.225500000000000078e+01,-1.885172537756194533e-01,-1.922341001010737307e-02,-4.754769320142808149e-04,1.230829804248261428e-03
1.225999999999999979e+01,-1.852854491127469139e-01,-1.889385764891649347e-02,-1.409983689235010714e-03,1.226116152695139053e-03
1.226500000000000057e+01,-1.804374123343996106e-01,-1.839949547851708889e-02,-2.324290842853019706e-03,1.216780466364917592e-03
1.226999999999999957e+01,-1.740285480260703455e-01,-1.774597319431919784e-02,-3.210455743754018522e-03,1.202943599898402809e-03
1.227500000000000036e+01,-1.661276626608902407e-01,-1.694030710394377887e-02,-4.060846270471553041e-03,1.184765344862835938e-03
1.228000000000000114e+01,-1.568162515773564303e-01,-1.599080741918559867e-02,-4.868206056067295694e-03,1.162442714046485427e-03
1.228500000000000014e+01,-1.461876789967316015e-01,-1.490699464105801723e-02,-5.625715882502365338e-03,1.136207909200066552e-03
1.229000000000000092e+01,-1.343462591729813749e-01,-1.369950586316238256e-02,-6.327050727926757795e-03,1.106325992673989032e-03
1.229499999999999993e+01,-1.214062475823156906e-01,-1.237999190164997161e-02,-6.966431994814873199e-03,1.073092285867141473e-03
1.230000000000000071e+01,-1.074907517880305946e-01,-1.096100623434410372e-02,-7.538674493240828806e-03,1.036829519646996619e-03
1.230499999999999972e+01,-9.273057225442730978e-02,-9.455886796656076329e-03,-8.039227803346874618e-03,9.978847639055350629e-04
1.231000000000000050e+01,-7.726298392498112677e-02,-7.878631737135630836e-03,-8.464211693795461317e-03,9.566261651626727352e-04
1.231499999999999950e+01,-6.123046982201013622e-02,-6.243770280575949676e-03,-8.810445328162870224e-03,9.134395226077855453e-04
1.232000000000000028e+01,-4.477941826322593549e-02,-4.566229881073143038e-03,-9.075470048376001533e-03,8.687247341664313966e-04
1.232500000000000107e+01,-2.805879552387007328e-02,-2.861200871232283741e-03,-9.257565582843770360e-03,8.228921450883747808e-04
1.233000000000000007e+01,-1.121880589934901723e-02,-1.143999826581862129e-03,-9.355759586401798597e-03,7.763588321652700654e-04
1.233500000000000085e+01,5.590448857327940876e-03,5.700671337641234236e-04,-9.369830479006854146e-03,7.295448570017411044e-04
1.233999999999999986e+01,2.222029883574564921e-02,2.265839898002442333e-03,-9.300303609774183619e-03,6.828695217797977647e-04
1.234500000000000064e+01,3.852481231032292563e-02,3.928437571476796342e-03,-9.148440831908988616e-03,6.367476606755826090e-04
1.234999999999999964e+01,5.436206772245177204e-02,5.543388182758819151e-03,-8.916223631827098484e-03,5.915859995162513901e-04
1.235500000000000043e+01,6.959538029358870725e-02,7.096753763373701840e-03,-8.606330011786948730e-03,5.477796154072094329e-04
1.235999999999999943e+01,8.409447274712877896e-02,8.575249728207775396e-03,-8.222105379185232210e-03,5.057085269297873506e-04
1.236500000000000021e+01,9.773658019414074860e-02,9.966357542498279279e-03,-7.767527746831987510e-03,4.657344441147380238e-04
1.237000000000000099e+01,1.104074798981455746e-01,1.125842972861737512e-02,-7.247167596601190864e-03,4.281977057561492210e-04
1.237500000000000000e+01,1.220024373722696093e-01,1.244078634113276322e-02,-6.666142803425268923e-03,3.934144297560900061e-04
1.238000000000000078e+01,1.324270610696013373e-01,1.350380212096907208e-02,-6.030069057320491983e-03,3.616739001042206143e-04
1.238499999999999979e+01,1.415980587978819261e-01,1.443898362824021751e-02,-5.345006257651920001e-03,3.332362118167952157e-04
1.239000000000000057e+01,1.494438899141082577e-01,1.523903574759048925e-02,-4.617401385871831160e-03,3.083301927079819477e-04
1.239499999999999957e+01,1.559053083243129856e-01,1.589791705876247158e-02,-3.854028390275929857e-03,2.871516182676167660e-04
1.240000000000000036e+01,1.609357923205871066e-01,1.641088366777514532e-02,-3.061925638663555698e-03,2.698617331952653351e-04
1.240500000000000114e+01,1.645018583210482999e-01,1.677452119949710690e-02,-2.248331512059339923e-03,2.565860903184560013e-04
1.241000000000000014e+01,1.665832566305789908e-01,1.698676475968643670e-02,-1.420618724680436330e-03,2.474137147266083935e-04
1.241500000000000092e+01,1.671730484005256312e-01,1.704690678269599191e-02,-5.862279621025442630e-04,2.423965980096501555e-04
1.241999999999999993e+01,1.662775640251092368e-01,1.695559278908793932e-02,2.473985689613771629e-04,2.415495245267974041e-04
1.242500000000000071e+01,1.639162442615657578e-01,1.671480518439688936e-02,1.072883089678193643e-03,2.448502286733968570e-04
1.242999999999999972e+01,1.601213663906930207e-01,1.632783533527688152e-02,1.882977116308679356e-03,2.522398791883625428e-04
1.243500000000000050e+01,1.549376587356504076e-01,1.579924426135840762e-02,2.670624679124660936e-03,2.636238836769476900e-04
1.243999999999999950e+01,1.484218078209264546e-01,1.513481237944929933e-02,3.429023345515952448e-03,2.788730037385462137e-04
1.244500000000000028e+01,1.406418633718495848e-01,1.434147883037016624e-02,4.151682523498005650e-03,2.978247684110840840e-04
1.245000000000000107e+01,1.316765472204844412e-01,1.342727100696817534e-02,4.832478549978947227e-03,3.202851710947799595e-04
1.245500000000000007e+01,1.216144729885037523e-01,1.240122498391436033e-02,5.465706100501292047e-03,3.460306327209754316e-04
1.246000000000000085e+01,1.105532841553527740e-01,1.127329762511691293e-02,6.046125493361024193e-03,3.748102117056357130e-04
1.246499999999999986e+01,9.859871878463846717e-02,1.005427121235472586e-02,6.569005500710898247e-03,4.063480391908092415e-04
1.247000000000000064e+01,8.586360976746730544e-02,8.755651498469642011e-03,7.030161322091234809e-03,4.403459562478198868e-04
1.247499999999999964e+01,7.246682994466410732e-02,7.389560139768841344e-03,7.425987421371484792e-03,4.764863281064694888e-04
1.248000000000000043e+01,5.853219188552343660e-02,5.968622504680338135e-03,7.753484975947005226e-03,5.144350090997716531e-04
1.248499999999999943e+01,4.418731242718240693e-02,4.505851888991899146e-03,8.010283736728717949e-03,5.538444308814530811e-04
1.249000000000000021e+01,2.956245231229057482e-02,3.014531191822954637e-03,8.194658148577428636e-03,5.943567855947247836e-04
1.249500000000000099e+01,1.478934140356753107e-02,1.508093120848356125e-03,8.305537632867092054e-03,6.356072750483425559e-04
1.250000000000000000e+01,1.993947123861683686e-15,2.033260210022468131e-16,8.342510986376007812e-03,6.772273965964420743e-04
1.250500000000000078e+01,-1.467443326744891259e-02,-1.496375751908033108e-03,8.305824903207385465e-03,7.188482363204070497e-04
1.250999999999999979e+01,-2.910485662265003409e-02,-2.967869417451426874e-03,8.196376678482159353e-03,7.601037402746226718e-04
1.251500000000000057e+01,-4.316533330582638522e-02,-4.401639021054732336e-03,8.015701203660940619e-03,8.006339349799868011e-04
1.251999999999999957e+01,-5.673418292008029079e-02,-5.785276615366133704e-03,7.765952413096223472e-03,8.400880690218718878e-04
1.252500000000000036e+01,-6.969502657569706661e-02,-7.106914856316588584e-03,7.449879389356730414e-03,8.781276485280101879e-04
1.253000000000000114e+01,-8.193777692746179175e-02,-8.355327958830160301e-03,7.070797380598774044e-03,9.144293404529046064e-04
1.253500000000000014e+01,-9.335956475802095755e-02,-9.520026182031678802e-03,6.632554026385154185e-03,9.486877189703575661e-04
