time,input_base_ax,input_base_ax_g,input_base_vx,input_base_xdisp,top_vx,top_ax,top_ax_g,top_xdisp,stress_point_vx,stress_point_ax,stress_point_ax_g,stress_point_xdisp,stress_point_strain,stress_point_shear_stress,stress_element_material
10.72,0.506554378639,0.0516541712653,-0.017996492634,-0.000736835854951,0.0142335806796,-0.430125376505,-0.0438605820035,0.00176380087485,0.00920023001281,-0.294432946503,-0.0300238049184,0.00144595766593,4.439693878e-05,6659.540817,1
10.73,0.553778366677,0.0564696778896,-0.0126825621417,-0.000890526278755,0.00973412039159,-0.466289051365,-0.0475482505611,0.00188348944564,0.00597647631201,-0.322375370081,-0.0328731391536,0.00152170356245,5.04775861568e-05,7571.63792352,1
10.74,0.580813808616,0.0592265257367,-0.00699668975672,-0.000989091509759,0.00495882310034,-0.48550808047,-0.0495080461187,0.00195663534896,0.00259085444559,-0.338562186642,-0.034523735082,0.00156428614031,5.46922345248e-05,8203.83517871,1
10.75,0.586999752241,0.0598573164374,-0.00114452999182,-0.00102983627065,7.98573538171e-05,-0.487349882787,-0.0496958576871,0.00198135472169,-0.000835074413311,-0.34259288589,-0.0349347520193,0.00157270515099,5.69193399539e-05,8537.90099308,1
10.76,0.572419492454,0.058370543708,0.00466537469941,-0.00101214092049,-0.00472944076867,-0.472000393021,-0.0481306453295,0.00195749649548,-0.0041800842324,-0.334500981909,-0.034109607451,0.00154717785619,5.71091396372e-05,8566.37094559,1
10.77,0.53788688367,0.0548491976026,0.0102289843057,-0.000937453296657,-0.00930069186589,-0.440248582778,-0.04489286176,0.00188662270776,-0.00732754991097,-0.314746567857,-0.0320952178223,0.00148911379564,5.52843695278e-05,8292.65542916,1
10.78,0.48490709644,0.0494467628028,0.0153538861616,-0.000809207820651,-0.0134763343411,-0.393449949397,-0.0401207292396,0.00177192873714,-0.0101694893558,-0.284193944483,-0.0289797172819,0.00140104791685,5.15384162758e-05,7730.76244136,1
10.79,0.415613571359,0.0423807897048,0.0198659070423,-0.0006326757701,-0.0171150196522,-0.333470563301,-0.0340045339949,0.00161810714169,-0.0126102426217,-0.244075326588,-0.024888756771,0.00128653502476,4.60310056647e-05,6904.6508497,1
10.8,0.332683737346,0.0339243000766,0.0236149867803,-0.000414752989525,-0.020096358245,-0.262613927301,-0.0267791679422,0.00143116071312,-0.0145696637002,-0.19594210785,-0.019980534418,0.00115000982902,3.89816151289e-05,5847.24226934,1
10.81,0.239236773152,0.0243953616323,0.0264801170316,-0.000163693426939,-0.0223248582714,-0.183533474763,-0.018715205984,0.00121817206904,-0.015985719517,-0.141605581685,-0.0144397507493,0.00099661801773,3.06608754772e-05,4599.13132158,1
10.82,0.138717276719,0.014145225609,0.028373184626,0.000111201328202,-0.0237329299342,-0.0991339991172,-0.0101088546157,0.000987038531367,-0.0168164131184,-0.0830693601346,-0.0084707173331,0.000832024728748,2.13802940115e-05,3207.04410173,1
10.83,0.0347691480646,0.00354546639929,0.029241599879,0.00039992492653,-0.0242828630792,-0.0124656498092,-0.00127114252157,0.000746182136089,-0.0170409730485,-0.0224559930115,-0.00228987401523,0.00066220749422,1.14806856153e-05,1722.1028423,1
10.84,-0.0688957259343,-0.00702540887401,0.0290696348192,0.000692129005484,-0.0239677231905,0.0733856606307,0.00748325479452,0.000504245353661,-0.0166602776267,0.0380695421834,0.0038820129385,0.000493241178631,1.31973834675e-06,197.960752013,1
10.85,-0.168629279631,-0.0171954010423,0.0278784428544,0.000977492728563,-0.0228111498677,0.155407522885,0.0158471570705,0.000269783449861,-0.0156965102526,0.0963767374095,0.00982769216904,0.000331082604067,-8.74083558464e-06,-1311.1253377,1
10.86,-0.260974915194,-0.0266120352204,0.025724778303,0.00124608599457,-0.0208660807869,0.230766123195,0.0235315957228,5.09643770099e-05,-0.0141920690306,0.1504441222,0.0153410310554,0.000181362455852,-1.83481044912e-05,-2752.21567368,1
10.87,-0.342786547572,-0.0349545000149,0.0226984797911,0.00148871360774,-0.0182124616951,0.296903517361,0.0302757330343,-0.000144713337727,-0.0122077799495,0.198428908108,0.0202341174721,4.9191695137e-05,-2.71702267776e-05,-4075.53401665,1
10.88,-0.411334975482,-0.0419444943464,0.0189188241672,0.00169722855521,-0.0149540378541,0.351623770519,0.0358556459666,-0.000310675026296,-0.00982048668891,0.238729326057,0.0243436164294,-6.10109110175e-05,-3.49078386476e-05,-5236.17579715,1
10.89,-0.464398012127,-0.0473554182241,0.0145298958623,0.00186480379934,-0.0112143533498,0.393165087495,0.0400916814095,-0.000441488071285,-0.00712011103556,0.270037565336,0.0275361683486,-0.000145664371646,-4.1304131879e-05,-6195.61978184,1
10.9,-0.500331433826,-0.0510196074935,0.00969514922903,0.00198615360868,-0.00713211077334,0.420255594223,0.0428541443023,-0.00053303669199,-0.004206295189,0.291381584655,0.0297126526036,-0.000202139426844,-4.61532854171e-05,-6922.99281256,1
10.91,-0.518118523939,-0.0528333859105,0.0045913672697,0.00205769736049,-0.00285606411555,0.432151041141,0.0440671423107,-0.000582647795887,-0.00118475035773,0.302154483128,0.0308111825269,-0.000228837319972,-4.93069774611e-05,-7396.04661916,1
10.92,-0.517396776574,-0.0527597881615,-0.000597761516711,0.00207766087833,0.0014603683389,0.428653362022,0.0437104783001,-0.000589164171416,0.00183655540837,0.30213057661,0.0308087447405,-0.00022523112287,-5.06787763636e-05,-7601.81645455,1
10.93,-0.498461150862,-0.0508288917074,-0.00568821619579,0.00204611264211,0.00566457717308,0.410109712199,0.0418195522629,-0.000552963208115,0.00475123346835,0.291467805999,0.0297214447338,-0.000191868702464,-5.0246286388e-05,-7536.9429582,1
10.94,-0.462244102362,-0.0471357805532,-0.010502132487,0.00196493454214,0.00961012689737,0.37739230393,0.0384833050971,-0.000475921276462,0.00745819938162,0.270696591327,0.0276033702974,-0.000130337782141,-4.80510053252e-05,-7207.65079878,1
10.95,-0.410273433754,-0.0418362472153,-0.0148739803651,0.0018377291612,0.0131618253831,0.331860029069,0.0338403052081,-0.000361325813123,0.00986515659858,0.240695721695,0.0245441329807,-4.3194880507e-05,-4.41959322771e-05,-6629.38984156,1
10.96,-0.34460977397,-0.0351404173668,-0.0186562169537,0.00166966777673,0.0162003232962,0.275303486993,0.0280731429176,-0.000213738970711,0.0118917197939,0.202656319533,0.020665193469,6.61388428508e-05,-3.88410426758e-05,-5826.15640137,1
10.97,-0.2677661869,-0.0273045522069,-0.0217242230957,0.00146728530407,0.0186260882649,0.209875597276,0.0214013549251,-3.88183421185e-05,0.0134720730236,0.158035322967,0.0161151181053,0.000193510682864,-3.21968211056e-05,-4829.52316584,1
10.98,-0.182613004491,-0.018621344138,-0.0239803600364,0.00123823018102,0.0203626228152,0.138010453156,0.0140731496643,0.000156898297801,0.0145570758097,0.108500278607,0.0110639493209,0.000334193314611,-2.4516108191e-05,-3677.41622865,1
10.99,-0.0922714549855,-0.00940906986438,-0.0253570160564,0.000990978665868,0.0213588236803,0.0623334477117,0.00635624272424,0.000366236123393,0.015115750982,0.0558675172344,0.00569690131027,0.000483059672645,-1.60845735276e-05,-2412.68602914,1
11,-4.77689536188e-16,-4.87107764821e-17,-0.0258185504071,0.000734524136956,0.0215904118449,-0.0144340317679,-0.00147186162124,0.000581645288188,0.0151361108619,0.00203598798659,0.000207612995936,0.000634769360582,-7.21017052225e-06,-1081.52557834,1
11.01,0.0909225058388,0.00927151533284,-0.0253620821232,0.000478052708643,0.0210603964779,-0.0895719023159,-0.00913379210188,0.000795472344465,0.0146253023266,-0.0510808535277,-0.0052087974515,0.000783959854907,1.78804028252e-06,268.206042378,1
11.02,0.177312667045,0.0180808601352,-0.0240171127836,0.000230616795601,0.0197985704995,-0.160457217699,-0.0163620826377,0.00100023135098,0.0136090755856,-0.101622674095,-0.010362628838,0.00092543569628,1.05912962009e-05,1588.69443014,1
11.03,0.25619334125,0.026124450373,-0.0218440135547,8.18159695382e-07,0.0178600696996,-0.224655177881,-0.0229084527215,0.00118886511998,0.0121306052644,-0.147847032125,-0.0150762015698,0.00105434903195,1.889236035e-05,2833.8540525,1
11.04,0.324895542911,0.0331301252631,-0.0189314464522,-0.0002034885291,0.0153230598671,-0.280002177762,-0.0285522760333,0.00135498754167,0.0102487148028,-0.188189046154,-0.0191899421468,0.00116636527459,2.64061793478e-05,3960.92690216,1
11.05,0.381147994156,0.0388662789185,-0.0153928263041,-0.000375461470701,0.0122856461897,-0.324678083948,-0.03310795062,0.00149309872356,0.00803557546203,-0.221313934082,-0.0225677406741,0.0012578082585,3.28796034103e-05,4931.94051154,1
11.06,0.423151346433,0.0431494288502,-0.0113619621648,-0.000509497933998,0.00886212522036,-0.35726534919,-0.0364309268904,0.00159876576091,0.00557396870632,-0.246160675571,-0.0251014031878,0.0013257800787,3.8099839923e-05,5714.97598845,1
11.07,0.449634680713,0.045849977384,-0.00698804382184,-0.00060141348477,0.00517872112137,-0.376793073129,-0.0384222005607,0.00166876327122,0.00295421482089,-0.261975388543,-0.0267140551098,0.00136825176106,4.19013610222e-05,6285.20415333,1
11.08,0.459892553888,0.0468959893428,-0.002430159706,-0.000648568614116,0.00136896400827,-0.382764676449,-0.039031134633,0.00170116932901,0.000270880882063,-0.268333393883,-0.0273623912226,0.00138412199593,4.41710443173e-05,6625.65664759,1
11.09,0.453801570379,0.046274881879,0.00214845369863,-0.000649939075506,-0.00243112148289,-0.375168452755,-0.0382565353872,0.00169541407359,-0.00238061268077,-0.265149356283,-0.0270377097463,0.00137324233352,4.48513914113e-05,6727.70871169,1
11.1,0.431816194845,0.044032997491,0.00658622431178,-0.000606128276857,-0.00608784504973,-0.354470876972,-0.0361459700276,0.00165227996982,-0.00490736586502,-0.252675318425,-0.0257657118818,0.00133640844463,4.39417389184e-05,6591.26083776,1
11.11,0.394944258066,0.0402731063173,0.0107289129984,-0.000519322140702,-0.00947452655579,-0.321593158775,-0.0327933757986,0.00157385442125,-0.00722223461679,-0.231486875177,-0.0236050919709,0.00127531825216,4.14974487057e-05,6224.61730585,1
11.12,0.344703317444,0.0351499561465,0.0144349405027,-0.000393188867317,-0.012475856289,-0.277872113145,-0.0283350698908,0.00146343710369,-0.00924681610623,-0.202458148944,-0.0206449856928,0.00119249889407,3.76271355215e-05,5644.07032822,1
11.13,0.283059691599,0.0288640556764,0.0175801900289,-0.000232727941998,-0.0149917906022,-0.22500695733,-0.0229443242422,0.00132540594866,-0.0109140822303,-0.166726612409,-0.0170013829808,0.00109120554838,3.24880585174e-05,4873.20877761,1
11.14,0.212352572753,0.0216539361303,0.0200621238877,-4.40744529216e-05,-0.0169408524539,-0.164994116111,-0.0168247175244,0.00116504710567,-0.0121705737044,-0.125649147407,-0.0128126472758,0.000975296097751,2.6279866044e-05,3941.9799066,1
11.15,0.135206111429,0.0137871863917,0.0218030791882,0.000165733727842,-0.0182627292625,-0.100052509469,-0.0102025166055,0.000988355403651,-0.0129780838774,-0.0807510173046,-0.00823431215599,0.000849086404136,1.923693838e-05,2885.540757,1
11.16,0.0544327495754,0.0055505957259,0.0227526384735,0.000389017149662,-0.0189200868321,-0.0325420960136,-0.00331837029093,0.000801812775982,-0.013314780431,-0.0336696553572,-0.00343334934531,0.000717191577291,1.16196188917e-05,1742.94283376,1
11.17,-0.0270686613767,-0.00276023528694,0.0228890053462,0.000617734752578,-0.0188995469385,0.0351213574409,0.00358138176043,0.000612152780352,-0.0131757336949,0.0139046736119,0.00141788211182,0.000584359035337,3.7046590418e-06,555.69885627,1
11.18,-0.106416289136,-0.0108514415357,0.0222193512328,0.000843772458147,-0.0182118064114,0.100552220337,0.0102534729328,0.000426119715444,-0.0125728416856,0.0602892009277,0.00614778756534,0.00045529935961,-4.22477439954e-06,-633.716159931,1
11.19,-0.180846626901,-0.0184412237514,0.0207791362053,0.00105923008495,-0.0168909061396,0.161478616884,0.0164662363686,0.00025023090185,-0.0115341633816,0.103867830405,0.0105915710671,0.000334520935494,-1.18891712741e-05,-1783.37569111,1
11.2,-0.24781013733,-0.0252696014775,0.0186304429032,0.00125669650243,-0.0149926882639,0.215820805322,0.0220075974285,9.05504570694e-05,-0.0101026924353,0.143147094629,0.0145969413234,0.000226174149378,-1.90224729041e-05,-2853.37093562,1
11.21,-0.305057945804,-0.0311072533234,0.0158593968163,0.00142950349983,-0.0125925078774,0.261761632221,0.0266922580311,-4.75176331304e-05,-0.00833462277101,0.176806966425,0.0180292930231,0.000133910490249,-2.53812487356e-05,-3807.18731034,1
11.22,-0.350716658704,-0.0357631463042,0.0125727773148,0.00157194973744,-0.00978229085411,0.297806695026,0.0303678315251,-0.000159410139644,-0.00629717466641,0.203744810461,0.0207761886537,6.07613004628e-05,-3.07529403992e-05,-4612.94105988,1
11.23,-0.383348844193,-0.039090703165,0.00889395080705,0.00167948732921,-0.0066670511257,0.322832243753,0.0329197273027,-0.000241552934088,-0.00406606439653,0.223111026988,0.0227509931514,9.04015795729e-06,-3.49628963382e-05,-5244.43445074,1
11.24,-0.401997254878,-0.0409923118371,0.00495827936179,0.00174886503262,-0.00336099811113,0.336119313996,0.0342746313977,-0.00029147230054,-0.00172271185731,0.234335253921,0.0238955457696,-1.9728019187e-05,-3.78799668687e-05,-5681.9950303,1
11.25,-0.406211473245,-0.0414220425166,0.000908174361648,0.0017782236401,1.66224751536e-05,0.337373091063,0.0344024810779,-0.000307865838641,0.000648711572366,0.237142342968,0.0241817891908,-2.48490421672e-05,-3.94204836799e-05,-5913.07255198,1
11.26,-0.39605630002,-0.0403865030383,-0.0031120252328,0.00176714091591,0.00334580392537,0.326727040452,0.0333168860367,-0.000290631055634,0.00296428854804,0.231557697567,0.0236123138449,-6.47163793168e-06,-3.95505073323e-05,-5932.57609984,1
11.27,-0.372101859327,-0.0379438298835,-0.00696116689909,0.00171662524,0.00651001756625,0.304731883835,0.0310740042558,-0.000240851264092,0.00514330796261,0.217901941457,0.0222198142543,3.44302356181e-05,-3.82862890875e-05,-5742.94336312,1
11.28,-0.335396039561,-0.0342008779309,-0.0105062107156,0.00162905894055,0.00940026665551,0.272330032776,0.0277699349702,-0.00016073991241,0.00711106059517,0.196775263256,0.0200654926255,9.61038816242e-05,-3.56929571481e-05,-5353.94357222,1
11.29,-0.287420502545,-0.0293087346388,-0.0136267968212,0.00150809405576,0.0119188150129,0.230816596084,0.0235367425252,-5.35459233849e-05,0.00880138200755,0.169032141238,0.0172364814935,0.000176091100025,-3.18814998327e-05,-4782.2249749,1
11.3,-0.230032054671,-0.0234567415653,-0.0162192984933,0.00135850490139,0.0139824637862,0.181788533551,0.0185372714995,7.65760476407e-05,0.0101588568197,0.135747481212,0.0138423907463,0.00027132519174,-2.70041771775e-05,-4050.62657663,1
11.31,-0.165391663304,-0.0168652560563,-0.0182002255994,0.00118600327848,0.0155252675508,0.127083923463,0.0129589537164,0.000224725345123,0.0111406116975,0.0981754877814,0.0100111136608,0.000378247962402,-2.12485459191e-05,-3187.28188786,1
11.32,-0.0958838035587,-0.00977742690507,-0.0195088680802,0.000997023385961,0.016500602311,0.0687136307643,0.0070068403343,0.000385438964483,0.011717639957,0.0577028259548,0.00588405071607,0.000492942307778,-1.48303289577e-05,-2224.54934365,1
11.33,-0.0240291217208,-0.00245028850024,-0.020109097544,0.000798484466079,0.0168825221108,0.0087878967979,0.00089611608428,0.000552892297304,0.0118756180395,0.0157978082443,0.00161092811962,0.000611275479292,-7.98539772252e-06,-1197.80965838,1
11.34,0.0476064069688,0.00485450250277,-0.0199902759435,0.000597539876587,0.0166663669681,-0.0505594866782,-0.00515563282856,0.000721109644289,0.0116151926082,-0.0260425431287,-0.00265560034556,0.000729047824303,-9.61163158691e-07,-144.174473804,1
11.35,0.116502571945,0.0118799561466,-0.0191672525383,0.000401321633146,0.0158686117943,-0.107246710757,-0.0109361209748,0.000884176933911,0.0109517359901,-0.0663456618088,-0.00676537470072,0.000842141679889,5.99231247117e-06,898.846870675,1
11.36,0.18027305749,0.0183827359486,-0.0176794627641,0.000216689491099,0.0145259728603,-0.159316531911,-0.0162457650585,0.00103644911894,0.00991458645412,-0.103714953598,-0.0105759819712,0.000946665172354,1.26311655592e-05,1894.67483388,1
11.37,0.236747546718,0.0241415311771,-0.0155891740849,4.99933412962e-05,0.0126938142997,-0.205003389148,-0.0209045279629,0.00117274502205,0.00854580773072,-0.13687787234,-0.0139576585623,0.00103908593186,1.87262315364e-05,2808.93473046,1
11.38,0.284044994551,0.0289645286158,-0.012978953308,-9.31429047175e-05,0.0104439211799,-0.242792771106,-0.024757972509,0.00128852295117,0.0068985186098,-0.164728912092,-0.0167976742407,0.00111635016098,2.40709012436e-05,3610.63518653,1
11.39,0.32063561781,0.0326957337939,-0.00994845617785,-0.000208008643542,0.00786172701088,-0.271470855481,-0.0276823232685,0.00138003118197,0.00503485785158,-0.186366075822,-0.0190040509064,0.00117598307958,2.84880659329e-05,4273.20988994,1
11.4,0.345389584766,0.035219935938,-0.00661066246037,-0.000290958949027,0.00504310149225,-0.290162815435,-0.0295883727302,0.00144442837805,0.00302366152991,-0.201119632168,-0.0205084949669,0.00121616748383,3.18359196362e-05,4775.38794544,1
11.41,0.357610885365,0.0364661617744,-0.003087697445,-0.000339527131682,0.00209081822376,-0.298358610973,-0.0304241112891,0.001479870152,0.000937938917136,-0.208572261277,-0.0212684516402,0.00123579797646,3.40124313474e-05,5101.8647021,1
11.42,0.357055408397,0.0364095188874,0.000493606722138,-0.000352494113566,-0.000889168387256,-0.295925542037,-0.0301760073049,0.00148555922015,-0.00114776115859,-0.208570007573,-0.0212682218263,0.00123450931927,3.49583491421e-05,5243.75237131,1
11.43,0.343932823151,0.0350713875942,0.00400624956986,-0.000329912815948,-0.00379150298452,-0.283107317453,-0.028868912162,0.00146175792442,-0.00315999905863,-0.201223790003,-0.0205191161103,0.00121267829324,3.46586521579e-05,5198.79782369,1
11.44,0.318892440072,0.0325179791338,0.0073275392574,-0.000273087369417,-0.0065151318401,-0.260509872908,-0.0265646141046,0.00140976323937,-0.00502901462718,-0.186901556856,-0.0190586547756,0.00117139939476,3.31424223203e-05,4971.36334804,1
11.45,0.282993787175,0.0288573352954,0.0103433510847,-0.000184508551126,-0.00896679881881,-0.229074634773,-0.023359111906,0.00133184570262,-0.0066911296339,-0.166211500672,-0.0169488562018,0.00111243561287,3.04811638263e-05,4572.17457394,1
11.46,0.237663166872,0.0242348984487,0.0129520207228,-6.7748375712e-05,-0.0110642146033,-0.190040358809,-0.0193787234998,0.0012311549569,-0.00809090021135,-0.139977057745,-0.0142736875228,0.00103814639266,2.67856526992e-05,4017.84790487,1
11.47,0.184637933312,0.0188278294129,0.0150677403913,7.26818375679e-05,-0.012738792357,-0.144895058763,-0.0147751840601,0.0011115957285,-0.00918294716602,-0.109204695467,-0.0111357798501,0.000951395661731,2.22014493193e-05,3330.21739789,1
11.48,0.125900637342,0.0128382921122,0.0166233456937,0.000231504376093,-0.013937859871,-0.0953198666518,-0.00971992134438,0.000977679052053,-0.00993340446676,-0.0750457300738,-0.00765253476711,0.00085544345692,1.69032519907e-05,2535.48779861,1
11.49,0.063605511413,0.00648595712226,0.0175724039729,0.000402872468963,-0.0146262780356,-0.0431269235762,-0.00439772231865,0.000834354351914,-0.0103209405594,-0.0387536092658,-0.00395176836797,0.000753825213328,1.10883078082e-05,1663.24617123,1
11.5,1.64992251847e-15,1.68245274224e-16,0.0178905409974,0.000580584728261,-0.0147874174416,0.00980642095209,0.000999976643613,0.000686828581862,-0.0103373228859,-0.00163823264558,-0.000167053238932,0.000650223151971,4.96912709781e-06,745.369064672,1
11.51,-0.0626558246019,-0.0063891160184,0.0175759705834,0.000758308885068,-0.0144234682622,0.0616047269571,0.00628193388742,0.00054037898826,-0.00998751252499,0.0349810360884,0.00356707296461,0.000548334414726,-1.23423141372e-06,-185.134712058,1
11.52,-0.122169089033,-0.0124577800811,0.0166492203752,0.000929806797763,-0.0135550824323,0.110460513974,0.0112638376993,0.000400166188786,-0.00928929262692,0.0698219898074,0.00711986150289,0.000451740640501,-7.30202639544e-06,-1095.30395932,1
11.53,-0.176490385667,-0.01799701077,0.0151520754488,0.00108915278499,-0.0122203706931,0.154696931011,0.015774696865,0.000271054147921,-0.00827245068687,0.101684194005,0.010368902123,0.000363783555787,-1.30225711976e-05,-1953.38567965,1
11.54,-0.223783844302,-0.0228196014237,0.0131457886458,0.00123093768958,-0.0104732994684,0.192824888092,0.0196626664653,0.000157443289187,-0.0069775501284,0.129490055847,0.0132043109367,0.000287450872615,-1.81995718475e-05,-2729.93577713,1
11.55,-0.262488631317,-0.0267663913077,0.0107086316644,0.00135045169605,-0.00838155302433,0.223592718411,0.0228001120068,6.31224280894e-05,-0.0054543406097,0.15232095187,0.0155324144198,0.000225276359676,-2.26588130923e-05,-3398.82196385,1
11.56,-0.291369836672,-0.0297114546428,0.00793288306406,0.00144383977722,-0.00602394422972,0.246026732278,0.025087744773,-8.85553835803e-06,-0.00375986846032,0.169447214938,0.0172788072316,0.000179257395278,-2.62539665797e-05,-3938.09498696,1
11.57,-0.309557113663,-0.0315660407645,0.00492136775226,0.00150822470178,-0.00348747190434,0.259461369552,0.0264576965174,-5.62701605257e-05,-0.00195635830576,0.180351015456,0.0183906854487,0.000150792645397,-2.88713295849e-05,-4330.69943773,1
11.58,-0.31656989263,-0.0322811452055,0.00178367661726,0.0015417937535,-0.000864133729932,0.26355804327,0.0268754409783,-7.77991975888e-05,-0.000108943939202,0.184741436656,0.0188383838167,0.000140641761526,-3.04333432526e-05,-4565.0014879,1
11.59,-0.312328480722,-0.0318486415567,-0.00136779567845,0.00154384664937,0.00175238931144,0.258312179368,0.0263405117312,-7.3051754441e-05,0.00171666935492,0.182561329412,0.0186160747465,0.000148908188823,-3.09007846033e-05,-4635.11769049,1
11.6,-0.29715086773,-0.0303009557525,-0.00442185238576,0.00151480354897,0.00427005821438,0.244048380904,0.0248860090759,-4.25681144736e-05,0.00345652763435,0.173985827943,0.0177416169582,0.000175045344507,-3.0273574881e-05,-4541.03623214,1
11.61,-0.271735564576,-0.0277093160841,-0.00727239421837,0.0014561734703,0.00660169361851,0.221404064851,0.0225769314548,1.2213227645e-05,0.00505065466902,0.159412703467,0.016255571828,0.000217885599102,-2.85901964554e-05,-4288.52946831,1
11.62,-0.237131288585,-0.0241806619575,-0.00982208086599,0.00137048481816,0.00866797409245,0.191302320719,0.0195074078017,8.90196807672e-05,0.00644510484817,0.139445017915,0.0142194345587,0.000275690698226,-2.59257596525e-05,-3888.86394788,1
11.63,-0.194694761156,-0.0198533404533,-0.0119856289993,0.00126118104053,0.0104001126629,0.154915108924,0.0157969448205,0.000184837094362,0.0075937728906,0.114866804243,0.011713154262,0.000346221527559,-2.23888078586e-05,-3358.32117879,1
11.64,-0.146038283564,-0.0148917605465,-0.0136926359882,0.00113248561261,0.011742122091,0.113618240664,0.0115858362095,0.000296027031878,0.00845990023895,0.0866127348349,0.00883204099615,0.000426824473529,-1.81169923955e-05,-2717.54885933,1
11.65,-0.0929690920051,-0.00948020904234,-0.0148898369329,0.000989241565558,0.0126525952344,0.0689398491178,0.00702990818657,0.000418464277901,0.00901722960818,0.0557329369225,0.00568317793767,0.000514531088679,-1.32717865326e-05,-1990.7679799,1
11.66,-0.0374227527916,-0.00381605877559,-0.0155427239678,0.000836731596434,0.0131059450247,0.0225042656324,0.00229479645265,0.000547689431098,0.00925077228492,0.0233542676746,0.002381472539,0.000606167351261,-8.03243933405e-06,-1204.86590011,1
11.67,0.0186069652204,0.00189738241096,-0.0156364803429,0.000680485389143,0.0130930684716,-0.024026652189,-0.00245003667807,0.000679070980534,0.00915716695159,-0.00936053333364,-0.000954508760244,0.00069846852619,-2.58939382354e-06,-388.40907353,1
11.68,0.0731392162761,0.00745812446412,-0.0151762066506,0.000526081127607,0.012621419934,-0.0690126344359,-0.00703733022346,0.000807971012795,0.00874462352171,-0.0412543429878,-0.00420677224004,0.000788195497056,2.86259053325e-06,429.388579988,1
11.69,0.124275679478,0.0126725925243,-0.0141864418588,0.000378948282165,0.011714499941,-0.110892464852,-0.0113078844307,0.000929908657213,0.00803246019488,-0.0712163326828,-0.00726204490655,0.000872248449038,8.1313642097e-06,1219.70463145,1
11.7,0.1702662063,0.0173623211087,-0.0127100066228,0.000244178598964,0.0104107863513,-0.148237798238,-0.0151160486239,0.00104071554465,0.00705025615063,-0.0982204044249,-0.0100156938837,0.000947773937748,1.30341180247e-05,1955.1177037,1
11.71,0.209568259419,0.0213700151855,-0.0108062198282,0.000126351828877,0.00876215388864,-0.179801487366,-0.0183346491785,0.0011366779227,0.0058366555085,-0.121360064213,-0.0123752825086,0.00101226167166,1.74036833213e-05,2610.5524982,1
11.72,0.240898141201,0.0245647740258,-0.00854856063817,2.93821147841e-05,0.0068318454319,-0.204558798706,-0.0208591923548,0.00121466062075,0.00443786993512,-0.139878557338,-0.0142636432765,0.00106362775334,2.10941863486e-05,3164.12795229,1
11.73,0.263272329714,0.0268463063038,-0.00602186677829,-4.36098609764e-05,0.0046920732843,-0.221740171243,-0.0226112047685,0.0012722087703,0.00290593718631,-0.153193274881,-0.0156213666116,0.00110028165067,2.39858672791e-05,3597.88009186,1
11.74,0.276037614174,0.0281480030565,-0.00331917477235,-9.03948517575e-05,0.00242134051022,-0.230854491029,-0.0235406067341,0.00130762403117,0.00129680061115,-0.160913657516,-0.0164086265458,0.00112117478372,2.59889065902e-05,3898.33598854,1
11.75,0.278889136271,0.0284387773879,-0.000538318871145,-0.000109700141988,0.000101580939088,-0.231702203857,-0.0236270493856,0.00132001302154,-0.000331720023959,-0.162852063511,-0.0166062889479,0.00112582929213,2.70461388922e-05,4056.92083384,1
11.76,0.271875883625,0.027723624645,0.0022215878361,-0.000101239964334,-0.00218477865639,-0.224377956827,-0.0228801840412,0.00130930666381,-0.00192199326248,-0.159027323852,-0.0162162740439,0.00111434626814,2.71345753013e-05,4070.1862952,1
11.77,0.255393630779,0.0260429025997,0.00486366434529,-6.5710689347e-05,-0.00435772951591,-0.209262833335,-0.0213388703926,0.00127625020257,-0.00341860295535,-0.149660969287,-0.0152611716832,0.00108739347425,2.62656986447e-05,3939.85479671,1
11.78,0.230165765715,0.0234703762972,0.00729664109007,-4.75148801356e-06,-0.00634246281206,-0.187006611855,-0.0190693674043,0.00122236468801,-0.00477026668132,-0.135166372597,-0.0137831341587,0.00104617328739,2.44845395732e-05,3672.68093597,1
11.79,0.197212860324,0.020110115108,0.00943799061769,7.91276261839e-05,-0.00807192645314,-0.158500824046,-0.016162586005,0.00114988171155,-0.00593157963586,-0.116131295454,-0.0118420964808,0.000992372296686,2.18675845062e-05,3280.13767593,1
11.8,0.157812227125,0.0160923686606,0.0112167030136,0.000182647348298,-0.00948907006724,-0.124843700341,-0.0127305145325,0.00106165409629,-0.00686452517833,-0.0932945542469,-0.00951339695481,0.000928094606875,1.85196067431e-05,2777.94101147,1
11.81,0.113449038763,0.0115685824173,0.0125756136282,0.000301886201434,-0.0105487037625,-0.0872983607291,-0.00890195538019,0.000961046051124,-0.00753970233657,-0.0675177158238,-0.00688489094887,0.00085578144266,1.45695486504e-05,2185.43229756,1
11.82,0.0657608604643,0.00670574155948,0.0134732078354,0.000432428359866,-0.0112189109921,-0.0472458260589,-0.00481773348278,0.000851806968306,-0.00793723129115,-0.0397528954584,-0.00405366720117,0.000778120092645,1.01656143554e-05,1524.8421533,1
11.83,0.0164776499074,0.00168025267623,0.0138848471183,0.0005695266547,-0.0114819724667,-0.00613458398987,-0.000625553475434,0.000737933557476,-0.00804730979714,-0.011007850599,-0.00112248837259,0.000697945561342,5.46975779738e-06,820.463669607,1
