time_s,vx
0.0039499999999999995,0.06480117820324006
0.004,0.0662739322533137
0.00405,0.06774668630338734
0.0040999999999999995,0.06921944035346098
0.00415,0.07054491899852726
0.0042,0.07201767304860089
0.0042499999999999994,0.07334315169366716
0.0043,0.07466863033873343
0.00435,0.07599410898379971
0.004399999999999999,0.07731958762886598
0.00445,0.07864506627393225
0.0045,0.07982326951399117
0.004549999999999999,0.08100147275405008
0.0046,0.08217967599410898
0.00465,0.08357879234167895
0.004699999999999999,0.08453608247422681
0.00475,0.08556701030927835
0.0048,0.08659793814432991
0.004849999999999999,0.08777614138438881
0.0049,0.088659793814433
0.0049499999999999995,0.08964653902798234
0.004999999999999999,0.09057437407952873
0.00505,0.09148748159057439
0.0050999999999999995,0.09223858615611193
0.005149999999999999,0.09298969072164948
0.0052,0.0937260677466863
0.0052499999999999995,0.09444771723122239
0.005299999999999999,0.09503681885125184
0.00535,0.0956259204712813
0.005399999999999999,0.09618556701030928
0.005449999999999999,0.09661266568483064
0.0055,0.09705449189985273
0.005549999999999999,0.09749631811487482
0.005599999999999999,0.0979381443298969
0.00565,0.09832106038291606
0.005699999999999999,0.09873343151693667
0.00575,0.09883652430044183
0.0058,0.09896907216494846
0.005849999999999999,0.09911634756995583
0.0059,0.09926362297496319
0.0059499999999999996,0.09932253313696612
0.005999999999999999,0.09932253313696612
0.00605,0.09917525773195876
0.0060999999999999995,0.0990279823269514
0.006149999999999999,0.09888070692194403
0.0062,0.09867452135493374
0.0062499999999999995,0.09843888070692194
0.006299999999999999,0.09808541973490427
0.00635,0.09764359351988218
0.0063999999999999994,0.09720176730486009
0.006449999999999999,0.096759941089838
0.0065,0.09606774668630338
0.006549999999999999,0.09547864506627393
0.006599999999999999,0.09490427098674521
0.00665,0.09431516936671576
0.006699999999999999,0.09343151693667158
0.006749999999999999,0.09272459499263624
0.0068,0.09200294550810016
0.006849999999999999,0.09125184094256261
0.006899999999999999,0.090279823269514
0.00695,0.08939617083946982
0.006999999999999999,0.08839469808541975
0.007049999999999999,0.08748159057437409
0.0070999999999999995,0.08645066273932255
0.007149999999999999,0.08541973490427099
0.0072,0.08424153166421208
0.0072499999999999995,0.08321060382916054
0.007299999999999999,0.08203240058910162
0.00735,0.08085419734904271
0.0073999999999999995,0.07952871870397643
0.007449999999999999,0.07835051546391752
0.0075,0.07702503681885126
0.007549999999999999,0.0756701030927835
