time,side,pair_id,main_particle_id,ff_particle_id,main_x,main_z,ff_x,ff_z,main_traction_x,main_traction_z,ff_traction_x,ff_traction_z,main_force_magnitude,ff_force_magnitude,residual_x,residual_z,residual_magnitude,status,formula
0.0056399999999999385,right,39,589,629,8.875,6.625,9.625,6.625,0.022716503590345383,0.005907348357141018,-0.022716503590345383,-0.005907348357141018,0.023472032293408072,0.023472032293408072,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,left,0,0,590,1.125,1.875,0.375,1.875,-0.04113415628671646,-0.02150074765086174,0.04113415628671646,0.02150074765086174,0.046414447782625316,0.046414447782625316,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,left,1,32,591,1.125,2.125,0.375,2.125,-0.009267429821193218,-0.011688973754644394,0.009267429821193218,0.011688973754644394,0.014917015885474776,0.014917015885474776,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,left,2,64,592,1.125,2.375,0.375,2.375,-0.02629714086651802,-0.010452419519424438,0.02629714086651802,0.010452419519424438,0.028298280717448845,0.028298280717448845,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,left,3,96,593,1.125,2.625,0.375,2.625,-0.006005321629345417,-0.006624583154916763,0.006005321629345417,0.006624583154916763,0.0089414199011281659,0.0089414199011281659,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,left,4,128,594,1.125,2.875,0.375,2.875,-0.02332416921854019,-0.004710417240858078,0.02332416921854019,0.004710417240858078,0.023795060418458087,0.023795060418458087,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,left,5,160,595,1.125,3.125,0.375,3.125,-0.004712051711976528,-0.0031521469354629517,0.004712051711976528,0.0031521469354629517,0.0056691676319446938,0.0056691676319446938,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,left,6,192,596,1.125,3.375,0.375,3.375,-0.02321648597717285,-0.0014349203556776047,0.02321648597717285,0.0014349203556776047,0.023260787122438519,0.023260787122438519,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,left,7,224,597,1.125,3.625,0.375,3.625,-0.004518161993473768,-0.00021597184240818024,0.004518161993473768,0.00021597184240818024,0.0045233208637000359,0.0045233208637000359,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,left,8,256,598,1.125,3.875,0.375,3.875,-0.023291265591979027,0.00098506361246109,0.023291265591979027,-0.00098506361246109,0.023312087062223773,0.023312087062223773,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,left,9,288,599,1.125,4.125,0.375,4.125,-0.004912943113595247,0.002390943467617035,0.004912943113595247,-0.002390943467617035,0.005463846694661512,0.005463846694661512,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,left,10,320,600,1.125,4.375,0.375,4.375,-0.023458994925022125,0.002984253689646721,0.023458994925022125,-0.002984253689646721,0.023648048819646494,0.023648048819646494,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,left,11,352,601,1.125,4.625,0.375,4.625,-0.004265890922397375,0.002685166895389557,0.004265890922397375,-0.002685166895389557,0.005040629585467307,0.005040629585467307,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,left,12,382,602,1.125,4.875,0.375,4.875,-0.024445461109280586,0.003975681960582733,0.024445461109280586,-0.003975681960582733,0.024766643210113327,0.024766643210113327,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,left,13,412,603,1.125,5.125,0.375,5.125,-0.004936953540891409,0.007097626104950905,0.004936953540891409,-0.007097626104950905,0.0086457970477337009,0.0086457970477337009,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,left,14,440,604,1.125,5.375,0.375,5.375,-0.023103734478354454,0.006843438372015953,0.023103734478354454,-0.006843438372015953,0.024095958075948852,0.024095958075948852,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,left,15,468,605,1.125,5.625,0.375,5.625,-0.002836209023371339,0.0060509443283081055,0.002836209023371339,-0.0060509443283081055,0.0066826648044426883,0.0066826648044426883,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,left,16,494,606,1.125,5.875,0.375,5.875,-0.022033298388123512,0.006032358855009079,0.022033298388123512,-0.006032358855009079,0.022844158798600848,0.022844158798600848,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,left,17,520,607,1.125,6.125,0.375,6.125,0.001371776801533997,0.008342990651726723,-0.001371776801533997,-0.008342990651726723,0.008455014169593468,0.008455014169593468,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,left,18,544,608,1.125,6.375,0.375,6.375,-0.01021947804838419,0.003307722508907318,0.01021947804838419,-0.003307722508907318,0.010741450543447958,0.010741450543447958,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,left,19,568,609,1.125,6.625,0.375,6.625,0.02273108996450901,-0.0059980424121022224,-0.02273108996450901,0.0059980424121022224,0.023509125116685632,0.023509125116685632,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,right,20,31,610,8.875,1.875,9.625,1.875,-0.04118642956018448,0.0214620940387249,0.04118642956018448,-0.0214620940387249,0.046442905383310258,0.046442905383310258,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,right,21,63,611,8.875,2.125,9.625,2.125,-0.009204259142279625,0.011654522269964218,0.009204259142279625,-0.011654522269964218,0.014850800507020824,0.014850800507020824,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,right,22,95,612,8.875,2.375,9.625,2.375,-0.02632351778447628,0.010433660820126534,0.02632351778447628,-0.010433660820126534,0.028315876582918682,0.028315876582918682,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,right,23,127,613,8.875,2.625,9.625,2.625,-0.00598234822973609,0.0066254958510398865,0.00598234822973609,-0.0066254958510398865,0.0089266839091553633,0.0089266839091553633,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,right,24,159,614,8.875,2.875,9.625,2.875,-0.023338936269283295,0.004688575863838196,0.023338936269283295,-0.004688575863838196,0.023805224002572067,0.023805224002572067,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,right,25,191,615,8.875,3.125,9.625,3.125,-0.0046973987482488155,0.003160931169986725,0.0046973987482488155,-0.003160931169986725,0.0056618937522213524,0.0056618937522213524,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,right,26,223,616,8.875,3.375,9.625,3.375,-0.023227354511618614,0.0014145281165838242,0.023227354511618614,-0.0014145281165838242,0.023270386490151292,0.023270386490151292,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,right,27,255,617,8.875,3.625,9.625,3.625,-0.004506416153162718,0.00022923946380615234,0.004506416153162718,-0.00022923946380615234,0.0045122430427950132,0.0045122430427950132,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,right,28,287,618,8.875,3.875,9.625,3.875,-0.0232991985976696,-0.001002790406346321,0.0232991985976696,0.001002790406346321,0.023320768509907844,0.023320768509907844,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,right,29,319,619,8.875,4.125,9.625,4.125,-0.004903542809188366,-0.0023747067898511887,0.004903542809188366,0.0023747067898511887,0.0054482992226297803,0.0054482992226297803,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,right,30,351,620,8.875,4.375,9.625,4.375,-0.023464234545826912,-0.00299672968685627,0.023464234545826912,0.00299672968685627,0.02365482385556195,0.02365482385556195,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,right,31,381,621,8.875,4.625,9.625,4.625,-0.004255678039044142,-0.0026604756712913513,0.004255678039044142,0.0026604756712913513,0.0050188570780144515,0.0050188570780144515,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,right,32,411,622,8.875,4.875,9.625,4.875,-0.024452008306980133,-0.0039836931973695755,0.024452008306980133,0.0039836931973695755,0.02477439245946092,0.02477439245946092,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,right,33,439,623,8.875,5.125,9.625,5.125,-0.004928957670927048,-0.007073147222399712,0.004928957670927048,0.007073147222399712,0.0086211388662711698,0.0086211388662711698,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,right,34,467,624,8.875,5.375,9.625,5.375,-0.02310820110142231,-0.006852790713310242,0.02310820110142231,0.006852790713310242,0.024102898139107803,0.024102898139107803,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,right,35,493,625,8.875,5.625,9.625,5.625,-0.0028315617237240076,-0.006020929664373398,0.0028315617237240076,0.006020929664373398,0.0066535205582150588,0.0066535205582150588,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,right,36,519,626,8.875,5.875,9.625,5.875,-0.02204073593020439,-0.006045714020729065,0.02204073593020439,0.006045714020729065,0.022854861591474204,0.022854861591474204,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,right,37,543,627,8.875,6.125,9.625,6.125,0.0013793508987873793,-0.00831344723701477,-0.0013793508987873793,0.00831344723701477,0.0084270999676409487,0.0084270999676409487,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,right,38,567,628,8.875,6.375,9.625,6.375,-0.010231079533696175,-0.003332037478685379,0.010231079533696175,0.003332037478685379,0.010759993595917275,0.010759993595917275,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005649999999999938,right,39,589,629,8.875,6.625,9.625,6.625,0.02273496985435486,0.006018404848873615,-0.02273496985435486,-0.006018404848873615,0.023518079241370237,0.023518079241370237,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,left,0,0,590,1.125,1.875,0.375,1.875,-0.04095451533794403,-0.02160370536148548,0.04095451533794403,0.02160370536148548,0.046303265672215488,0.046303265672215488,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,left,1,32,591,1.125,2.125,0.375,2.125,-0.009131912142038345,-0.011699825525283813,0.009131912142038345,0.011699825525283813,0.01484175652313398,0.01484175652313398,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,left,2,64,592,1.125,2.375,0.375,2.375,-0.026120541617274284,-0.010519877076148987,0.026120541617274284,0.010519877076148987,0.028159376912088144,0.028159376912088144,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,left,3,96,593,1.125,2.625,0.375,2.625,-0.005900279618799686,-0.006720330566167831,0.005900279618799686,0.006720330566167831,0.0089429381356796057,0.0089429381356796057,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,left,4,128,594,1.125,2.875,0.375,2.875,-0.0231975968927145,-0.004826454445719719,0.0231975968927145,0.004826454445719719,0.023694369882178448,0.023694369882178448,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,left,5,160,595,1.125,3.125,0.375,3.125,-0.004611167591065168,-0.003268098458647728,0.004611167591065168,0.003268098458647728,0.0056518434239020993,0.0056518434239020993,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,left,6,192,596,1.125,3.375,0.375,3.375,-0.023112541064620018,-0.0015600956976413727,0.023112541064620018,0.0015600956976413727,0.023165134427616554,0.023165134427616554,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,left,7,224,597,1.125,3.625,0.375,3.625,-0.004420546814799309,-0.00033549219369888306,0.004420546814799309,0.00033549219369888306,0.0044332594277647682,0.0044332594277647682,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,left,8,256,598,1.125,3.875,0.375,3.875,-0.023204414173960686,0.0008605979382991791,0.023204414173960686,-0.0008605979382991791,0.023220367481332254,0.023220367481332254,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,left,9,288,599,1.125,4.125,0.375,4.125,-0.004819495603442192,0.0022719576954841614,0.004819495603442192,-0.0022719576954841614,0.0053281638152057904,0.0053281638152057904,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,left,10,320,600,1.125,4.375,0.375,4.375,-0.023389624431729317,0.0028672385960817337,0.023389624431729317,-0.0028672385960817337,0.023564710654370651,0.023564710654370651,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,left,11,352,601,1.125,4.625,0.375,4.625,-0.004178182687610388,0.0025690067559480667,0.004178182687610388,-0.0025690067559480667,0.0049047942141494556,0.0049047942141494556,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,left,12,382,602,1.125,4.875,0.375,4.875,-0.024390526115894318,0.0038601383566856384,0.024390526115894318,-0.0038601383566856384,0.024694097115360959,0.024694097115360959,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,left,13,412,603,1.125,5.125,0.375,5.125,-0.004862312227487564,0.006989657878875732,0.004862312227487564,-0.006989657878875732,0.0085145403552572742,0.0085145403552572742,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,left,14,440,604,1.125,5.375,0.375,5.375,-0.023059014230966568,0.0067406632006168365,0.023059014230966568,-0.0067406632006168365,0.02402404374138685,0.02402404374138685,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,left,15,468,605,1.125,5.625,0.375,5.625,-0.002776618115603924,0.005946634337306023,0.002776618115603924,-0.005946634337306023,0.0065629313649867562,0.0065629313649867562,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,left,16,494,606,1.125,5.875,0.375,5.875,-0.021998440846800804,0.005930542945861816,0.021998440846800804,-0.005930542945861816,0.022783826266079749,0.022783826266079749,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,left,17,520,607,1.125,6.125,0.375,6.125,0.0014077178202569485,0.008243229240179062,-0.0014077178202569485,-0.008243229240179062,0.0083625652623828331,0.0083625652623828331,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,left,18,544,608,1.125,6.375,0.375,6.375,-0.010193008929491043,0.003219442442059517,0.010193008929491043,-0.003219442442059517,0.010689351742478039,0.010689351742478039,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,left,19,568,609,1.125,6.625,0.375,6.625,0.022748665884137154,-0.00610921997576952,-0.022748665884137154,0.00610921997576952,0.023554710106907427,0.023554710106907427,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,right,20,31,610,8.875,1.875,9.625,1.875,-0.041007257997989655,0.0215650275349617,0.041007257997989655,-0.0215650275349617,0.046331907160156303,0.046331907160156303,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,right,21,63,611,8.875,2.125,9.625,2.125,-0.00906840804964304,0.011664897203445435,0.00906840804964304,-0.011664897203445435,0.014775176862622653,0.014775176862622653,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,right,22,95,612,8.875,2.375,9.625,2.375,-0.02614685148000717,0.010500883683562279,0.02614685148000717,-0.010500883683562279,0.028176699601856457,0.028176699601856457,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,right,23,127,613,8.875,2.625,9.625,2.625,-0.0058771055191755295,0.006721165031194687,0.0058771055191755295,-0.006721165031194687,0.0089282937149310748,0.0089282937149310748,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,right,24,159,614,8.875,2.875,9.625,2.875,-0.023212162777781487,0.004804523661732674,0.023212162777781487,-0.004804523661732674,0.023704175759523331,0.023704175759523331,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,right,25,191,615,8.875,3.125,9.625,3.125,-0.00459651043638587,0.0032769255340099335,0.00459651043638587,-0.0032769255340099335,0.005645010996202798,0.005645010996202798,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,right,26,223,616,8.875,3.375,9.625,3.375,-0.02312338538467884,0.0015396513044834137,0.02312338538467884,-0.0015396513044834137,0.023174586895730775,0.023174586895730775,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,right,27,255,617,8.875,3.625,9.625,3.625,-0.00440899608656764,0.0003488417714834213,0.00440899608656764,-0.0003488417714834213,0.0044227748159837909,0.0044227748159837909,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,right,28,287,618,8.875,3.875,9.625,3.875,-0.023212220519781113,-0.0008784178644418716,0.023212220519781113,0.0008784178644418716,0.023228835515443257,0.023228835515443257,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,right,29,319,619,8.875,4.125,9.625,4.125,-0.004810342099517584,-0.0022556260228157043,0.004810342099517584,0.0022556260228157043,0.0053129313819392241,0.0053129313819392241,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,right,30,351,620,8.875,4.375,9.625,4.375,-0.023394782096147537,-0.0028797611594200134,0.023394782096147537,0.0028797611594200134,0.023571356636000598,0.023571356636000598,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,right,31,381,621,8.875,4.625,9.625,4.625,-0.004168121609836817,-0.0025442317128181458,0.004168121609836817,0.0025442317128181458,0.004883272751229263,0.004883272751229263,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,right,32,411,622,8.875,4.875,9.625,4.875,-0.0243968702852726,-0.0038682185113430023,0.0243968702852726,0.0038682185113430023,0.024701627358696708,0.024701627358696708,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,right,33,439,623,8.875,5.125,9.625,5.125,-0.0048542749136686325,-0.006965016946196556,0.0048542749136686325,0.006965016946196556,0.0084897259083128122,0.0084897259083128122,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,right,34,467,624,8.875,5.375,9.625,5.375,-0.023063505068421364,-0.006750021129846573,0.023063505068421364,0.006750021129846573,0.024030981072242413,0.024030981072242413,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,right,35,493,625,8.875,5.625,9.625,5.625,-0.002772015053778887,-0.00591631792485714,0.002772015053778887,0.00591631792485714,0.006533520126728214,0.006533520126728214,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,right,36,519,626,8.875,5.875,9.625,5.875,-0.02200586162507534,-0.005943898111581802,0.02200586162507534,0.005943898111581802,0.022794470176400881,0.022794470176400881,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,right,37,543,627,8.875,6.125,9.625,6.125,0.0014153915690258145,-0.008213449269533157,-0.0014153915690258145,0.008213449269533157,0.0083345115151917636,0.0083345115151917636,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,right,38,567,628,8.875,6.375,9.625,6.375,-0.010204639285802841,-0.0032438095659017563,0.010204639285802841,0.0032438095659017563,0.010707799188123882,0.010707799188123882,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005659999999999938,right,39,589,629,8.875,6.625,9.625,6.625,0.022752532735466957,0.006129689514636993,-0.022752532735466957,-0.006129689514636993,0.023563761147667964,0.023563761147667964,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005669999999999937,left,0,0,590,1.125,1.875,0.375,1.875,-0.04077388718724251,-0.021706148982048035,0.04077388718724251,0.021706148982048035,0.046191631060061557,0.046191631060061557,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005669999999999937,left,1,32,591,1.125,2.125,0.375,2.125,-0.008996078744530678,-0.01171032339334488,0.008996078744530678,0.01171032339334488,0.014766892251063424,0.014766892251063424,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005669999999999937,left,2,64,592,1.125,2.375,0.375,2.375,-0.0259433314204216,-0.010587114840745926,0.0259433314204216,0.010587114840745926,0.028020411236114599,0.028020411236114599,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005669999999999937,left,3,96,593,1.125,2.625,0.375,2.625,-0.005795150063931942,-0.006815990433096886,0.005795150063931942,0.006815990433096886,0.0089465909623475393,0.0089465909623475393,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005669999999999937,left,4,128,594,1.125,2.875,0.375,2.875,-0.023070553317666054,-0.004942499101161957,0.023070553317666054,0.004942499101161957,0.02359404008957048,0.02359404008957048,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005669999999999937,left,5,160,595,1.125,3.125,0.375,3.125,-0.004510155413299799,-0.003384118899703026,0.004510155413299799,0.003384118899703026,0.0056385957985516837,0.0056385957985516837,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005669999999999937,left,6,192,596,1.125,3.375,0.375,3.375,-0.023008106276392937,-0.0016853976994752884,0.023008106276392937,0.0016853976994752884,0.023069753354363991,0.023069753354363991,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005669999999999937,left,7,224,597,1.125,3.625,0.375,3.625,-0.0043228426948189735,-0.0004551578313112259,0.0043228426948189735,0.0004551578313112259,0.0043467387332980691,0.0043467387332980691,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005669999999999937,left,8,256,598,1.125,3.875,0.375,3.875,-0.02311701513826847,0.0007359609007835388,0.02311701513826847,-0.0007359609007835388,0.023128727318000353,0.023128727318000353,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005669999999999937,left,9,288,599,1.125,4.125,0.375,4.125,-0.004725855775177479,0.002152765169739723,0.004725855775177479,-0.002152765169739723,0.0051930829652358556,0.0051930829652358556,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005669999999999937,left,10,320,600,1.125,4.375,0.375,4.375,-0.023319710046052933,0.0027499422430992126,0.023319710046052933,-0.0027499422430992126,0.02348129168023692,0.02348129168023692,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005669999999999937,left,11,352,601,1.125,4.625,0.375,4.625,-0.004090158734470606,0.002452513203024864,0.004090158734470606,-0.002452513203024864,0.0047690900058792625,0.0047690900058792625,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005669999999999937,left,12,382,602,1.125,4.875,0.375,4.875,-0.024334847927093506,0.003744252026081085,0.024334847927093506,-0.003744252026081085,0.02462121538164961,0.02462121538164961,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005669999999999937,left,13,412,603,1.125,5.125,0.375,5.125,-0.0047872914001345634,0.006881244480609894,0.0047872914001345634,-0.006881244480609894,0.0083827015067773035,0.0083827015067773035,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005669999999999937,left,14,440,604,1.125,5.375,0.375,5.375,-0.023013701662421227,0.006637437269091606,0.023013701662421227,-0.006637437269091606,0.023951743938762701,0.023951743938762701,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005669999999999937,left,15,468,605,1.125,5.625,0.375,5.625,-0.0027168644592165947,0.0058418214321136475,0.0027168644592165947,-0.0058418214321136475,0.0064426881140139496,0.0064426881140139496,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005669999999999937,left,16,494,606,1.125,5.875,0.375,5.875,-0.02196301519870758,0.005828136578202248,0.02196301519870758,-0.005828136578202248,0.022723142665415787,0.022723142665415787,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005669999999999937,left,17,520,607,1.125,6.125,0.375,6.125,0.0014435230987146497,0.008142922073602676,-0.0014435230987146497,-0.008142922073602676,0.0082698814280065987,0.0082698814280065987,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
0.005669999999999937,left,18,544,608,1.125,6.375,0.375,6.375,-0.010166347026824951,0.003130795434117317,0.010166347026824951,-0.003130795434117317,0.010637504026796999,0.010637504026796999,0.0,0.0,0,PASS,(sigma_ff-sigma_main)*n+rho*C*(v_ff-v_main)
