time_s,acc_base_m_s2,acc_middle_m_s2,acc_surface_m_s2,strain_base,stress_base_pa,strain_middle,stress_middle_pa
20.196,-3.23829876735,1.52288807682,5.90420435477,-0.000415431431223,-95985.7223759,9.30653824726e-05,-453.525336934
20.198,-3.19734771433,1.37951582079,5.86454202783,-0.000421452324623,-96248.8006266,8.43037446036e-05,-2618.97299932
20.2,-3.15528156805,1.23380318679,5.82333530761,-0.000426950938379,-96425.1916986,7.53990836374e-05,-4791.90617232
20.202,-3.1122519838,1.08593751227,5.78050559732,-0.000431928087673,-96517.31826,6.63628479721e-05,-6975.76908124
20.204,-3.06840963317,0.936114604966,5.7359728469,-0.00043638620368,-96527.8516725,5.72070036368e-05,-9167.15939502
20.206,-3.02390364341,0.784538079687,5.6896558592,-0.000440329316391,-96459.6997967,4.79439937587e-05,-11362.6337872
20.208,-2.97888104822,0.631418661197,5.64147260855,-0.000443763030857,-96315.9938406,3.8586695962e-05,-13558.7203672
20.21,-2.93348625245,0.476973456243,5.59134057065,-0.000446694496952,-96100.0743126,2.91483778815e-05,-15751.9312401
20.212,-2.8878605128,0.321425197833,5.53917706228,-0.000449132372819,-95815.4761403,1.96426509787e-05,-17938.7751411
20.214,-2.84214143686,0.165001464993,5.4848995896,-0.000451086782144,-95465.9130246,1.00834228607e-05,-20115.7700896
20.216,-2.79646250242,0.00793388134953,5.42842620355,-0.000452569265472,-95055.2610968,4.84848304694e-07,-20407.9643751
20.218,-2.75095259913,-0.178436873529,5.36967586095,-0.00045359272577,-94587.5419548,-6.71097213062e-06,-20047.2718986
20.22,-2.70573559445,-0.366545535484,5.3085687897,-0.0004541713685,-94066.9051519,-1.37856981272e-05,-21509.8134973
20.222,-2.66092992545,-0.554574217545,5.24502685675,-0.000454320636465,-93497.6102185,-2.08574160973e-05,-23054.4376195
20.224,-2.61664821836,-0.742237160398,5.17897393703,-0.000454057139727,-92884.0082964,-2.79153786951e-05,-24579.4678273
20.226,-2.57299693714,-0.929248792227,5.11033628202,-0.000453398580905,-92230.5234674,-3.49488456265e-05,-26082.5789836
20.228,-2.53007606265,-1.11532474766,5.03904288625,-0.000452363676199,-91541.6338606,-4.19471219714e-05,-27561.5148892
20.23,-2.48797880351,-1.30018288191,4.96502585014,-0.000450972072495,-90821.8526207,-4.88995963256e-05,-29014.0962789
20.232,-2.44679133984,-1.48354427577,4.8882207377,-0.000449244260913,-90075.7088245,-5.57957785983e-05,-30438.2284903
20.234,-2.4065926007,-1.66513422712,4.80856692749,-0.000447201487199,-89307.7284277,-6.26253373022e-05,-31831.9087711
20.236,-2.36745407611,-1.84468322467,4.72600795524,-0.000444865659352,-88522.4153282,-6.93781361765e-05,-33193.2331958
20.238,-2.32943966424,-2.02192789985,4.64049184666,-0.0004422592529,-87724.2326292,-7.60442699856e-05,-34520.403161
20.24,-2.29260555416,-2.1966119526,4.55197143903,-0.000439405214261,-86917.5841845,-8.26140993401e-05,-35811.7314326
20.242,-2.25700014453,-2.36848704728,4.46040468994,-0.000436326862596,-86106.7965081,-8.90782843906e-05,-37065.6477186
20.244,-2.22266399832,-2.53731367478,4.36575497196,-0.000433047790613,-85296.1011267,-9.54278172516e-05,-38280.7037448
20.246,-2.18962983347,-2.70286197717,4.26799135178,-0.000429591764748,-84489.617453,-0.000101654053016,-39455.5778127
20.248,-2.15792254939,-2.86491253136,4.16708885262,-0.000425982625179,-83691.3362547,-0.000107748739228,-40589.0788193
20.25,-2.12755928889,-3.02325708852,4.0630286985,-0.000422244186098,-82905.1037914,-0.000113704043696,-41680.1497246
20.252,-2.09854953487,-3.17769926608,3.95579853955,-0.000418400136698,-82134.6066874,-0.000119512580513,-42727.8704512
20.254,-2.07089524143,-3.32805518945,3.84539265683,-0.000414473943306,-81383.3576068,-0.000125167434196,-43731.460205
20.256,-2.04459099812,-3.47415408074,3.73181214607,-0.000410488753087,-80654.6817921,-0.000130662181825,-44690.27921
20.258,-2.01962422675,-3.61583879204,3.61506507915,-0.000406467299753,-79951.7045238,-0.000135990913101,-45603.8298479
20.26,-1.99597540929,-3.75296628114,3.49516664261,-0.000402431811676,-79277.3395546,-0.000141148248239,-46471.757203
20.262,-1.97361834585,-3.88540802769,3.37213925237,-0.000398403922823,-78634.2785661,-0.000146129353615,-47293.8490081
20.264,-1.9525204411,-4.01305038812,3.24601264411,-0.000394404586879,-78024.9816935,-0.00015092995512,-48070.0349956
20.266,-1.93264301781,-4.13579488801,3.1168239387,-0.000390453994953,-77451.6691558,-0.000155546349151,-48800.3856578
20.268,-1.91394165568,-4.25355845075,2.98461768226,-0.000386571497206,-76916.3140259,-0.000159975411216,-49485.1104237
20.27,-1.89636655374,-4.36627356164,2.84944586048,-0.000382775528745,-76420.6361701,-0.000164214602102,-50124.5552611
20.272,-1.87986291456,-4.47388836703,2.71136788708,-0.000379083540097,-75966.0973787,-0.000168261971603,-50719.199719
20.274,-1.86437134812,-4.57636670804,2.57045056612,-0.000375511932556,-75553.8977064,-0.000172116159792,-51269.6534219
20.276,-1.84982829342,-4.6736880891,2.42676802823,-0.000372075998689,-75184.973035,-0.000175776395836,-51776.652036
20.278,-1.83616645568,-4.76584758163,2.28040164095,-0.000368789868221,-74859.9938634,-0.000179242494371,-52241.0527261
20.28,-1.82331525691,-4.85285566332,2.13143989313,-0.000365666459556,-74579.3653279,-0.000182514849461,-52663.8291241
20.282,-1.81120129762,-4.93473799421,1.97997825393,-0.000362717437109,-74360.5918366,-0.000185594426175,-53046.0658346
20.284,-1.79974882739,-5.01153513046,1.82514964056,-0.000359977788506,-74193.39486,-0.000188482749821,-53388.952504
20.286,-1.78888022199,-5.08330217758,1.6678581423,-0.000357436375202,-74053.9200034,-0.000191181892904,-53693.7774785
20.288,-1.77851646463,-5.1501083846,1.50837321503,-0.000355096990295,-73955.1050982,-0.000193694459868,-53961.9210844
20.29,-1.76857762914,-5.21203668142,1.34681769138,-0.000352965943076,-73898.800631,-0.000196023569686,-54194.8485595
20.292,-1.75898336248,-5.26918316143,1.18332041024,-0.000351048165305,-73883.8780949,-0.000198172836411,-54394.1026697
20.294,-1.74965336455,-5.32165651194,1.01801593104,-0.000349347206119,-73908.976846,-0.000200146347747,-54561.2960445
20.296,-1.74050786262,-5.36957739519,0.851044227087,-0.000347865233371,-73972.5133584,-0.000201948641778,-54698.1032684
20.298,-1.73146807843,-5.41307778289,0.682550359094,-0.000346603041351,-74072.6914731,-0.000203584681929,-54806.2527621
20.3,-1.72245668547,-5.45230024731,0.512684130046,-0.000345560064833,-74207.5135888,-0.000205059830313,-54887.5184934
20.302,-1.71339825432,-5.48739721243,0.341599722697,-0.000344734399355,-74374.79274,-0.000206379819563,-54943.7115549
20.304,-1.70421968396,-5.51853016856,0.169455321015,-0.000344122827612,-74572.1655012,-0.000207550723293,-54976.6716465
20.306,-1.69485061694,-5.54586885401,-0.00345424878852,-0.000343720851826,-74797.105656,-0.000208578925327,-54988.2585026
20.308,-1.68522383646,-5.56959040789,-0.17078559295,-0.000343522731896,-75046.9385634,-0.000209471087825,-54980.3433027
20.31,-1.67527564344,-5.58987849757,-0.338661399755,-0.000343521529153,-75318.8561512,-0.00021023411848,-54954.8001041
20.312,-1.66494621189,-5.60692242523,-0.506917846078,-0.000343709155475,-75609.9324647,-0.000210875136904,-54913.4973362
20.314,-1.65417992079,-5.62091621729,-0.675389261284,-0.000344076427524,-75917.1396961,-0.00021140144039,-54858.2893945
20.316,-1.64292566098,-5.6320577011,-0.843908554335,-0.000344613125822,-76237.3646163,-0.000211820469181,-54791.008372
20.318,-1.6311371157,-5.64054757306,-1.01230764592,-0.000345308058381,-76567.4253317,-0.000212139771425,-54713.4559659
20.32,-1.61877301332,-5.64658846236,-1.18041790395,-0.000346149128565,-76904.0882852,-0.000212366967962,-54627.3955953
20.322,-1.60579735126,-5.6503839947,-1.34807058085,-0.000347123406846,-77244.0854206,-0.00021250971711,-54534.5447646
20.324,-1.59217958997,-5.6521378602,-1.51509725091,-0.000348217206119,-77584.1314286,-0.000212575679612,-54436.5677088
20.326,-1.57789481613,-5.65205288975,-1.68133024611,-0.000349416160184,-77920.9409929,-0.000212572483891,-54335.06835
20.328,-1.56292387439,-5.65033014383,-1.84660308886,-0.000350705305039,-78251.245954,-0.000212507691791,-54245.025786
20.33,-1.54725346698,-5.64763166249,-2.01075091985,-0.000352069162568,-78571.8123103,-0.000212406202492,-54160.7174349
20.332,-1.53087622087,-5.64377197018,-2.17361091963,-0.000353491826243,-78879.4569757,-0.000212261040302,-54064.79746
20.334,-1.51379072222,-5.63886781199,-2.33502272216,-0.000354957048402,-79171.0642145,-0.000212076595975,-53968.9628395
20.336,-1.49600151789,-5.63310380567,-2.49482881903,-0.000356448328709,-79443.6016776,-0.000211859812947,-53876.5354716
20.338,-1.4775190843,-5.62665852641,-2.65287495256,-0.000357949003356,-79694.1359625,-0.000211617407391,-53788.622434
20.34,-1.45835976368,-5.61970375551,-2.80901049668,-0.00035944233459,-79919.8476262,-0.000211355839966,-53706.2320974
20.342,-1.4385456681,-5.61240376823,-2.96308882394,-0.000360911600127,-80118.0455795,-0.000211081289026,-53630.2705795
20.344,-1.41810455197,-5.60491466366,-3.11496765745,-0.000362340182052,-80286.1807956,-0.000210799625427,-53561.5387231
20.346,-1.39706965353,-5.59738373975,-3.2645094065,-0.000363711654747,-80421.85927,-0.000210516389011,-53500.7296095
20.348,-1.37547950619,-5.58994891606,-3.41158148464,-0.000365009871467,-80522.8541696,-0.000210236766904,-53448.4266176
20.35,-1.3533777209,-5.58273820671,-3.5560566091,-0.00036621904913,-80587.1171164,-0.000209965573689,-53405.1020353
20.352,-1.33081274031,-5.57586924581,-3.69781308059,-0.00036732385093,-80612.7885526,-0.000209707233558,-53371.1162262
20.354,-1.3078375664,-5.56944886729,-3.83673504242,-0.000368309466384,-80598.207139,-0.000209465764514,-53346.7173559
20.356,-1.28450946263,-5.56357274095,-3.97271271825,-0.000369161688435,-80541.9181447,-0.000209244764676,-53332.0416744
20.358,-1.26088963231,-5.558325066,-4.10564262757,-0.000369866987248,-80442.6807879,-0.000209047400759,-53327.1143522
20.36,-1.23704287479,-5.55377832348,-4.23542777829,-0.000370412580359,-80299.4744961,-0.000208876398759,-53331.8508641
20.362,-1.21303722113,-5.54999308832,-4.36197783589,-0.000370786498833,-80111.5040565,-0.000208734036885,-53346.0589111
20.364,-1.18894355123,-5.54701790172,-4.48520926866,-0.000370977649151,-79878.2036331,-0.000208622140762,-53369.4408711
20.366,-1.16483519416,-5.54488920417,-4.60504546864,-0.000370975870508,-79599.2396345,-0.000208542080908,-53401.5967616
20.368,-1.14078751388,-5.54363132923,-4.72141684801,-0.00037077198727,-79274.5124182,-0.000208494772504,-53442.0277021
20.37,-1.11687748234,-5.54325655769,-4.83426091082,-0.000370357856353,-78904.1568269,-0.000208480677428,-53490.1398544
20.372,-1.09318324211,-5.5437652318,-4.94352229986,-0.000369726409293,-78488.5415529,-0.000208499808551,-53545.2488234
20.374,-1.06978366072,-5.5451459286,-5.04915281894,-0.000368871688823,-78028.2673384,-0.000208551736259,-53606.5844921
20.376,-1.04675787904,-5.54737569137,-5.15111143054,-0.000367788879786,-77524.1640182,-0.000208635597153,-53673.2962705
20.378,-1.02418485583,-5.55042031788,-5.24936422916,-0.000366474334244,-76977.2864224,-0.000208750104896,-53744.4587272
20.38,-1.00214291088,-5.55423470376,-5.34444444115,-0.000364925590678,-76388.9091597,-0.000208893563122,-53819.0775793
20.382,-0.980709268926,-5.55876323919,-5.43587283404,-0.000363141387183,-75760.5203057,-0.000209063880358,-53896.0960074
20.384,-0.95995960675,-5.5639402568,-5.52354744732,-0.000361121668616,-75093.8140296,-0.000209258586868,-53974.401267
20.386,-0.939967605653,-5.56969052838,-5.60746138838,-0.000358867587657,-74390.6821936,-0.000209474853335,-54052.8315611
20.388,-0.920804511611,-5.57592980794,-5.6876143597,-0.000356381499797,-73653.2049678,-0.000209709511287,-54130.1831413
20.39,-0.902538705344,-5.58256541821,-5.76401249956,-0.000353666952279,-72883.6405046,-0.000209959075151,-54205.2176022
20.392,-0.885235284451,-5.58949687765,-5.83666820317,-0.000350728667048,-72084.4137241,-0.000210219765838,-54276.6693329
20.394,-0.868955659775,-5.59661656489,-5.90559992512,-0.000347572517801,-71258.1042643,-0.000210487535731,-54343.253089
20.396,-0.853757168027,-5.60381041706,-5.97083196435,-0.000344205501264,-70407.4336543,-0.000210758094952,-54403.671648
20.398,-0.839692702689,-5.61095865872,-6.03239423254,-0.000340635702817,-69535.2517724,-0.000211026938771,-54456.6235106
20.4,-0.826810365066,-5.61793655759,-6.09032200736,-0.000336872256654,-68644.5226553,-0.000211289376035,-54500.8106106
20.402,-0.815153137334,-5.62461520347,-6.14465567151,-0.000332925300674,-67738.3097251,-0.000211540558459,-54534.9459951
20.404,-0.804758579252,-5.63086230635,-6.19544043911,-0.000328805926311,-66819.7605073,-0.000211775510643,-54557.7614379
20.406,-0.795658550174,-5.63654300984,-6.24272607057,-0.000324526123563,-65892.090912,-0.00021198916067,-54568.0149489
20.408,-0.787878957812,-5.64152071592,-6.2865665774,-0.00032009872148,-64958.569154,-0.000212176371117,-54564.4981426
20.41,-0.781439535118,-5.64565791693,-6.32701991833,-0.000315537324395,-64022.4993896,-0.00021233197035,-54546.0434309
20.412,-0.776353646506,-5.64881703062,-6.36414768816,-0.000310856244223,-63087.2051496,-0.000212450783931,-54511.5310034
20.414,-0.772628124496,-5.65086123431,-6.39801480083,-0.000306070429138,-62156.0126456,-0.000212527665989,-54459.8955627
20.416,-0.770263137729,-5.65165529401,-6.42868916803,-0.000301195388989,-61232.2340334,-0.000212557530402,-54390.1327813
20.418,-0.769252091134,-5.65106638433,-6.45624137503,-0.000296247117799,-60319.1507114,-0.000212535381636,-54301.3054484
20.42,-0.769581558913,-5.64896489536,-6.48074435492,-0.000291242013741,-59419.996735,-0.000212456345092,-54192.5492773
20.422,-0.771231250806,-5.64522522239,-6.502273063,-0.000286196796957,-58537.9424286,-0.000212315696802,-54063.0783444
20.424,-0.774174011992,-5.63972653467,-6.52090415246,-0.000281128425638,-57676.0782713,-0.000212108892349,-53912.1901333
20.426,-0.778375856775,-5.63235351957,-6.53671565306,-0.000276054010746,-56837.3991366,-0.000211831594849,-53739.27016
20.428,-0.783796036095,-5.62299709819,-6.54978665394,-0.000270990729817,-56024.7889616,-0.00021147970187,-53543.7961553
20.43,-0.790387138685,-5.61155510933,-6.56019699213,-0.000265955740234,-55241.0059181,-0.000211049371149,-53325.3417855
20.432,-0.798095225587,-5.59793295802,-6.5680269479,-0.000260966092414,-54488.6681608,-0.000210537044991,-53083.5798907
20.434,-0.806859997563,-5.58204422587,-6.57335694838,-0.000256038643304,-53770.2402184,-0.00020993947322,-52818.2852272
20.436,-0.816614994754,-5.56381123984,-6.57626728052,-0.000251189970631,-53088.0200957,-0.000209253734568,-52529.336698
20.438,-0.827287827834,-5.543165597,-6.57683781468,-0.000246436288295,-52444.1271498,-0.000208477256416,-52216.7190621
20.44,-0.838800439717,-5.52004864231,-6.57514773991,-0.00024179336333,-51840.4907983,-0.000207607832762,-51880.524112
20.442,-0.85106939675,-5.49441189749,-6.57127531189,-0.000237276434838,-51278.8401157,-0.000206643640347,-51520.9513142
20.444,-0.86400620816,-5.46621743842,-6.56529761465,-0.000232900135274,-50760.69437,-0.000205583252853,-51138.3079092
20.446,-0.87751767242,-5.4354382195,-6.55729033678,-0.000228678414483,-50287.354545,-0.000204425653102,-50733.0084685
20.448,-0.891506249037,-5.40205834322,-6.54732756309,-0.000224624466844,-49859.8958918,-0.000203170243192,-50305.5739115
20.45,-0.905870454156,-5.36607327356,-6.53548158239,-0.000220750661889,-49479.1615464,-0.000201816852523,-49856.6299853
20.452,-0.92050527826,-5.32748999211,-6.52182271199,-0.000217068478728,-49145.7572464,-0.000200365743672,-49386.9052151
20.454,-0.935302624123,-5.28632709619,-6.50641913961,-0.000213588444605,-48860.0471737,-0.00019881761608,-48897.228332
20.456,-0.950151763098,-5.24261483826,-6.48933678304,-0.000210320077883,-48622.1509458,-0.000197173607536,-48388.5251926
20.458,-0.964939807691,-5.19639510647,-6.47063916797,-0.000207271835759,-48431.9417727,-0.000195435293443,-47861.8152027
20.46,-0.979552198338,-5.1477213463,-6.45038732431,-0.000204451066935,-48289.0457904,-0.000193604683875,-47318.2072611
20.462,-0.993873202183,-5.09665842361,-6.42863970115,-0.000201863969518,-48192.8425764,-0.000191684218422,-46758.8952431
20.464,-1.00778642163,-5.04328242962,-6.40545210048,-0.000199515554341,-48142.4668491,-0.000189676758859,-46185.153045
20.466,-1.02117531037,-4.98768042871,-6.38087762962,-0.000197409613889,-48136.8113441,-0.000187585579659,-45598.3292103
20.468,-1.0339236945,-4.92995015017,-6.35496667237,-0.000195548697016,-48174.5308578,-0.000185414356398,-44999.8411647
20.47,-1.04591629647,-4.8701996252,-6.32776687863,-0.000193934089553,-48254.0474419,-0.000183167152107,-44391.1690862
20.472,-1.05703925936,-4.80854677092,-6.29932317214,-0.000192565800946,-48373.556727,-0.000180848401623,-43773.8494379
20.474,-1.06718066909,-4.74511892322,-6.26967777617,-0.000191442556978,-48531.0353482,-0.000178462894022,-43149.4681951
20.476,-1.07623107231,-4.68005232056,-6.23887025656,-0.00019056179864,-48724.2494417,-0.000176015753201,-42519.653797
20.478,-1.08408398737,-4.61349154124,-6.2069375815,-0.000189919687168,-48950.7641737,-0.00017351241672,-41886.0698569
20.48,-1.09063640613,-4.54558889655,-6.17391419775,-0.000189511115236,-49207.9542606,-0.000170958612974,-41250.4076653
20.482,-1.09578928437,-4.4765037828,-6.13983212216,-0.00018932972427,-49493.0154339,-0.000168360336823,-40614.37852
20.484,-1.09944801824,-4.40640199512,-6.10472104812,-0.000189367927821,-49802.9767981,-0.000165723823785,-39979.7059204
20.486,-1.10152290486,-4.33545500626,-6.06860846583,-0.0001896169409,-50134.7140267,-0.000163055522915,-39348.1176621
20.488,-1.10192958461,-4.2638392138,-6.03151979562,-0.000190066815149,-50484.963336,-0.000160362068486,-38721.3378693
20.49,-1.10058946326,-4.1917351592,-5.99347853323,-0.000190706479714,-50850.3361757,-0.000157650250624,-38101.0790028
20.492,-1.0974301118,-4.11932672251,-5.9545064062,-0.000191523787626,-51227.3345665,-0.000154926985017,-37489.0338814
20.494,-1.09238564205,-4.0468002963,-5.91462354011,-0.000192505567496,-51612.3670189,-0.00015219928185,-36886.8677537
20.496,-1.08539705642,-3.97434394288,-5.87384863361,-0.000193637680303,-52001.7649577,-0.000149474214105,-36296.2104592
20.498,-1.0764125699,-3.90214653874,-5.83219914114,-0.000194905081013,-52391.7995788,-0.000146758885387,-35718.6487156
20.5,-1.06538790292,-3.83039691012,-5.78969146202,-0.000196291884756,-52778.6990605,-0.000144060397409,-35155.7185678
20.502,-1.05228654345,-3.759282964,-5.74634113481,-0.000197781437279,-53158.6660523,-0.000141385817312,-34608.8980369
20.504,-1.03707997724,-3.68899081842,-5.70216303556,-0.000199356389335,-53527.8953577,-0.000138742144955,-34079.600002
20.506,-1.01974788482,-3.61970393642,-5.65717157878,-0.0002009987747,-53882.5917335,-0.000136136280343,-33569.1653511
20.508,-1.00027830441,-3.55160226758,-5.61138091984,-0.000202690091438,-54218.9877211,-0.000133574991342,-33078.8564322
20.51,-0.978667759779,-3.48486140134,-5.56480515747,-0.000204411386069,-54533.3614283,-0.000131064881832,-32609.8508376
20.512,-0.954921352372,-3.41965173609,-5.51745853517,-0.000206143340242,-54822.0541804,-0.000128612360458,-32163.2355507
20.514,-0.92905281713,-3.35613766794,-5.46935564012,-0.000207866359531,-55081.4879572,-0.000126223610124,-31740.0014842
20.516,-0.901084541628,-3.29447680324,-5.4205115986,-0.000209560663931,-55308.1825371,-0.00012390455837,-31341.038436
20.518,-0.871047548295,-3.23481919841,-5.37094226634,-0.000211206379662,-55498.7722673,-0.000121660848785,-30967.1304878
20.52,-0.838981439636,-3.17730663086,-5.32066441294,-0.000212783631843,-55650.0223827,-0.000119497813588,-30618.9518701
20.522,-0.804934306572,-3.12207190457,-5.26969589897,-0.000214272637618,-55758.844797,-0.000117420447506,-30297.0633119
20.524,-0.768962600156,-3.06923819347,-5.21805584474,-0.000215653799305,-55822.3132932,-0.000115433383085,-30001.9088966
20.526,-0.731130967083,-3.01891842616,-5.16576478959,-0.000216907797138,-55837.6780416,-0.000113540867545,-29733.8134378
20.528,-0.691512049593,-2.97121471468,-5.11284484075,-0.000218015681176,-55802.3793767,-0.000111746741298,-29492.98039
20.53,-0.650186250526,-2.92621783025,-5.05931981074,-0.000218958961948,-55714.0607698,-0.000110054418229,-29279.4903055
20.532,-0.607241464405,-2.88400672865,-5.00521534239,-0.000219719699424,-55570.5809345,-0.000108466867849,-29093.2998456
20.534,-0.562772775642,-2.8446481275,-4.95055902072,-0.000220280589886,-55370.0250077,-0.000106986599392,-28934.2413535
20.536,-0.516882125045,-2.80819613761,-4.89538047077,-0.000220625050305,-55110.7147544,-0.000105615647955,-28802.0229908
20.538,-0.469677945995,-2.77469195036,-4.83971144087,-0.000220737299829,-54791.2177452,-0.000104355562735,-28696.2294415
20.54,-0.42127477176,-2.74416358263,-4.78358587049,-0.000220602437999,-54410.3554636,-0.000103207397443,-28616.3231788
20.542,-0.371792815595,-2.71662568075,-4.72703994234,-0.00022020651932,-53967.2103041,-0.000102171702924,-28561.6462932
20.544,-0.321357525322,-2.69207938449,-4.67011211816,-0.00021953662385,-53461.1314244,-0.000101248522043,-28531.4228735
20.546,-0.270099114297,-2.67051225202,-4.6128431578,-0.000218580923464,-52891.7394248,-0.000100437386866,-28524.7619323
20.548,-0.21815207068,-2.65189824622,-4.55527612139,-0.000217328743481,-52258.9298292,-9.97373181429e-05,-28540.6608645
20.55,-0.165654647111,-2.63619778282,-4.49745635431,-0.000215770619363,-51562.8753502,-9.91468271182e-05,-28578.009423
20.552,-0.112748332905,-2.62335784018,-4.43943145499,-0.000213898348214,-50804.026924,-9.8663919659e-05,-28635.5941974
20.554,-0.0595773110295,-2.61331213044,-4.38125122528,-0.000211705034822,-49983.1135083,-9.82861026934e-05,-28712.1035742
20.556,-0.00628790214603,-2.60598133151,-4.32296760383,-0.000209185132045,-49101.1406416,-9.8010392935e-05,-28806.1331593
20.558,0.0465703036718,-2.60127337901,-4.26463458224,-0.000206334475309,-48159.3877662,-9.78333278622e-05,-28916.1916385
20.56,0.0991978686763,-2.59908381696,-4.20630810455,-0.000203150311072,-47159.4043258,-9.77509789079e-05,-29040.70705
20.562,0.151500538625,-2.59929620584,-4.14804595031,-0.000199631319105,-46103.0046519,-9.77589668077e-05,-29178.0334434
20.564,0.203330452118,-2.60178258642,-4.0899076016,-0.000195777628458,-44992.2616583,-9.78524790424e-05,-29326.4578942
20.566,0.254540493283,-2.60640399725,-4.03195409461,-0.000191590827043,-43829.4993713,-9.80262893019e-05,-29484.2078438
20.568,0.304984869429,-2.61301104375,-3.97424785638,-0.000187073964764,-42617.2843258,-9.82747788883e-05,-29649.4587331
20.57,0.354519684497,-2.62144451642,-3.91685252733,-0.000182231550162,-41358.4158627,-9.85919599672e-05,-29820.3418947
20.572,0.403003505851,-2.63153605553,-3.85983277041,-0.000177069540578,-40055.9153706,-9.89715005655e-05,-29994.9526698
20.574,0.450297921991,-2.6431088594,-3.80325406762,-0.000171595325868,-38713.0145161,-9.94067512101e-05,-30171.3587139
20.576,0.496268088792,-2.65597843314,-3.74718250494,-0.000165817705711,-37333.1425146,-9.98907730887e-05,-30347.6084528
20.578,0.540783261949,-2.66995337473,-3.69168454651,-0.000159746860614,-35919.9124959,-0.000100416367612,-30521.7396534
20.58,0.583717313336,-2.68483619475,-3.63682679919,-0.000153394316721,-34477.1070239,-0.000100976107247,-30691.7880689
20.582,0.624949229077,-2.70042416644,-3.58267576853,-0.000146772904571,-33008.6628339,-0.000101562367483,-30855.7961212
20.584,0.66436358721,-2.71651020207,-3.52929760741,-0.000139896711968,-31518.6548536,-0.000102167359795,-31011.8215811
20.586,0.701851012899,-2.73288375195,-3.4767578583,-0.000132781031185,-30011.2795775,-0.000102783165457,-31157.9462068
20.588,0.737308609261,-2.74933172193,-3.42512119073,-0.000125442300686,-28490.8378683,-0.000103401770042,-31292.2843033
20.59,0.770640361969,-2.76563940545,-3.37445113489,-0.000117898041658,-26961.7172601,-0.000104015098484,-31412.9911622
20.592,0.801757515929,-2.78159142592,-3.32480981287,-0.00011016678959,-25428.3738421,-0.000104615050516,-31518.2713459
20.594,0.830578922418,-2.79697268521,-3.27625766879,-0.00010226802121,-23895.3138005,-0.000105193536343,-31606.3867774
20.596,0.857031355248,-2.81156931403,-3.22885319917,-9.42220770989e-05,-22367.0747031,-0.000105742512389,-31675.6645995
20.598,0.881049794595,-2.82516962002,-3.18265268489,-8.60500803045e-05,-20848.2066058,-0.000106254016949,-31724.504769
20.6,0.902577677342,-2.83756502918,-3.13770992604,-7.77738513184e-05,-19343.2530667,-0.0001067202056,-31751.3873491
20.602,0.921567112881,-2.84855101645,-3.09407598112,-6.94158197839e-05,-17856.7321506,-0.0001071333862,-31754.8794694
20.604,0.937979063489,-2.85792802138,-3.05179891179,-6.09989333199e-05,-16393.1175079,-0.000107486053322,-31733.6419205
20.606,0.951783488562,-2.86550234454,-3.01092353463,-5.25465638597e-05,-14956.8196116,-0.000107770921974,-31686.4353538
20.608,0.962959452125,-2.87108702088,-2.97149118108,-4.4082411915e-05,-13552.1672357,-0.000107980960441,-31612.1260576
20.61,0.97149519322,-2.87450266588,-2.93353946698,-3.56304091844e-05,-12224.2343729,-0.000108109422109,-31509.6912837
20.612,0.977388158918,-2.87557829087,-2.89710207275,-2.7272520904e-05,-10951.2103067,-0.000108149876131,-31378.2241005
20.614,0.980644999892,-2.87415208358,-2.86220853569,-1.89824745336e-05,-9682.26794474,-0.000108096236784,-31216.9377491
20.616,0.981281528608,-2.87007215073,-2.82888405523,-1.07763659282e-05,-8455.31745585,-0.000107942791394,-31025.1694834
20.618,0.979322640413,-2.86319721889,-2.79714931248,-2.67787575034e-06,-5117.32904124,-0.000107684226698,-30802.3838766
20.62,0.974802197907,-2.8533972908,-2.76702030503,8.35455074126e-06,-293.534497142,-0.000107315653527,-30548.1755771
20.622,0.967762879187,-2.84055425385,-2.73850819796,2.06952607194e-05,2385.10710152,-0.000106832629692,-30262.2715037
20.624,0.958255990676,-2.82456243816,-2.71161919197,3.27569088727e-05,3907.73414865,-0.000106231180971,-29944.5324663
20.626,0.946341245444,-2.80532912164,-2.68635440962,4.45046789872e-05,5333.73912065,-0.000105507820106,-29594.9542081
20.628,0.932086508025,-2.7827749796,-2.66270980014,5.59047728627e-05,6659.20526584,-0.000104659563713,-29213.6678601
20.63,0.915567506942,-2.75683447707,-2.64067606385,6.69245516002e-05,7880.58923704,-0.000103683947036,-28800.9398087
20.632,0.896867516234,-2.72745620178,-2.62023859651,7.75326721184e-05,8994.73599563,-0.000102579036472,-28357.1709744
20.634,0.876077007452,-2.69460313643,-2.60137745427,8.76992182952e-05,9998.89205959,-0.000101343439806,-27882.8955047
20.636,0.853293273703,-2.65825286878,-2.58406733959,9.73958261608e-05,10890.7170383,-9.99763141199e-05,-27378.7788874
20.638,0.828620027438,-2.61839773885,-2.56827760846,0.000106595802591,11668.293403,-9.84773713231e-05,-26845.6154909
20.64,0.802166973804,-2.57504492212,-2.55397229915,0.000115274236979,12330.1344522,-9.68468812844e-05,-26284.3255424
20.642,0.774049361471,-2.52821644869,-2.54111018272,0.000123408105396,12875.190436,-9.50856725505e-05,-25695.9515581
20.644,0.744387512947,-2.47794915793,-2.52964483516,0.000130976366787,13302.8528156,-9.31951306425e-05,-25081.6542391
