time,base_acceleration,integrated_base_velocity
1.267999999999999972e+01,-2.056769722597469041e+00,3.752779337549323468e-01
1.268999999999999950e+01,-2.108786368239943698e+00,3.547912626169976713e-01
1.270000000000000107e+01,-2.157067182569766928e+00,3.338031041791976739e-01
1.271000000000000085e+01,-2.201572186726997060e+00,3.123510166489663065e-01
1.272000000000000064e+01,-2.242266338762295419e+00,2.904729333377722433e-01
1.273000000000000043e+01,-2.279119454852901683e+00,2.682071136859485727e-01
1.274000000000000021e+01,-2.312106133648331507e+00,2.455920950596948149e-01
1.275000000000000000e+01,-2.341205684158840228e+00,2.226666452869113244e-01
1.275999999999999979e+01,-2.366402057534882530e+00,1.994697158946951432e-01
1.276999999999999957e+01,-2.387683783020641215e+00,1.760403960081699526e-01
1.278000000000000114e+01,-2.405043908299884237e+00,1.524178668678154991e-01
1.279000000000000092e+01,-2.418479944387895486e+00,1.286413569206291130e-01
1.280000000000000071e+01,-2.427993815159746660e+00,1.047500974391432638e-01
1.281000000000000050e+01,-2.433591811542790140e+00,8.078327862188300346e-02
1.282000000000000028e+01,-2.435284550340366394e+00,5.678000612871958452e-02
1.283000000000000007e+01,-2.433086937594740817e+00,3.277925800529646327e-02
1.283999999999999986e+01,-2.427018136340237220e+00,8.819841951874018982e-03
1.284999999999999964e+01,-2.417101538543027672e+00,-1.505964710628993064e-02
1.285999999999999943e+01,-2.403364740972005364e+00,-3.882086918761268324e-02
1.287000000000000099e+01,-2.385839524696066860e+00,-6.242578119970482176e-02
1.288000000000000078e+01,-2.364561837857117155e+00,-8.583667869621830482e-02
1.289000000000000057e+01,-2.339571781325233246e+00,-1.090162374758777419e-01
1.290000000000000036e+01,-2.310913596803169767e+00,-1.319275550502673200e-01
1.291000000000000014e+01,-2.278635656911610852e+00,-1.545341920025888327e-01
1.291999999999999993e+01,-2.242790456754468309e+00,-1.768002132546668270e-01
1.292999999999999972e+01,-2.203434606435456189e+00,-1.986902292543640813e-01
1.293999999999999950e+01,-2.160628823972849943e+00,-2.201694370901532416e-01
1.295000000000000107e+01,-2.114437928039043513e+00,-2.412036615339641088e-01
1.296000000000000085e+01,-2.064930829935470058e+00,-2.617593960075843551e-01
1.297000000000000064e+01,-2.012180524201018450e+00,-2.818038434620143695e-01
1.298000000000000043e+01,-1.956264077244422417e+00,-3.013049571529892723e-01
1.299000000000000021e+01,-1.897262613386758723e+00,-3.202314812898929275e-01
1.300000000000000000e+01,-1.835261297700478522e+00,-3.385529915290768077e-01
1.300999999999999979e+01,-1.770349315035287141e+00,-3.562399352765034388e-01
1.301999999999999957e+01,-1.702619844629275292e+00,-3.732636717585739450e-01
1.303000000000000114e+01,-1.632170029715302562e+00,-3.895965118140475303e-01
1.304000000000000092e+01,-1.559100941548365427e+00,-4.052117573541135775e-01
1.305000000000000071e+01,-1.483517537298360445e+00,-4.200837404320948987e-01
1.306000000000000050e+01,-1.405528611275726369e+00,-4.341878618587131644e-01
1.307000000000000028e+01,-1.325246738982772676e+00,-4.475006292937533381e-01
1.308000000000000007e+01,-1.242788213512764806e+00,-4.599996947399789260e-01
1.308999999999999986e+01,-1.158272973850685617e+00,-4.716638913605440409e-01
1.309999999999999964e+01,-1.071824524664210188e+00,-4.824732695368663671e-01
1.310999999999999943e+01,-9.835698472108207469e-01,-4.924091320799893756e-01
1.312000000000000099e+01,-8.936393010264271908e-01,-5.014540685049251323e-01
1.313000000000000078e+01,-8.021665161028233015e-01,-5.095919882743192852e-01
1.314000000000000057e+01,-7.092882753045790523e-01,-5.168081529151041797e-01
1.315000000000000036e+01,-6.151443868218358091e-01,-5.230892069094843499e-01
1.316000000000000014e+01,-5.198775465017799746e-01,-5.284232072598502583e-01
1.316999999999999993e+01,-4.236331899497702835e-01,-5.327996516258561854e-01
1.317999999999999972e+01,-3.265593343400396975e-01,-5.362095049310531270e-01
1.318999999999999950e+01,-2.288064099255127104e-01,-5.386452243361288250e-01
1.320000000000000107e+01,-1.305270812864591790e-01,-5.401007824759370690e-01
1.321000000000000085e+01,-3.187605840817298031e-02,-5.405716888581582058e-01
1.322000000000000064e+01,6.699010227204915680e-02,-5.400550093225870985e-01
1.323000000000000043e+01,1.659132066576134434e-01,-5.385493834616867925e-01
1.324000000000000021e+01,2.647336413849714631e-01,-5.360550399052220749e-01
1.325000000000000000e+01,3.632906015260513044e-01,-5.325738093744150081e-01
1.325999999999999979e+01,4.614223272634561113e-01,-5.281091354142155581e-01
1.326999999999999957e+01,5.589663491539571538e-01,-5.226660827158768896e-01
1.328000000000000114e+01,6.557597415503373384e-01,-5.162513429461024206e-01
1.329000000000000092e+01,7.516393837073493955e-01,-5.088732380035623226e-01
1.330000000000000071e+01,8.464422280556362921e-01,-5.005417206284956677e-01
1.331000000000000050e+01,9.400055750862623682e-01,-4.912683722965345279e-01
1.332000000000000028e+01,1.032167354250868030e+00,-4.810663983335971561e-01
1.333000000000000007e+01,1.122766410245784385e+00,-4.699506201948621675e-01
1.333999999999999986e+01,1.211642794014867519e+00,-4.579374648573072970e-01
1.334999999999999964e+01,1.298638057774429200e+00,-4.450449512821091913e-01
1.335999999999999943e+01,1.383595553334991735e+00,-4.312926739103104534e-01
1.337000000000000099e+01,1.466360732968723823e+00,-4.167017831625376978e-01
1.338000000000000078e+01,1.546781452048094252e+00,-4.012949629212020364e-01
1.339000000000000057e+01,1.624708272661528952e+00,-3.850964049814023515e-01
1.340000000000000036e+01,1.699994767394038320e+00,-3.681317804648729375e-01
1.341000000000000014e+01,1.772497822447185456e+00,-3.504282081994153364e-01
1.341999999999999993e+01,1.842077939261372421e+00,-3.320142200746210026e-01
1.342999999999999972e+01,1.908599533795554137e+00,-3.129197233930849364e-01
1.343999999999999950e+01,1.971931232614615226e+00,-2.931759602447825963e-01
1.345000000000000107e+01,2.031946164933051691e+00,-2.728154639407892601e-01
1.346000000000000085e+01,2.088522249764864114e+00,-2.518720125510482410e-01
1.347000000000000064e+01,2.141542477334375860e+00,-2.303805795993005834e-01
1.348000000000000043e+01,2.190895183910006594e+00,-2.083772819768272555e-01
1.349000000000000021e+01,2.236474319233899166e+00,-1.858993251448562423e-01
1.350000000000000000e+01,2.278179705733892391e+00,-1.629849457037659266e-01
1.350999999999999979e+01,2.315917288720807932e+00,-1.396733514152408984e-01
1.351999999999999957e+01,2.349599376793415573e+00,-1.160046587714184119e-01
1.353000000000000114e+01,2.379144871695629604e+00,-9.201982821271753599e-02
1.354000000000000092e+01,2.404479486895075624e+00,-6.776059710351256538e-02
1.355000000000000071e+01,2.425535954179734333e+00,-4.326941058188715772e-02
1.356000000000000050e+01,2.442254217598803123e+00,-1.858935040674308814e-02
1.357000000000000028e+01,2.454581614106178478e+00,6.235938068033186621e-03
1.358000000000000007e+01,2.462473040299085980e+00,3.116232065631091563e-02
1.358999999999999986e+01,2.465891104680650869e+00,5.614525069746106878e-02
1.359999999999999964e+01,2.464806264913329770e+00,8.113984686168229654e-02
1.360999999999999943e+01,2.459196949570104707e+00,1.061009722503508668e-01
1.362000000000000099e+01,2.449049663931779364e+00,1.309833146341160548e-01
1.363000000000000078e+01,2.434359079421707150e+00,1.557414676671348697e-01
1.364000000000000057e+01,2.415128106313572331e+00,1.803300129120626316e-01
1.365000000000000036e+01,2.391367949393096382e+00,2.047036025068473819e-01
1.366000000000000014e+01,2.363098146301073399e+00,2.288170423015696286e-01
1.366999999999999993e+01,2.330346588332114166e+00,2.526253752909869421e-01
1.367999999999999972e+01,2.293149523511374355e+00,2.760839651664558358e-01
1.368999999999999950e+01,2.251551541819742042e+00,2.991485798093627690e-01
1.370000000000000107e+01,2.205605542486576809e+00,3.217754745471498867e-01
1.371000000000000085e+01,2.155372683317807514e+00,3.439214749924232040e-01
1.372000000000000064e+01,2.100922312075802267e+00,3.655440592856427084e-01
1.373000000000000043e+01,2.042331879976195808e+00,3.866014395621542032e-01
1.374000000000000021e+01,1.979686837414766032e+00,4.070526424653604369e-01
1.375000000000000000e+01,1.913080512085469920e+00,4.268575885291131522e-01
1.375999999999999979e+01,1.842613969697636023e+00,4.459771702542801308e-01
1.376999999999999957e+01,1.768395857546783745e+00,4.643733287067537963e-01
1.378000000000000114e+01,1.690542231238898907e+00,4.820091284669368314e-01
1.379000000000000092e+01,1.609176364912508816e+00,4.988488307639454278e-01
1.380000000000000071e+01,1.524428545345754671e+00,5.148579646314883629e-01
1.381000000000000050e+01,1.436435850378165568e+00,5.300033959263594774e-01
1.382000000000000028e+01,1.345341912116779781e+00,5.442533940550858818e-01
1.383000000000000007e+01,1.251296665435623012e+00,5.575776962590994756e-01
1.383999999999999986e+01,1.154456082314705867e+00,5.699475693141027310e-01
1.384999999999999964e+01,1.054981892600531879e+00,5.813358685049306862e-01
1.385999999999999943e+01,9.530412918038120296e-01,5.917170937432040256e-01
1.387000000000000099e+01,8.488066365820774450e-01,6.010674427013869003e-01
1.388000000000000078e+01,7.424551285850107263e-01,6.093648608434740765e-01
1.389000000000000057e+01,6.341684873679014345e-01,6.165890882394903239e-01
1.390000000000000036e+01,5.241326131050740855e-01,6.227217030581069235e-01
1.391000000000000014e+01,4.125372398583184719e-01,6.277461616391757371e-01
1.391999999999999993e+01,2.995755801772475024e-01,6.316478350556054000e-01
1.392999999999999972e+01,1.854439618276568780e-01,6.344140420818817905e-01
1.393999999999999950e+01,7.034145746114717213e-02,6.360340784945777148e-01
1.395000000000000107e+01,-4.553049194602643013e-02,6.364992426384052937e-01
1.396000000000000085e+01,-1.619684590442549421e-01,6.358028571997058620e-01
1.397000000000000064e+01,-2.787674166015570165e-01,6.339402871377286530e-01
1.398000000000000043e+01,-3.957211276751753104e-01,6.309089537325970332e-01
1.399000000000000021e+01,-5.126225385998122164e-01,6.267083447174740529e-01
1.400000000000000000e+01,-6.292641739246818133e-01,6.213400204711035935e-01
1.400999999999999979e+01,-7.454385324306604943e-01,6.148076162555788926e-01
1.401999999999999957e+01,-8.609384833598250353e-01,6.071168404928786178e-01
1.403000000000000114e+01,-9.755576619930943494e-01,5.982754690823646193e-01
1.404000000000000092e+01,-1.089090863716958957e+00,5.882933357700663723e-01
1.405000000000000071e+01,-1.201334435728267813e+00,5.771823185890924135e-01
1.406000000000000050e+01,-1.312086665535058927e+00,5.649563223990279326e-01
1.407000000000000028e+01,-1.421148165423679721e+00,5.516312575604864765e-01
1.408000000000000007e+01,-1.528322252075724919e+00,5.372250147892416727e-01
1.408999999999999986e+01,-1.633415320533845971e+00,5.217574362424459711e-01
1.409999999999999964e+01,-1.736237211732870378e+00,5.052502828973646221e-01
1.410999999999999943e+01,-1.836601572831652263e+00,4.877271982907943060e-01
1.412000000000000099e+01,-1.934326209601891833e+00,4.692136686948756852e-01
1.413000000000000078e+01,-2.029233430152315165e+00,4.497369798123569962e-01
1.414000000000000057e+01,-2.121150379290838828e+00,4.293261700813935100e-01
1.415000000000000036e+01,-2.209909362852039649e+00,4.080119806869315080e-01
1.416000000000000014e+01,-2.295348161344406890e+00,3.858268023822015724e-01
1.416999999999999993e+01,-2.377310332299488849e+00,3.628046192302345485e-01
1.417999999999999972e+01,-2.455645500734114250e+00,3.389809493813188968e-01
1.418999999999999950e+01,-2.530209637167063264e+00,3.143927830080654462e-01
1.420000000000000107e+01,-2.600865322662661683e+00,2.890785175251648353e-01
1.421000000000000085e+01,-2.667482000405767550e+00,2.630778902260750840e-01
1.422000000000000064e+01,-2.729936213345617091e+00,2.364319084735706789e-01
1.423000000000000043e+01,-2.788111827479243132e+00,2.091827775856988092e-01
1.424000000000000021e+01,-2.841900240379624520e+00,1.813738265626569923e-01
1.425000000000000000e+01,-2.891200574608337348e+00,1.530494318039696822e-01
1.425999999999999979e+01,-2.935919855687526336e+00,1.242549389687429007e-01
1.426999999999999957e+01,-2.975973174341625338e+00,9.503658313484969478e-02
1.428000000000000114e+01,-3.011283832754905632e+00,6.544140741561432772e-02
1.429000000000000092e+01,-3.041783474626893025e+00,3.551718019495792023e-02
1.430000000000000071e+01,-3.067412198843676663e+00,5.312311143857606499e-03
1.431000000000000050e+01,-3.088118656619087687e+00,-2.512423381720363391e-02
1.432000000000000028e+01,-3.103860131995688221e+00,-5.574301844402496098e-02
1.433000000000000007e+01,-3.114602605631208831e+00,-8.649422281590685158e-02
1.433999999999999986e+01,-3.120320801831592661e+00,-1.173277305369683221e-01
1.434999999999999964e+01,-3.120998218826953163e+00,-1.481932163240085032e-01
1.435999999999999943e+01,-3.116627142321533483e+00,-1.790402338134983729e-01
1.437000000000000099e+01,-3.107208642383087138e+00,-2.098183034207744546e-01
1.438000000000000078e+01,-3.092752553770841573e+00,-2.404770000852914924e-01
1.439000000000000057e+01,-3.073277439834349423e+00,-2.709660407370648727e-01
1.440000000000000036e+01,-3.048810540148119586e+00,-3.012353713207246986e-01
1.441000000000000014e+01,-3.019387702078560665e+00,-3.312352532156055407e-01
1.441999999999999993e+01,-2.985053296510923104e+00,-3.609163488923005092e-01
1.442999999999999972e+01,-2.945860117993866822e+00,-3.902298066485719308e-01
1.443999999999999950e+01,-2.901869269588738476e+00,-4.191273442702325158e-01
1.445000000000000107e+01,-2.853150032738820840e+00,-4.475613314656228248e-01
1.446000000000000085e+01,-2.799779722501266832e+00,-4.754848709255708461e-01
1.447000000000000064e+01,-2.741843528510496952e+00,-5.028518778643771281e-01
1.448000000000000043e+01,-2.679434342067494867e+00,-5.296171579010144903e-01
1.449000000000000021e+01,-2.612652569773135980e+00,-5.557364831439651764e-01
1.450000000000000000e+01,-2.541605934146948798e+00,-5.811666663473131766e-01
1.450999999999999979e+01,-2.466409261694515465e+00,-6.058656330102680787e-01
1.451999999999999957e+01,-2.387184258907266710e+00,-6.297924912970246369e-01
1.453000000000000114e+01,-2.304059276698010805e+00,-6.529075996588027397e-01
1.454000000000000092e+01,-2.217169063793672734e+00,-6.751726320450086583e-01
1.455000000000000071e+01,-2.126654509623485012e+00,-6.965506405958419300e-01
1.456000000000000050e+01,-2.032662377257059561e+00,-7.170061157139923091e-01
1.457000000000000028e+01,-1.935345026960594517e+00,-7.365050434188282757e-01
1.458000000000000007e+01,-1.834860130952962187e+00,-7.550149598921436223e-01
1.458999999999999986e+01,-1.731370379955196270e+00,-7.725050031304322440e-01
1.459999999999999964e+01,-1.625043182137290820e+00,-7.889459616246423668e-01
1.460999999999999943e+01,-1.516050355075646117e+00,-8.043103199944547921e-01
1.462000000000000099e+01,-1.404567811342322337e+00,-8.185723015102950306e-01
1.463000000000000078e+01,-1.290775238354003207e+00,-8.317079074425246521e-01
1.464000000000000057e+01,-1.174855773113685942e+00,-8.436949531836108740e-01
1.465000000000000036e+01,-1.056995672482706539e+00,-8.545131010953406214e-01
1.466000000000000014e+01,-9.373839796229832544e-01,-8.641438900396168910e-01
1.466999999999999993e+01,-8.162121872512937415e-01,-8.725707615577362741e-01
1.467999999999999972e+01,-6.936738983475958520e-01,-8.797790826694787958e-01
1.468999999999999950e+01,-5.699644849585467909e-01,-8.857561652697573118e-01
1.470000000000000107e+01,-4.452807457353014087e-01,-8.904912821069753681e-01
1.471000000000000085e+01,-3.198205628414818591e-01,-8.939756793336073315e-01
1.472000000000000064e+01,-1.937825588624306761e-01,-8.962025856258749590e-01
1.473000000000000043e+01,-6.736575434199565393e-02,-8.971672178756450178e-01
1.474000000000000021e+01,5.923077343434002273e-02,-8.968667834639314496e-01
1.475000000000000000e+01,1.858082297983134623e-01,-8.953004791315163358e-01
1.475999999999999979e+01,3.121684395972543768e-01,-8.924694864682866102e-01
1.476999999999999957e+01,4.381141810390438707e-01,-8.883769640488532460e-01
1.478000000000000114e+01,5.634495159016701393e-01,-8.830280362478968303e-01
1.479000000000000092e+01,6.879801155370568466e-01,-8.764297787744513846e-01
1.480000000000000071e+01,8.115135821118535375e-01,-8.685912009699551239e-01
1.481000000000000050e+01,9.338597645408235337e-01,-8.595232249204400876e-01
1.482000000000000028e+01,1.054831068583537146e+00,-8.492386614385666332e-01
1.483000000000000007e+01,1.174242760589981671e+00,-8.377521829764472683e-01
1.483999999999999986e+01,1.291913264396807648e+00,-8.250802935352616885e-01
1.484999999999999964e+01,1.407664450892722741e+00,-8.112412956425624211e-01
1.485999999999999943e+01,1.521321919788999111e+00,-7.962552544729021298e-01
1.487000000000000099e+01,1.632715273149232260e+00,-7.801439591919564487e-01
1.488000000000000078e+01,1.741678380251165947e+00,-7.629308816087030376e-01
1.489000000000000057e+01,1.848049633373060274e+00,-7.446411322243303710e-01
1.490000000000000036e+01,1.951672194116413905e+00,-7.253014137706313980e-01
1.491000000000000014e+01,2.052394229897881672e+00,-7.049399723343083846e-01
1.491999999999999993e+01,2.150069140263640932e+00,-6.835865461672493426e-01
1.492999999999999972e+01,2.244555772701033902e+00,-6.612723122861744462e-01
1.493999999999999950e+01,2.335718627643771583e+00,-6.380298309681990965e-01
1.495000000000000107e+01,2.423428052389160925e+00,-6.138929882517787373e-01
1.496000000000000085e+01,2.507560423667944960e+00,-5.888969365552417790e-01
1.497000000000000064e+01,2.587998318630221561e+00,-5.630780335274995219e-01
1.498000000000000043e+01,2.664630674033187319e+00,-5.364737792479312706e-01
1.499000000000000021e+01,2.737352933439870739e+00,-5.091227518943147734e-01
1.500000000000000000e+01,2.806067182260809645e+00,-4.810645419995599470e-01
1.500999999999999979e+01,2.870682270493942312e+00,-4.523396854195349537e-01
1.501999999999999957e+01,2.931113923041019476e+00,-4.229895951356088535e-01
1.503000000000000114e+01,2.987284837502262036e+00,-3.930564920166358389e-01
1.504000000000000092e+01,3.039124769374005552e+00,-3.625833346660031209e-01
1.505000000000000071e+01,3.086570604597353551e+00,-3.316137484798951096e-01
1.506000000000000050e+01,3.129566419428613244e+00,-3.001919540435140643e-01
1.507000000000000028e+01,3.168063527625408327e+00,-2.683626949919926119e-01
1.508000000000000007e+01,3.202020514964873499e+00,-2.361711654627900447e-01
1.508999999999999986e+01,3.231403261132740568e+00,-2.036629372660507808e-01
1.509999999999999964e+01,3.256184949044396149e+00,-1.708838868989138726e-01
1.510999999999999943e+01,3.276346061680852628e+00,-1.378801225290363641e-01
1.512000000000000099e+01,3.291874366543943609e+00,-1.046979110716552697e-01
1.513000000000000078e+01,3.302764887856497467e+00,-7.138360548340194622e-02
1.514000000000000057e+01,3.309019866653756026e+00,-3.798357239459937418e-02
1.515000000000000036e+01,3.310648708932763640e+00,-4.544120200415613375e-03
1.516000000000000014e+01,3.307667922046290343e+00,2.888857227073082790e-02
1.516999999999999993e+01,3.300101039547179482e+00,6.226852639494934172e-02
1.517999999999999972e+01,3.287978534707868050e+00,9.555003358247582401e-02
1.518999999999999950e+01,3.271337722958136851e+00,1.286877241870569843e-01
1.520000000000000107e+01,3.250222653501712244e+00,1.616366353856132920e-01
1.521000000000000085e+01,3.224683990389618060e+00,1.943522779213212592e-01
1.522000000000000064e+01,3.194778883344378428e+00,2.267907016062424286e-01
1.523000000000000043e+01,3.160570828645223429e+00,2.589085594824416248e-01
1.524000000000000021e+01,3.122129520399250069e+00,2.906631705439152169e-01
1.525000000000000000e+01,3.079530692538160253e+00,3.220125809248535198e-01
1.525999999999999979e+01,3.032855951893674629e+00,3.529156234632639388e-01
1.526999999999999957e+01,2.982192602717722352e+00,3.833319755525721462e-01
1.528000000000000114e+01,2.927633463025657079e+00,4.132222151975457614e-01
1.529000000000000092e+01,2.869276673152175050e+00,4.425478751946861355e-01
1.530000000000000071e+01,2.807225496920025876e+00,4.712714953612984203e-01
1.531000000000000050e+01,2.741588115831721240e+00,4.993566727413084050e-01
1.532000000000000028e+01,2.672477416703060271e+00,5.267681097202336904e-01
1.533000000000000007e+01,2.600010773165669420e+00,5.534716599858287012e-01
1.533999999999999986e+01,2.524309821472995097e+00,5.794343722752732795e-01
1.534999999999999964e+01,2.445500231050587558e+00,6.046245318541426661e-01
1.535999999999999943e+01,2.363711470237236156e+00,6.290116996768331248e-01
1.537000000000000099e+01,2.279076567668198550e+00,6.525667491826159239e-01
1.538000000000000078e+01,2.191731869755775719e+00,6.752619006859872375e-01
1.539000000000000057e+01,2.101816794725245074e+00,6.970707533246438548e-01
1.540000000000000036e+01,2.009473583666894214e+00,7.179683145328559224e-01
1.541000000000000014e+01,1.914847049065643958e+00,7.379310270127700244e-01
1.541999999999999993e+01,1.818084321270644566e+00,7.569367931807030603e-01
1.542999999999999972e+01,1.719334593366735220e+00,7.749649970701414370e-01
1.543999999999999950e+01,1.618748864908416962e+00,7.919965236777686268e-01
1.545000000000000107e+01,1.516479684975044151e+00,8.080137757434404655e-01
1.546000000000000085e+01,1.412680895003179060e+00,8.230006879595832547e-01
1.547000000000000064e+01,1.307507371847977495e+00,8.369427386100904975e-01
1.548000000000000043e+01,1.201114771521737623e+00,8.498269586431907996e-01
1.549000000000000021e+01,1.093659274051777430e+00,8.616419381873100525e-01
1.550000000000000000e+01,9.852973298943012992e-01,8.723778305232920971e-01
1.550999999999999979e+01,8.761854083338889154e-01,8.820263535306847036e-01
1.551999999999999957e+01,7.664797482908785042e-01,8.905807886300602938e-01
1.553000000000000114e+01,6.563361119506705421e-01,8.980359772475210445e-01
1.554000000000000092e+01,5.459095416201584783e-01,9.043883148316269605e-01
1.555000000000000071e+01,4.353541202065756011e-01,9.096357424570125083e-01
1.556000000000000050e+01,3.248227357044637387e-01,9.137777360528195336e-01
1.557000000000000028e+01,2.144668500649782317e-01,9.168152932979185543e-01
1.558000000000000007e+01,1.044362728106591476e-01,9.187509182285485965e-01
1.558999999999999986e+01,-5.121060253330256273e-03,9.195886036075870962e-01
1.559999999999999964e+01,-1.140593028930716457e-01,9.193338111081070796e-01
1.561000000000000121e+01,-2.222349085395336488e-01,9.179934493671957352e-01
1.562000000000000099e+01,-3.295068343101394959e-01,9.155758499691992736e-01
1.563000000000000078e+01,-4.357367386607950976e-01,9.120907414205967623e-01
1.564000000000000057e+01,-5.407891723848425869e-01,9.075492211816204025e-01
1.565000000000000036e+01,-6.445317626908142472e-01,9.019637258224941778e-01
1.566000000000000014e+01,-7.468353901058284450e-01,8.953479993747630594e-01
1.566999999999999993e+01,-8.475743579671179972e-01,8.877170599506505333e-01
1.567999999999999972e+01,-9.466265542801410859e-01,8.790871647056661686e-01
1.568999999999999950e+01,-1.043873605737779542e+00,8.694757732218286739e-01
1.570000000000000107e+01,-1.139201023711686744e+00,8.589015093908316523e-01
1.571000000000000085e+01,-1.232498342043248485e+00,8.473841218783090268e-01
1.572000000000000064e+01,-1.323659246478821494e+00,8.349444432519509407e-01
1.573000000000000043e+01,-1.412581695610230170e+00,8.216043478577578218e-01
1.574000000000000021e+01,-1.499168033199136829e+00,8.073867085299633040e-01
1.575000000000000000e+01,-1.583325091780664273e+00,7.923153522213164379e-01
1.575999999999999979e+01,-1.664964287458909453e+00,7.764150146413707487e-01
1.576999999999999957e+01,-1.744001705824104853e+00,7.597112939912080698e-01
1.578000000000000114e+01,-1.820358178938374039e+00,7.422306038836447017e-01
1.579000000000000092e+01,-1.893959353353944053e+00,7.240001255384355128e-01
1.580000000000000071e+01,-1.964735749144954191e+00,7.050477593421933253e-01
1.581000000000000050e+01,-2.032622809950395570e+00,6.854020758629688626e-01
1.582000000000000028e+01,-2.097560944042824005e+00,6.650922664092551173e-01
1.583000000000000007e+01,-2.159495556453782328e+00,6.441480932230244649e-01
1.583999999999999986e+01,-2.218377072203129075e+00,6.225998393959922828e-01
1.584999999999999964e+01,-2.274160950695636174e+00,6.004782585977508358e-01
1.586000000000000121e+01,-2.326807691363836028e+00,5.778145247037018706e-01
1.587000000000000099e+01,-2.376282830651572198e+00,5.546401814098771421e-01
1.588000000000000078e+01,-2.422556930447992585e+00,5.309870919206317597e-01
1.589000000000000057e+01,-2.465605558096113370e+00,5.068873887941637291e-01
1.590000000000000036e+01,-2.505409258114831061e+00,4.823734240293613418e-01
1.591000000000000014e+01,-2.541953515786974371e+00,4.574777194761048271e-01
1.591999999999999993e+01,-2.575228712779569662e+00,4.322329176495245395e-01
1.592999999999999972e+01,-2.605230074975583676e+00,4.066717330270012143e-01
1.593999999999999950e+01,-2.631957612708918148e+00,3.808269039048312044e-01
1.595000000000000107e+01,-2.655416053606582949e+00,3.547311448895014152e-01
1.596000000000000085e+01,-2.675614768253474551e+00,3.284171000964536402e-01
1.597000000000000064e+01,-2.692567688906276402e+00,3.019172971269073469e-01
1.598000000000000043e+01,-2.706293221493336176e+00,2.752641018911617388e-01
1.599000000000000021e+01,-2.716814151147469047e+00,2.484896743442101541e-01
1.600000000000000000e+01,-2.724157541527748805e+00,2.216259251970866262e-01
1.601000000000000156e+01,-2.728354628195212683e+00,1.947044736647195462e-01
1.601999999999999957e+01,-2.729440706315415355e+00,1.677566063084237058e-01
1.603000000000000114e+01,-2.727455012968363235e+00,1.408132370282525470e-01
1.603999999999999915e+01,-2.722440604353067783e+00,1.139048682579025806e-01
1.605000000000000071e+01,-2.714444228180347807e+00,8.706155341148325011e-02
1.605999999999999872e+01,-2.703516191553003267e+00,6.031286062907376122e-02
1.607000000000000028e+01,-2.689710224637392955e+00,3.368783786436957417e-02
1.608000000000000185e+01,-2.673083340434851962e+00,7.214979355256168070e-03
1.608999999999999986e+01,-2.653695690964903875e+00,-1.907780648548540459e-02
1.610000000000000142e+01,-2.631610420175228171e+00,-4.516322772493819304e-02
1.610999999999999943e+01,-2.606893513895819581e+00,-7.101463807903651837e-02
1.612000000000000099e+01,-2.579613647156131506e+00,-9.660606456804832209e-02
1.612999999999999901e+01,-2.549842029185503733e+00,-1.219122336334995671e-01
1.614000000000000057e+01,-2.517652246416986372e+00,-1.469085956952640437e-01
1.614999999999999858e+01,-2.483120103815082302e+00,-1.715713481301675003e-01
1.616000000000000014e+01,-2.446323464846352991e+00,-1.958774566572266673e-01
1.617000000000000171e+01,-2.407342090411059843e+00,-2.198046751172654245e-01
1.617999999999999972e+01,-2.366257477051254554e+00,-2.433315636383205360e-01
1.619000000000000128e+01,-2.323152694748424452e+00,-2.664375051810705664e-01
1.619999999999999929e+01,-2.278112224620533866e+00,-2.891027204616589685e-01
1.621000000000000085e+01,-2.231221796823952275e+00,-3.113082812526329901e-01
1.621999999999999886e+01,-2.182568228962106005e+00,-3.330361220653070831e-01
1.623000000000000043e+01,-2.132239265296785646e+00,-3.542690502203530434e-01
1.624000000000000199e+01,-2.080323417053492108e+00,-3.749907543158556011e-01
1.625000000000000000e+01,-2.026909804105295088e+00,-3.951858111053937472e-01
1.626000000000000156e+01,-1.972087998313723389e+00,-4.148396908012399464e-01
1.626999999999999957e+01,-1.915947868798212106e+00,-4.339387608205439451e-01
1.628000000000000114e+01,-1.858579429397541283e+00,-4.524702879952736678e-01
1.628999999999999915e+01,-1.800072688579853697e+00,-4.704224392689051459e-01
1.630000000000000071e+01,-1.740517502048311016e+00,-4.877842809057969520e-01
1.630999999999999872e+01,-1.680003428281989564e+00,-5.045457762411931224e-01
1.632000000000000028e+01,-1.618619587241264313e+00,-5.206977820025600057e-01
1.633000000000000185e+01,-1.556454522458797562e+00,-5.362320432348108845e-01
1.633999999999999986e+01,-1.493596066726277982e+00,-5.511411868644814360e-01
1.635000000000000142e+01,-1.430131211577772454e+00,-5.654187139397520712e-01
1.635999999999999943e+01,-1.366145980760209433e+00,-5.790589905851872832e-01
1.637000000000000099e+01,-1.301725307870124304e+00,-5.920572377120890684e-01
1.637999999999999901e+01,-1.236952918326242212e+00,-6.044095195268164300e-01
1.639000000000000057e+01,-1.171911215834979814e+00,-6.161127308813725278e-01
1.639999999999999858e+01,-1.106681173496254722e+00,-6.271645835117746204e-01
1.641000000000000014e+01,-1.041342229684067533e+00,-6.375635912114260284e-01
1.642000000000000171e+01,-9.759721888263497291e-01,-6.473090539877276450e-01
1.642999999999999972e+01,-9.106471271956264601e-01,-6.564010412515837167e-01
