time,input_base_ax,input_base_vx,base_vx,base_ax,base_xdisp,middle_vx,middle_ax,middle_xdisp,surface_vx,surface_ax,surface_xdisp,base_strain,base_shear_stress,middle_strain,middle_shear_stress
14.16,-2.29534816129,0.385826802396,0.393067003799,-2.09561810206,0.0612511819087,0.385217302497,-2.23509096616,0.0618244658928,0.388859967841,-2.03629554019,0.0620596428523,9.03224856215e-05,45161.0730586,4.34789787752e-05,21549.8885631
14.18,-2.45564550068,0.338980949396,0.345958188018,-2.3554407891,0.0684941857201,0.337800391045,-2.37084557262,0.0691120639353,0.344719441908,-2.20702629663,0.0693605824823,9.56797195308e-05,47839.6961488,4.97285556154e-05,25510.735358
14.2,-2.60086532262,0.289078517541,0.294017295238,-2.59704463898,0.0747649952924,0.288026792397,-2.48867993239,0.0754279714101,0.296686009881,-2.40167160137,0.0756866816941,9.96491346004e-05,49824.4560106,5.54092360999e-05,29018.6818523
14.22,-2.72993621331,0.236431908491,0.238066123384,-2.79755859271,0.0800066391338,0.236106195383,-2.59602985075,0.0807130103179,0.244534547326,-2.60757312777,0.0809794137193,0.000102569793729,51284.8656571,5.97877256114e-05,31540.7436339
14.24,-2.84190024034,0.181373826581,0.179262292486,-2.94019154492,0.0841690433773,0.182146358294,-2.69799185446,0.0849143898374,0.188397127306,-2.80687100099,0.0851872980016,0.000104870943582,52435.522592,6.24355320924e-05,32779.0333368
14.26,-2.93591985566,0.124254938988,0.118871510971,-3.01953907577,0.087209154428,0.126156854529,-2.79947518824,0.0879866726742,0.128822477279,-2.97873250135,0.0882659038337,0.000107055635093,53527.932267,6.32656204934e-05,32710.1943482
14.28,-3.01128383273,0.0654414074352,0.0580554587228,-3.0408026124,0.0890907591357,0.0681629843206,-2.89969351042,0.0898917570219,0.0666670197007,-3.10777287892,0.0901780265139,0.000109458113402,54729.2074464,6.25780141604e-05,31604.9992512
14.3,-3.06741219883,0.00531231116395,-0.00234576312113,-3.0200610922,0.0897844878707,0.00824791408709,-2.99575351168,0.0905991941842,0.00303833751024,-3.18143410953,0.090893183558,0.000112192999212,56096.65482,6.09137506393e-05,29924.1167942
14.32,-3.10386013199,-0.0557430184235,-0.061904862521,-2.97795497,0.0892678228116,-0.0533103715228,-3.0779142805,0.0900863298471,-0.06092434634,-3.19813419252,0.090388110305,0.000115061711579,57530.9809982,5.89392519755e-05,28214.4022146
14.34,-3.12032080183,-0.117327730516,-0.120631404942,-2.93632712104,0.0875253946466,-0.116059612658,-3.13746205677,0.0883389305354,-0.124161535523,-3.16185945918,0.0886473880577,0.000117671745796,58835.934381,5.72858821962e-05,26973.3034875
14.36,-3.11662714232,-0.179040233793,-0.178850323416,-2.91094592374,0.0845493265816,-0.179347854026,-3.16441206838,0.0853514099037,-0.185948723905,-3.08935941911,0.0856641926054,0.000119528066504,59764.0083566,5.64189448826e-05,26540.236352
14.38,-3.09275255378,-0.240477000064,-0.237041673368,-2.90956749759,0.0803396595707,-0.242460165042,-3.15561555085,0.081126625338,-0.245926714247,-2.99889951711,0.0814403581821,0.000120162201238,60080.9909567,5.65325662897e-05,27014.5956412
14.4,-3.04881054016,-0.3012353713,-0.295606598419,-2.92824625256,0.0749047238057,-0.304650537992,-3.10951864749,0.0756753113671,-0.304178754381,-2.91260200668,0.0759858223148,0.000119220304026,59609.987016,5.74581006941e-05,28211.9819285
14.42,-2.98505329653,-0.360916348872,-0.354684968421,-2.9539185001,0.0682613783816,-0.365264387619,-3.03069248134,0.0690154780081,-0.361019218604,-2.84202321117,0.0693183752032,0.00011650596496,58252.8090274,5.87333439983e-05,29720.2953303
14.44,-2.90186926962,-0.41912734425,-0.414015384232,-2.96652079057,0.0604351696521,-0.423743018875,-2.92393156284,0.0611724966385,-0.416868752458,-2.79247669269,0.0614635038188,0.000112081447851,56040.5871776,5.96878427342e-05,30989.683512
14.46,-2.79977972254,-0.475484870906,-0.472919339735,-2.94519777516,0.0514601753511,-0.479703452787,-2.79802169558,0.052179156169,-0.471984089178,-2.75576683603,0.05245500627,0.000106238028173,53118.9435594,5.96894612358e-05,31506.3928626
14.48,-2.67943434211,-0.529617157882,-0.530375828295,-2.87282442799,0.0413787149622,-0.532918689958,-2.66076185859,0.0420760202418,-0.526384319885,-2.72001153535,0.0423346316264,9.95169269858e-05,49758.4700104,5.8252540978e-05,30899.4113329
14.5,-2.5416059342,-0.581166666329,-0.585197165898,-2.74106688013,0.0302406418455,-0.583324240805,-2.52027754235,0.0309108703591,-0.579721693667,-2.66686868912,0.0311518115367,9.24809801863e-05,46240.5703967,5.52131214165e-05,29058.0407891
14.52,-2.38718425896,-0.62979249128,-0.636238331694,-2.55205828981,0.0181026942197,-0.630926282401,-2.3801020798,0.0187385406661,-0.631318317518,-2.57983119252,0.0189622883089,8.56419974167e-05,42821.1377683,5.0669880333e-05,26111.9050498
14.54,-2.21716906386,-0.675172632029,-0.682593492077,-2.31775801917,0.00502764443738,-0.675713150145,-2.2393433872,0.0056202928717,-0.680197413391,-2.44395479367,0.00582797848137,7.92278798177e-05,39614.1091814,4.50192202925e-05,22427.2327062
14.56,-2.03266237733,-0.717006115699,-0.723739155399,-2.05728316613,-0.00891619795554,-0.717564528307,-2.09256890813,-0.00837583420124,-0.72524784967,-2.25252181394,-0.00818349007149,7.3263727791e-05,36632.021459,3.88014800415e-05,18489.349169
14.58,-1.83486013103,-0.755014959879,-0.759584286375,-1.79225654879,-0.0236555681134,-0.756212817992,-1.93241448422,-0.023175418743,-0.765427208577,-2.00896794538,-0.0229981506435,6.74971055388e-05,33748.653377,3.26673321099e-05,14831.4450684
14.6,-1.62504318222,-0.788945961613,-0.790428043108,-1.54218783665,-0.0391124523277,-0.7912719445,-1.7529563254,-0.0386978082349,-0.799969367239,-1.72710793309,-0.0385364534998,6.15891051387e-05,30794.5652618,2.71583436647e-05,11873.2568004
14.62,-1.40456781142,-0.8185723015,-0.816811692085,-1.31918244884,-0.0552044509358,-0.822263820682,-1.5495938091,-0.0548574839034,-0.828552027443,-1.42913301022,-0.0547137030434,5.50741252917e-05,27536.9846014,2.26273696814e-05,9844.91246474
14.64,-1.1748557732,-0.843694953175,-0.839335807042,-1.12620574785,-0.0718448555411,-0.848699717141,-1.32179482298,-0.0715648800163,-0.851276465713,-1.13622191348,-0.0714414309706,4.75569323719e-05,23778.322551,1.90854838712e-05,8695.18902332
14.66,-0.937383979713,-0.864143890032,-0.858453711429,-0.955895219368,-0.0889429321152,-0.870105460396,-1.07028716275,-0.0887274578642,-0.868616741077,-0.867013768233,-0.0886275537949,3.87321499133e-05,19365.9056435,1.62625386708e-05,8136.66120261
14.68,-0.69367389844,-0.879779082664,-0.874328799438,-0.793754400475,-0.10640409908,-0.886124772652,-0.800965612791,-0.10624984321,-0.881194637064,-0.628894799346,-0.106176777096,2.85871504358e-05,14293.4199401,1.36659312474e-05,7710.56155409
14.7,-0.44528074583,-0.890491282103,-0.886754204124,-0.621270234278,-0.124130469522,-0.896541718132,-0.520847274021,-0.124034377992,-0.889673761023,-0.423956197921,-0.12399055436,1.73793349798e-05,8689.5581085,1.07675056052e-05,6936.10267516
14.72,-0.193782558959,-0.896202585624,-0.895198578836,-0.42221873559,-0.142021521956,-0.901367808363,-0.241304511513,-0.141981602285,-0.89451565239,-0.242094568355,-0.141968100623,5.63297191269e-06,2816.44607481,7.11299433143e-06,5416.34544868
14.74,0.0592307733372,-0.896866783464,-0.898913630071,-0.185752561774,-0.159975084412,-0.900776145913,0.0295831224727,-0.15999120222,-0.895930753362,-0.0707550485999,-0.160007547893,-6.04243206709e-06,-3021.17297776,2.42607281559e-06,2936.13455977
14.76,0.3121684395,-0.89246948647,-0.897120246819,0.0896691626281,-0.177888371583,-0.8950802418,0.284795205655,-0.177962640568,-0.893713931381,0.110841099011,-0.178007092487,-1.70959870204e-05,-8547.87104343,-3.34029961574e-06,-496.114831306
14.78,0.563449515804,-0.883028036252,-0.889184777998,0.396773441039,-0.195659002191,-0.884588870695,0.524568555247,-0.195795398262,-0.887351002594,0.318146439395,-0.195865493265,-2.71442488056e-05,-13571.9499005,-9.98708528155e-06,-4644.43717435
14.8,0.811513582015,-0.868591200976,-0.874790302042,0.719723797803,-0.213185925548,-0.869581916035,0.750347733006,-0.213389106093,-0.876065504399,0.564274909721,-0.213482060201,-3.60371028038e-05,-18018.3720456,-1.70774816761e-05,-9086.75331181
14.82,1.05483106849,-0.849238661447,-0.854011410618,1.0389445712,-0.230370126116,-0.850222652722,0.967963165634,-0.230643761193,-0.859122892264,0.84713060675,-0.230757124188,-4.38238603019e-05,-21911.7967793,-2.40564736713e-05,-13321.6875352
14.84,1.2919132643,-0.825080293545,-0.827321677421,1.33448665983,-0.247115276485,-0.826595802432,1.18134251452,-0.247460785322,-0.835981207179,1.15708425425,-0.247592656037,-5.08021841868e-05,-25401.039119,-3.03565004099e-05,-16879.8114054
14.86,1.5213219197,-0.796255254485,-0.79548704407,1.59173166757,-0.263328055674,-0.798674413501,1.39606944654,-0.263743941149,-0.806512200785,1.4734503197,-0.263893627975,-5.73956678858e-05,-28697.8694685,-3.55954602403e-05,-19466.776866
14.88,1.74167838016,-0.762930881622,-0.759413669148,1.80366874613,-0.278918463103,-0.766379492304,1.61474605989,-0.279400534997,-0.770991717067,1.7760241859,-0.279568356414,-6.41310443875e-05,-32065.6313975,-3.96182815119e-05,-21012.4307324
14.9,1.95167219403,-0.725301413786,-0.719950921057,1.97313740454,-0.293799822678,-0.729597871563,1.83908103704,-0.294341626934,-0.730099689343,2.04460138623,-0.294528993536,-7.13781787203e-05,-35689.2451105,-4.25614324993e-05,-21700.2121583
14.92,2.15006914018,-0.683586546185,-0.67773993408,2.11054934884,-0.307889037242,-0.688285045979,2.06564127921,-0.308482703042,-0.684776299171,2.26616950859,-0.308691065128,-7.93158533351e-05,-39658.0960791,-4.4717252147e-05,-21871.9561846
14.94,2.33571862757,-0.638029830987,-0.633107432923,2.23162505787,-0.321106753432,-0.642529356819,2.28778445798,-0.321743863093,-0.636082722803,2.43467881843,-0.321974348346,-8.77598681384e-05,-43880.080212,-4.65158798202e-05,-21969.7247687
14.96,2.5075604236,-0.588896936576,-0.586054336394,2.35265482647,-0.333377981972,-0.592604667702,2.49623445588,-0.334050950612,-0.585008290691,2.55372160561,-0.334303388474,-9.63339751275e-05,-48167.0723031,-4.83651902942e-05,-22398.5299637
14.98,2.66463067397,-0.53647377927,-0.536320826767,2.48667548132,-0.344632641772,-0.538955780634,2.68244435339,-0.345335851114,-0.532267046178,2.63706222565,-0.345608969316,-0.000104475354091,-52237.6719153,-5.06374675816e-05,-23470.3561998
15,2.8060671822,-0.481064542023,-0.483525453621,2.63976865731,-0.354806413029,-0.482133351639,2.84112144975,-0.355536998877,-0.478185851866,2.70405971561,-0.355828113231,-0.000111670494487,-55835.1475716,-5.35065502789e-05,-25290.2232798
15.02,2.93111392299,-0.42298959516,-0.427333205723,2.80961239493,-0.363841342228,-0.422738116014,2.96976178126,-0.364598789491,-0.422651194642,2.77673286121,-0.364904422877,-0.000117443344874,-58721.5038777,-5.69545812123e-05,-27756.4671051
15.04,3.03912476933,-0.362583334692,-0.367611008996,2.98610983631,-0.371686579344,-0.361338042434,3.07000367898,-0.372471653188,-0.365277354422,2.868692011,-0.372787574515,-0.000121530443249,-60765.0314689,-6.06962118673e-05,-30543.0048433
15.06,3.12956641939,-0.30019195407,-0.304546549236,3.15322298801,-0.37829879975,-0.298456678593,3.1440681921,-0.379112009688,-0.305549862421,2.98637460006,-0.379434052327,-0.000123869369361,-61934.5229454,-6.4312750127e-05,-33214.4310484
15.08,3.20202051494,-0.23617116549,-0.238673367645,3.29365907959,-0.383642572271,-0.234497830023,3.19794242849,-0.384483071038,-0.243106558316,3.12216520524,-0.384807552166,-0.000124707787526,-62353.7969044,-6.73283259127e-05,-35317.7472464
15.1,3.25618494902,-0.170883886927,-0.170825774543,3.39237965508,-0.387690342687,-0.169761187902,3.23683210606,-0.388555202129,-0.177827194918,3.26396816992,-0.388879692819,-0.000124510441432,-62255.2061427,-6.93841192997e-05,-36525.9608671
15.12,3.29187436653,-0.1046979111,-0.10199970242,3.44130360618,-0.390422246952,-0.104395346599,3.26829206517,-0.391306202187,-0.110004960584,3.3911117167,-0.391629641844,-0.000123865022364,-61932.5803612,-7.02764209606e-05,-36691.4060761
15.14,3.30901986665,-0.0379835724234,-0.033209804724,3.4394948848,-0.391825716512,-0.0385014236846,3.29469614571,-0.392721156446,-0.0402849019068,3.48600293387,-0.393043666827,-0.000123281901152,-61641.0909902,-6.99979677134e-05,-35881.3396725
15.16,3.30766792205,0.0288885722418,0.0346876211283,3.39487129262,-0.391895083993,0.0278405381751,3.31709809299,-0.392792496293,0.0303066161256,3.52957590163,-0.393114798454,-0.000123049234346,-61524.8006334,-6.87100244957e-05,-34343.678267
15.18,3.28797853472,0.0955500335535,0.101095252889,3.32038158806,-0.390631336321,0.0944355945672,3.32975281961,-0.391520405545,0.100579581558,3.51364827162,-0.391843082649,-0.000123195960794,-61598.162347,-6.67087374172e-05,-32450.7088764
15.2,3.25022265352,0.161636635357,0.165747004691,3.2325875901,-0.38804196178,0.160990235758,3.32773205957,-0.388913096434,0.169318809217,3.43696138298,-0.389236217841,-0.000123489321182,-61744.7899344,-6.43862984394e-05,-30621.7828474
15.22,3.19477888337,0.226790701578,0.228659897774,3.14564465415,-0.384141026073,0.227062451282,3.30361077621,-0.384986904832,0.235586744013,3.3133967398,-0.385309510968,-0.000123551318546,-61775.6964354,-6.21213282196e-05,-29215.0824722
15.24,3.12212952043,0.290663170516,0.290060728125,3.07004151754,-0.3789492113,0.292148158319,3.25428535183,-0.379765476879,0.298826969812,3.16201128992,-0.380085660262,-0.000122871361854,-61435.6150229,-6.02122546405e-05,-28450.4847382
15.26,3.03285595194,0.352915623436,0.350223760382,3.0081516129,-0.372494067209,0.355671844483,3.1761843082,-0.373279199248,0.358961103909,3.0067067049,-0.373593781705,-0.000120976806118,-60488.2547019,-5.87382372218e-05,-28323.111803
15.28,2.92763346307,0.413222215171,0.409335896559,2.95560680885,-0.364810083346,0.417067650485,3.06979030013,-0.365564392212,0.41626342076,2.86511584253,-0.365869516681,-0.000117467581116,-58733.600968,-5.76050645262e-05,-28636.1825418
15.3,2.80722549698,0.471271495336,0.467358134125,2.90111187832,-0.355938866733,0.475797682486,2.93650160004,-0.356663490285,0.471230565067,2.74835721538,-0.356954830549,-0.000112238651754,-56119.1403425,-5.65322106919e-05,-29031.7811958
15.32,2.67247741677,0.526768109695,0.523979212765,2.831053932,-0.345928911106,0.531441334645,2.78218260795,-0.346624687566,0.524373451341,2.65714431369,-0.346898630019,-0.000105450512737,-52725.1144374,-5.52233539422e-05,-29130.1876354
15.34,2.52430982154,0.579434372252,0.578618479281,2.7319633258,-0.334835300231,0.583726355946,2.61425106507,-0.33550196699,0.576051657385,2.58391030221,-0.335755870879,-9.75966587694e-05,-48798.2615619,-5.336066039e-05,-28584.8480905
15.36,2.36371147031,0.629011699655,0.630514463013,2.5947991866,-0.322718928666,0.632540273781,2.44069589173,-0.323354182592,0.626328009517,2.51381760662,-0.32358708277,-8.92586897571e-05,-44629.3703002,-5.07473936254e-05,-27201.4117248
15.38,2.19173186984,0.675261900665,0.678852471643,2.41690043152,-0.309645788107,0.677887050522,2.26733883709,-0.310244919523,0.674858298802,2.42651446422,-0.310456974284,-8.10412392775e-05,-40520.7386748,-4.72535681478e-05,-24933.6105542
15.4,2.00947358375,0.717968314514,0.722904530938,2.20260296475,-0.295686041924,0.71979893786,2.09559436689,-0.296242089552,0.720918032027,2.30298666125,-0.296434542419,-7.33459061361e-05,-36673.1400307,-4.29311292412e-05,-21937.4033169
15.42,1.81808432136,0.756936793163,0.762159005069,1.96272370656,-0.280913374383,0.758293205521,1.92471338307,-0.281418375862,0.76349122893,2.12865984517,-0.281592704231,-6.64017740983e-05,-33201.0923367,-3.79453416136e-05,-18503.2793396
15.44,1.618748865,0.791996523662,0.796387381068,1.71141879993,-0.265404290979,0.793305685386,1.75062399324,-0.265850855088,0.801535471897,1.90221214836,-0.266008608836,-6.01609987987e-05,-30080.6652275,-3.26264957678e-05,-15031.8009727
15.46,1.4126808951,0.823000687946,0.825669909572,1.46412642523,-0.249237719702,0.824721455142,1.57078848779,-0.249620576322,0.834170157615,1.63173428591,-0.249762618377,-5.43786686446e-05,-27189.4165191,-2.73189921356e-05,-11898.0570452
15.48,1.20111477162,0.849826958631,0.850315164105,1.23226272662,-0.232494646345,0.852324078484,1.38013116714,-0.232811340655,0.860918351372,1.33740968782,-0.232937618852,-4.85923198224e-05,-24296.1416745,-2.23324203465e-05,-9378.45702776
15.5,0.985297329997,0.872377830513,0.870768430643,1.02266332695,-0.215258006523,0.875855999387,1.17659604513,-0.21550893963,0.881713203166,1.03974258974,-0.215618096197,-4.22742790009e-05,-21137.0313297,-1.78239300407e-05,-7559.54919582
15.52,0.766479748395,0.890580788622,0.887454306441,0.834293789859,-0.197612602783,0.894990642902,0.956732175741,-0.197800531445,0.896935558992,0.761117791308,-0.197890179114,-3.49605689277e-05,-17480.1141922,-1.38160182943e-05,-6345.77822884
15.54,0.545909541726,0.904388314826,0.900678781946,0.66122377525,-0.179645034441,0.909454819296,0.723208819716,-0.179774372478,0.90723835976,0.515140038394,-0.179841651898,-2.64306173117e-05,-13215.1133526,-1.02119382283e-05,-5491.90810512
15.56,0.32482273581,0.913777736049,0.910521134743,0.492117639883,-0.161443444139,0.919039271788,0.479222624594,-0.161519315097,0.913466219201,0.311392972029,-0.16156163926,-1.67823704619e-05,-8391.00707704,-6.83841248733e-06,-4675.48768419
15.58,0.104436272917,0.918750918227,0.91684181838,0.316034181848,-0.143097002091,0.923713521164,0.233712468795,-0.143123960511,0.916388372014,0.146107640652,-0.143139758544,-6.38343894932e-06,-3191.60244211,-3.49449143178e-06,-3578.43003412
15.6,-0.114059302788,0.919333811108,0.91930126622,0.122972391988,-0.12469523323,0.923570384422,-0.00715683709914,-0.124676009383,0.91656376091,0.00876944478831,-0.124664883953,4.21338466744e-06,2106.71350726,4.91865287389e-08,-1942.34892511
15.62,-0.329506834206,0.915575849972,0.917472347105,-0.0914459557541,-0.106327146834,0.918842190297,-0.236409706233,-0.106261783853,0.914122744309,-0.122050830037,-0.106224748772,1.44409743648e-05,7220.40140196,3.95538777559e-06,349.458512594
15.64,-0.540789172282,0.907549221186,0.910937696726,-0.326732518967,-0.0880804493819,0.909797642355,-0.452227397127,-0.0879665411299,0.908788849699,-0.266694730505,-0.0879055861679,2.37675110396e-05,11883.5846634,8.31462874812e-06,3258.69232651
15.66,-0.746835390005,0.895347999381,0.899427169753,-0.575526348616,-0.070040671598,0.896743393895,-0.652712422972,-0.0698743660799,0.899924411974,-0.443221886225,-0.0697924744806,3.18532618738e-05,15926.4230935,1.30367050139e-05,6559.96865047
15.68,-0.946626554182,0.879087164714,0.882892873568,-0.826714809242,-0.0522905547471,0.879956072013,-0.839366094099,-0.0520681491954,0.886778276449,-0.657306776248,-0.051968449161,3.8549719636e-05,19274.6709704,1.79497007509e-05,9933.58967157
15.7,-1.13920102362,0.858901509401,0.861550794463,-1.06710395526,-0.0349094321565,0.859673385103,-1.01413434553,-0.0346285490766,0.868677110526,-0.905058296177,-0.0345140343169,4.40441646315e-05,22021.9569559,2.27792211683e-05,13014.0931949
15.72,-1.32365924639,0.834944443264,0.835848787982,-1.28510032407,-0.0179730401942,0.836043702312,-1.18148413953,-0.0176335346647,0.845233623671,-1.17217434273,-0.0175060043524,4.87415051484e-05,24370.7151752,2.73130179609e-05,15528.7675905
15.74,-1.49916803311,0.807386708544,0.806386624444,-1.47310817688,-0.00155338005281,0.809117340702,-1.34631808051,-0.00115760020985,0.816442004125,-1.43958097733,-0.00101771124055,5.3243148696e-05,26621.6302151,3.13538829778e-05,17317.010782
15.76,-1.66496428738,0.776415014657,0.773808413097,-1.62891056739,0.0142810534216,0.778875554229,-1.51208932367,0.0147280862643,0.782721336743,-1.68603336909,0.0148811158049,5.80576839828e-05,29028.9802198,3.48211620844e-05,18396.2493547
15.78,-1.82035817886,0.742230603901,0.738681315825,-1.75635486357,0.0294652450953,0.74528003698,-1.67977586244,0.0299563132824,0.744883749141,-1.89187938011,0.0301237831949,6.35447769061e-05,31772.5811447,3.76579592225e-05,18901.3970038
15.8,-1.96473574907,0.705047759361,0.701421894175,-1.86297108254,0.0439375450704,0.708368830169,-1.84556034056,0.0444641250824,0.703984589832,-2.04495796545,0.0446475692829,6.9736345619e-05,34868.3746313,3.9924049123e-05,19090.606727
15.82,-2.09756094398,0.66509226643,0.662235409068,-1.95932425535,0.0576399278928,0.66826637255,-2.00512288095,0.0581938336911,0.661142036895,-2.14212764688,0.0583941210114,7.64476298952e-05,38223.9714232,4.17328650127e-05,19256.4548331
15.84,-2.21837707214,0.622599839418,0.621140766784,-2.05473211421,0.0705182270472,0.625226966361,-2.15197030944,0.071093094094,0.617255113539,-2.19434616777,0.071310345996,8.3250800527e-05,41625.4656375,4.32934427056e-05,19688.8701411
15.86,-2.32680769131,0.577814524727,0.57800779453,-2.15664861267,0.0825226510684,0.579569679168,-2.28286435966,0.0831149255214,0.572864575743,-2.21952688981,0.0833480073592,8.96337050956e-05,44816.8085384,4.47949717539e-05,20570.4948387
15.88,-2.4225569304,0.530987091945,0.532672042367,-2.26678760818,0.0936082169559,0.53170969282,-2.3929993174,0.0942170301634,0.528024389294,-2.24200932246,0.0944636420972,9.50228966158e-05,47511.310071,4.63791622839e-05,21942.1114134
15.9,-2.50540925807,0.482373424055,0.485015184544,-2.38284289116,0.103735326627,0.482079529795,-2.48150815126,0.1043616915,0.482436581304,-2.27939039952,0.104618384803,9.89628542016e-05,49481.2343531,4.8081038262e-05,23678.1390271
15.92,-2.57522871274,0.432232917676,0.435076299372,-2.49694425859,0.112870186069,0.431151589233,-2.54639702809,0.113515852864,0.435534725248,-2.34509280281,0.113778610431,0.000101215285476,50607.4428307,4.9850866524e-05,25534.8859525
15.94,-2.63195761268,0.380826903932,0.383080544193,-2.59978775895,0.120985096592,0.379326054807,-2.59127672132,0.121651496861,0.386750633668,-2.43920457899,0.121916494567,0.000101871903265,50935.7878612,5.15951828416e-05,27223.5217835
15.96,-2.67561476823,0.328417100124,0.329455701987,-2.68124211034,0.128058439184,0.326933957306,-2.61960487504,0.128745747095,0.335620599117,-2.55650172753,0.129010040219,0.000101330435036,50665.1243035,5.31877784793e-05,28478.5223985
15.98,-2.70629322148,0.275264101919,0.274764126345,-2.73457878208,0.134074379277,0.274158457731,-2.6387749788,0.134780607291,0.282028476471,-2.67960613234,0.13504266261,0.000100157966033,50078.9839588,5.45053030239e-05,29123.4102337
16,-2.72415754152,0.221625925226,0.21964062202,-2.75617521625,0.139022443679,0.221111706534,-2.65233755982,0.139742922657,0.226236695184,-2.78958906432,0.140002405603,9.89498124324e-05,49475.0068615,5.5387655835e-05,29082.6555424
16.02,-2.72944070631,0.167756606337,0.16468819775,-2.74762121351,0.142896979918,0.167843925573,-2.66338904808,0.143624425369,0.168978741804,-2.86289766905,0.143882104543,9.81391183943e-05,49069.739058,5.57249583684e-05,28421.2935094
16.04,-2.72244060436,0.113904868287,0.110401089855,-2.71435539476,0.145696801266,0.114435075892,-2.67044248402,0.146422441312,0.111285469317,-2.88466362435,0.146679446093,9.7981624525e-05,48991.0242109,5.54439289684e-05,27310.5635554
16.06,-2.70351619156,0.0603128606578,0.0570997581526,-2.66506658513,0.147424806674,0.060991453658,-2.67218111173,0.148139942993,0.0543308571973,-2.84773060598,0.148397617082,9.8448974611e-05,49224.671854,5.46078629539e-05,26023.8001127
16.08,-2.67308334045,0.00721497938385,0.00492014450793,-2.60898068224,0.148087908599,0.0076846246873,-2.66534144854,0.148785597017,-0.000873862337345,-2.76023597674,0.149044617246,9.93158152716e-05,49658.0146702,5.33248188426e-05,24833.160659
16.1,-2.6316104202,-0.0451632276966,-0.0461593383497,-2.55397414289,0.147696912537,-0.045255684843,-2.64701547652,0.148372761342,-0.0536409263825,-2.63835320226,0.148633024524,0.000100089248572,50044.6299114,5.17774821771e-05,23968.1814691
16.12,-2.57961364719,-0.0966060645402,-0.0962554995963,-2.50480806234,0.146266771172,-0.0975238266452,-2.61340709012,0.146919175469,-0.1037277243,-2.5043398959,0.147179055597,0.000100217072423,50108.4449792,5.00933292312e-05,23517.2934528
16.14,-2.51765224645,-0.146908595668,-0.145490342779,-2.46174215915,0.143816703846,-0.148745540128,-2.56108567413,0.144446320431,-0.151310314765,-2.37912952322,0.144703136537,9.91363225024e-05,49567.9977859,4.84072593464e-05,23451.6504273
16.16,-2.44632346489,-0.195877456631,-0.193917483319,-2.42135702698,0.140370525809,-0.198527303382,-2.48908816274,0.140979714893,-0.196890480063,-2.27900826492,0.141229832476,9.65610048465e-05,48280.3022917,4.67921559972e-05,23614.9139339
16.18,-2.3662574771,-0.243331563612,-0.241461622527,-2.3772069604,0.135956567184,-0.246505938253,-2.39893174354,0.136548363214,-0.241157144592,-2.21333322647,0.136788351826,9.24664898925e-05,46233.0506086,4.53279963366e-05,23805.87529
16.2,-2.27811222467,-0.289102720437,-0.287910890535,-2.32246340041,0.130607573351,-0.292428311407,-2.2961186577,0.131184565072,-0.284764496558,-2.18036759828,0.13141153204,8.7188126883e-05,43593.9210573,4.40073016742e-05,23790.8267486
16.22,-2.18256822902,-0.333036122041,-0.332922330282,-2.25057198738,0.124360137095,-0.336137681775,-2.18546851839,0.124923043459,-0.328163497655,-2.16995005486,0.125135377145,8.12120197652e-05,40605.9594156,4.27693113417e-05,23379.3666887
16.24,-2.08032341711,-0.374990754293,-0.376083183176,-2.1580426447,0.117254182773,-0.377591507041,-2.07269126332,0.117801020756,-0.371377160557,-2.1606831451,0.117998226344,7.51376122301e-05,37568.8658458,4.14608182641e-05,22442.7463144
16.26,-1.97208799838,-0.414839690779,-0.416967662073,-2.04422394484,0.109332219647,-0.416786415353,-1.95974541559,0.109858250425,-0.414002384064,-2.13126117535,0.110041106495,6.94851681493e-05,34742.7390972,3.99238418994e-05,20972.7767136
16.28,-1.85857942946,-0.452470287974,-0.455221893745,-1.91271158359,0.100638761889,-0.453777118874,-1.84953517605,0.101137534875,-0.455218973145,-2.06082945406,0.101307686603,6.466839214e-05,32334.4019488,3.80249971803e-05,19076.5473811
16.3,-1.74051750212,-0.487784280886,-0.490609069716,-1.76935879859,0.0912196994156,-0.488607454333,-1.74151677296,0.0916845195273,-0.494065457015,-1.9423241935,0.091844165788,6.08555056297e-05,30427.9527779,3.57099247692e-05,16963.7763682
16.32,-1.61861958731,-0.520697781984,-0.523052375005,-1.62216526443,0.0811218924034,-0.521335190707,-1.63638681869,0.0815472064433,-0.529584468962,-1.77595059738,0.0816984035507,5.79332136477e-05,28966.7521851,3.29914830813e-05,14878.6232095
16.34,-1.4935960668,-0.551141186847,-0.552613154786,-1.47803898906,0.0703929431434,-0.551941001335,-1.53029053141,0.0707752424714,-0.561110417914,-1.57629744758,0.0709191782559,5.55018540804e-05,27750.9877737,2.99246608252e-05,13031.2321103
16.36,-1.36614598083,-0.57905899057,-0.579462243239,-1.34245442267,0.0590811940758,-0.580347463766,-1.42032312158,0.0594194521261,-0.588312085485,-1.36008337859,0.0595560520922,5.2973610363e-05,26486.7706177,2.66173091444e-05,11553.8506213
16.38,-1.2369529184,-0.604409519513,-0.6038105951,-1.21741759303,0.0472359258277,-0.606372690952,-1.3012613593,0.0475317792477,-0.611332742362,-1.15103284384,0.0476595517446,4.97823562112e-05,24891.0540791,2.32154719726e-05,10476.9034184
