time,wave,bottom_dstress,bottom_impedance_velocity,main_top_vx,main_top_vy,main_top_ax,main_top_tau_xy,left_ff_top_vx,left_ff_top_vy,left_ff_top_ax,left_ff_top_tau_xy,right_ff_top_vx,right_ff_top_vy,right_ff_top_ax,right_ff_top_tau_xy,base_vx,base_vy,base_ax,base_tau_xy
0.004041446271211458,0.9120238728034068,0.9120238728034068,0.09120238728034069,-0.0008856833303484882,-0.0007516136152248662,3.2161863878670998,-0.14481640874482624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00485116701955404,0.00010590009080468167,-7.422120785937862,-0.12002853598461728
0.004185783638040438,0.9359842799563112,0.9359842799563112,0.09359842799563112,-0.00021869642184782338,-0.0005879626607349135,4.621027272105865,-0.14589737729216157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040112037726649195,6.899549616110276e-05,-5.819444162954433,-0.12604800730084714
0.004330121004869418,0.9563613270959892,0.9563613270959892,0.09563613270959892,0.00031075448443177003,0.00037060148009809233,3.668148573798774,-0.14573256150500122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003313768583506192,5.877001411292663e-05,-4.831979441505904,-0.13427422498100045
0.004474458371698398,0.9729875350282022,0.9729875350282022,0.09729875350282023,0.0005812076167541994,0.0013159097964890404,1.873756867429065,-0.14409530169820742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025724451405309623,3.910643770019728e-05,-5.136046605683174,-0.14451740878854005
0.004618795738527378,0.9857262527510333,0.9857262527510333,0.09857262527510334,0.0007046255956040676,0.0013062577227894836,0.8550660273309659,-0.14262359325748417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017015460619780277,-3.878642395590316e-05,-6.033774189498904,-0.15376546903533597
0.004763133105356358,0.9944727805911082,0.9944727805911082,0.09944727805911083,0.0008296121155029543,0.0003128550512147664,0.8659332135868777,-0.1433454219835484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008229420929818185,-0.00011580208604237026,-6.087155310497209,-0.15816191853357503
0.004907470472185338,0.9991552307314631,0.9991552307314631,0.09991552307314631,0.0009585291074815386,-0.0007688260786996794,0.893164360766906,-0.146716095808069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015613644300083203,-7.846288599220946e-05,-4.619771474500154,-0.15605632797259156
0.005051807839014318,0.9997351180583717,0.9997351180583717,0.09997351180583718,0.0009664116169114161,-0.0010984239062760356,0.05461170314418422,-0.1512253617904887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00021009336560712905,6.761181930253624e-05,-2.537318067066398,-0.14929676429351874
0.005196145205843298,0.9962076764709564,0.9962076764709564,0.09962076764709565,0.0007792288461222033,-0.0006683673333366318,-1.2968420783995507,-0.15492430926867978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004355355430615092,0.00015645349278360553,-1.5619113913966456,-0.14157274000892195
0.005340482572672278,0.9886018980538276,0.9886018980538276,0.09886018980538276,0.0004996763456092297,-6.044409627365025e-05,-1.9367992270789105,-0.157167854881653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008140706268884252,4.890575637884456e-05,-2.622571632995275,-0.1354380651307217
0.005484819939501258,0.9769802947907937,0.9769802947907937,0.09769802947907938,0.000331990021067697,0.0003282683887544708,-1.1617665489229692,-0.15870163138482687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015408359869169249,-0.0001724798188624993,-5.035185108299898,-0.13077499252413977
0.005629157306330238,0.9614383847781187,0.9614383847781187,0.09614383847781188,0.00037333619513088356,0.0005604335692568882,0.2864550945575729,-0.16012767086313642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025901633188088213,-0.0002667045474363742,-7.269963107579797,-0.1258336498361302
0.005773494673159218,0.9421039071601454,0.9421039071601454,0.09421039071601454,0.0004816001747807727,0.000731673987549484,0.7500758953027538,-0.16065894297586633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003807980851479409,-0.00010784665641389604,-8.437299082181088,-0.11940264604226078
0.005917832039988198,0.9191357722397401,0.9191357722397401,0.09191357722397402,0.00036206070842666584,0.0006222014350890746,-0.8281948672081898,-0.15879065564920822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00509517197037432,0.00015707934280399484,-8.917934053903423,-0.11182740190819346
0.006062169406817178,0.8927227553926123,0.8927227553926123,0.08927227553926123,-0.00018807186934790654,1.4321288621262234e-05,-3.8114355960671236,-0.15428873855863867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006474824231393017,0.00026559136736892605,-9.558524527147544,-0.10418616272255085
0.006206506773646158,0.863081945520243,0.863081945520243,0.0863081945520243,-0.001086489677669485,-0.0007830022366943724,-6.224429806774018,-0.14915433200109543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007980795569583608,0.0001288374469624707,-10.433689981160326,-0.09702266285300665
0.006350844140475138,0.8304569607936061,0.8304569607936061,0.08304569607936062,-0.0019970901661322082,-0.0010637452637575213,-6.308834007909125,-0.14603302081601302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009511951930524853,-8.893442932321862e-05,-10.60817717947879,-0.09028684250962493
0.006495181507304118,0.7951159463525059,0.7951159463525059,0.0795115946352506,-0.002572718905882232,-0.000513882565648652,-3.988078433161837,-0.14526689314011507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010835717150178616,-0.00017715148206659523,-9.171327208859532,-0.08441231274784924
0.006639518874133098,0.7573493704174662,0.7573493704174662,0.07573493704174662,-0.002716946905819282,0.00031455491301417884,-0.9992422828936633,-0.14359527566071298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011755320840001563,-0.00010362659484309805,-6.3712101032891315,-0.08089002008203978
0.006783856240962078,0.7174676369279497,0.7174676369279497,0.07174676369279497,-0.0026498186414157326,0.0005435226535597554,0.4650789042250388,-0.13628538413069544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012267776994720328,3.234125326918673e-06,-3.550405317605355,-0.08119444207849352
0.006928193607791058,0.6757985343286647,0.6757985343286647,0.06757985343286647,-0.002720419818985648,-4.587286130675033e-05,-0.48913998586082075,-0.12118262115651861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012542831656350208,4.791146014566747e-05,-1.9056372419193552,-0.08495877518636522
0.007072530974620038,0.6326845414724184,0.6326845414724184,0.06326845414724185,-0.0031196168776340366,-0.00077847591251248,-2.7657221925170807,-0.1010511472745368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012743265882648767,6.292070954613626e-05,-1.388650982777358,-0.08948741435892843
